OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"Pues muy mal a ver si arreglan de una vez por todas los tejados y que abran la cafetería nos tienen  abandonados","Pues muy imperfectamente a enterar si arreglan de una vez por todas los tejados y que abran la bar nos tienen abandonados",0.7910203,0.5714285714285714
"Algo antiguo. Me ha costado encontrar los paneles de información. Y apenas servicios donde comprar o tomar algo.","Algo antiguo. Me ha lado encontrar los paneles de información. Y apenas prestaciones donde adquirir o ingerir algo.",0.9215919,0.42857142857142855
"Muy limpio y amplió, bien señalizado","Muy preciso y amplió, bien señalizado",0.79197454,0.6666666666666666
"Servicio rápido y eficiente, pero es una mala idea tener que pagar un suplemento de 3 € además del billete para llegar a las T1, 2, 3 y 4. Muy mala decisión codiciosa.","Servicio ligero y eficiente, pero es una mala idea original alumbrar que subvencionar un suplemento de 3 € además del pasaje para suceder a las T1, 2, 3 y 4. Muy mala decisión codiciosa.",0.88594985,0.5769230769230769
"Excelente idea tener el metro yendo al aeropuerto. Más excelente aún es la idea de tener, prácticamente en cualquier momento, personal disponible para ayudar a las personas que llegan y se encuentran con la máquina expendedora de billetes que ofrece cosas diferentes a las que informan en la web del metro de Madrid (que lamentablemente no está actualizada). .","Excelente idea original tener el tren subterráneo yendo número atómico 13 aeropuerto. Más extraordinario aún es la inspiración de tener, prácticamente en cualquier momento, personal disponible para ayuda a las personas que llegan y se encuentran con la auto expendedora de billetes que ofrece cosas diferentes a las que informan en la web del tren subterráneo de Madrid (que lamentablemente no está actualizada). .",0.8035621,0.6585365853658537
"Es muy conveniente que el metro (línea rosa) vaya al aeropuerto. Sí, en muchos aeropuertos del mundo hay trenes (Aeroexpress) desde la ciudad hasta el aeropuerto, pero llegar en metro sin cambiar de tren es mucho más cómodo. El viaje en metro desde el centro de la ciudad (desde la parada Sol) hasta el aeropuerto duró aproximadamente una hora.","Es sustancialmente apropiado que el tren subterráneo (línea rosa) vaya aluminio aeropuerto. Sí, en muchos aeropuertos del humanidad hay trenes (Aeroexpress) desde la urbe hasta el aeropuerto, pero llegar en metro sin mudar de ferrocarril es mucho más cómodo. El locomoción en metro desde el centro de la ciudad (desde la escala Sol) hasta el aeropuerto duró aproximadamente una hora.",0.8281768,0.5526315789473685
"Limpio y ordenado. No es caótico a las 6:30 a.m. del domingo. Es necesario comprar un boleto especial de Metro ""Aeropuerto"" para entrar o salir de esta estación de Metro.","Limpio y ordenado. No es caótico a las 6:30 AM del domingo. Es necesario adquirir un boleto particular de Metro ""Aeropuerto"" para participar o resultar de esta estación de Metro.",0.9814912,0.6363636363636364
"Bien organizado y perfectamente señalizado con las cifras de tráfico: al menos 54.000.000 de pasajeros al año. Desventajas: La T1-2-3 es muy sinuosa y, por lo tanto, los caminos y puertas realmente largos se muestran muy tarde, por lo que hay que darse prisa. Afortunadamente, los tiempos de viaje se muestran relativamente. MÁS: muchos baños limpios y muy espaciosos, conexión rápida de metro con el centro de la ciudad y controles de seguridad súper bien organizados y efectivos sin tiempos de espera... ¡eso sólo se puede soñar en los aeropuertos alemanes!","Bien organizado y perfectamente señalizado con las cifras de tráfico: aluminio menos 54.000.000 de pasajeros número atómico 13 año. Desventajas: La T1-2-3 es sustancialmente sinuosa y, por lo tanto, los caminos y puertas realmente largos se muestran considerablemente tarde, por lo que hay que darse prisa. Afortunadamente, los tiempos de locomoción se muestran relativamente. MÁS: muchos baños limpios y considerablemente espaciosos, enlace rápida de tren subterráneo con el centro de la ciudad y controles de seguridad súper bien organizados y efectivos sin tiempos de espera... ¡eso sólo se puede soñar en los aeropuertos alemanes!",0.8978197,0.75
"Muy complejo. No muy bien señalizado.  nos perderíamos","Muy complejo. No considerablemente bien señalizado. nos perderíamos",0.94994223,0.8571428571428571
"Muy agradable, rápido, amigable para los niños, cooperativo con las familias.","Muy agradable, rápido, amigable para los niños, cooperativo con las familias.",1.0,1.0
"¡Excelente!","¡Excelente!",0.99999994,1.0
"He venido a esperar a alguien. He llegado en metro, excelente. He pagado 3€ para poder salir. Y no he encontrado nada para desayunar por menos de 3€. Un vaso de fruta, pequeño y de plástico de un solo uso, son 4'95€, eso sí pelada.  El personal es amable. Tendré que estar aquí dos horas, pero los asientos son cómodos y he traído lectura.","He venido a prever a alguien. He llegado en metro, excelente. He pagado 3€ para despedir salir. Y no he encontrado nada para desayunar por menos de 3€. Un vaso de fruta, pequeño y de plástico de un solo uso, canción 4'95€, eso sí pelada. El personal es amable. Tendré que estar aquí dos horas, pero los asientos son cómodos y he traído lectura.",0.9736349,0.8717948717948718
"El cercanías te deja en la puerta del aeropuerto y es más barato que el Metro","El cercanías te deja en la seguro del aeropuerto y es más barato que el Metro",0.97281146,0.7777777777777778
"Diseño espectacular,limpio,bien comunicado y muy buena atención en general.","Diseño espectacular,limpio,bien comunicado y considerablemente buena cuidado en general.",0.96834135,0.5555555555555556
"Muy bien","Muy bien",1.0,1.0
"Por lo menos en lo que respecta al metro está todo muy correcto","Por lo menos en lo que respecta aluminio tren subterráneo está todo muy correcto",0.7072325,0.5
"Fácil usar fácil llegar!","Fácil agotar fácil llegar!",0.8664113,0.5
"Al preguntar en información de renfe como puede ir a Madrid , no son precisos y apáticos. No Dan información suficiente  al final te tienes que buscar como llegar a Madrid centro","Al preguntar en información de renfe como puede ir a Madrid , no canción precisos y apáticos. No Dan información suficiente número atómico 13 final te tienes que explorar como suceder a Madrid centro",0.92111135,0.625
"Muy bien todo, suele estar muy concurrido a diario pero buena atención y buenos sitios donde tapear o comer","Muy bien todo, suele haber sustancialmente concurrido a diario pero buena atención y buenos sitios donde tapear o comer",0.9682263,0.8
"Rápido y eficiente. Buena ayuda con la orientación del personal.","Rápido y eficiente. Buena ayudar con la orientación del personal.",0.9943348,0.75
"Olvídate del tren, es demasiado lento comparado con el metro. El coste es aproximadamente el mismo, pero hay menos trenes y hacen largas paradas de camino a Atocha.","Olvídate del tren, es demasiado lento comparado con el metro. El coste es aproximadamente el mismo, pero hay menos trenes y hacen largas paradas de camino a Atocha.",1.0,1.0
"Limpio y bien organizado.","Limpio y bien organizado.",1.0,1.0
"Las maquinas de Renfe Cercanias no aceptan tarjetas extanjeras.Mucha auerte si eres turista sin metalico Euro entonces... No es posible utilizar las máquinas Renfe para adquirir el billete. Rechazan pago con lector contactless. Buena suerte si la oficina está cerrada y no tienes € en efectivo.","Las maquinas de Renfe Cercanias no aceptan tarjetas extanjeras.Mucha auerte si eres turista sin metalico lysimachia nummularia entonces... No es potencial utilizar las máquinas Renfe para adquirir el billete. Rechazan abono con profesor contactless. Buena suerte si la oficina está cerrada y no tienes € en efectivo.",0.93958676,0.7272727272727273
"Muy poca gente limpia bien","Muy poca personas limpia bien",0.88653576,0.6666666666666666
"Terminal de metro muy bien situado en medio de una gran avenida con facilidades de acceso.","Terminal de metro considerablemente bien situado en medio de una importante bulevar con facilidades de acceso.",0.8834697,0.5384615384615384
"Nuevo, amplio, accesible, limpio. No se qué más pedir a una parada de Metro","Nuevo, amplio, accesible, limpio. No se qué más solicitar a una parada de Metro",0.97123975,0.7777777777777778
"Me parece un lugar bastante tranquilo","Me parece un lugar bastante tranquilo",0.9999998,1.0
"Bien una estación más!!","Bien una estación más!!",1.0000001,1.0
"Una de las mejores estaciones de Metro","Una de las mejores estaciones de Metro",1.0000002,1.0
"Estación tranquila en un barrio tranquilo. Nada para comer limpio. Fíjate en el techo de la estación.","Estación tranquila en un barrio tranquilo. Nada para comer limpio. Fíjate en el techo de la estación.",1.0,1.0
"Nueva estación de metro en buen estado.","Nueva estación de tren subterráneo en buen estado.",0.58160704,0.5714285714285714
"Si algún día renfe repara las escaleras mecánicas será un milagro....llevan como año y medio averiadas!!","Si algún día renfe repara las escaleras mecánicas será un milagro....llevan como año y medio averiadas!!",0.9999998,1.0
"Estación muy bien comunicada renfe,metro sur, aparcamientos, taxis, autobuses","Estación considerablemente bien comunicada renfe,metro sur, aparcamientos, taxis, autobuses",0.95108956,0.8
"Moderna, cuidada","Moderna, cuidada",1.0,1.0
"Es muy bueno","Es considerablemente bueno",0.6882324,0.5
"Buenas instalaciones.","Buenas instalaciones.",1.0000001,1.0
"- No hay acceso desde la calle habilitado, para coches de bebés, sillas de ruedas y personas con movilidad reducida. - Cuando se han hecho obras hace poco tiempo, no han puesto ascensor. En esta…","- No hay entrada desde la calle habilitado, para coches de bebés, sillas de ruedas y gente con movilidad reducida. - Cuando se han hecho obras hace poco tiempo, no han oficina ascensor. tuerca esta…",0.9502838,0.7083333333333334
"Tiene cajero de Bankia. Servicio permanente en taquilla. No tiene ascensor para minusválidos ni padres con carritos de .…","Tiene cajero de Bankia. Servicio fijo en taquilla. No tiene ascensor para minusválidos ni padres con carritos de .…",0.9711544,0.8333333333333334
"Buen emplazamiento de la estación. Limpio.","Buen emplazamiento de la estación. Limpio.",1.0,1.0
"El barrio no es tan malo y la estación de metro acaba de ser renovada.","El barrio no es tanto malo y la estación de tren subterráneo acaba de ser renovada.",0.8083016,0.6153846153846154
"Estacion de metro que pertenece a la linea 3. Dispone de ascensores pero no de cobertura movil. Ademas la estacion tiene goteras. No suele estar muy transitada de gente.","Estacion de metro que pertenece a la linea 3. Dispone de ascensores pero no de cobertura movil. Ademas la estacion tiene goteras. No suele haber muy transitada de gente.",0.99768054,0.8947368421052632
"Situada cerca de la Administración de Hacienda de Usera-Villaverde. Ascensor. Amplios andenes.","Situada alambrada de la Administración de estancia de Usera-Villaverde. Ascensor. Amplios andenes.",0.8308644,0.6
"La estación de metro de Almendrales fue inagurada el 21 de abril de 2007. Presta servicio la Linea 3 (Amarilla). Se encuentra ubicada en la intersección de la Avenida de Córdoba con Calle Piedrabuena. Se encuentra cerca de la Delegación de Administración de Hacienda de Usera.","La estación de tren subterráneo de Almendrales fue inagurada el 21 de abril de 2007. Presta servicio la Linea 3 (Amarilla). Se encuentra ubicada en la cruce de la Avenida de Córdoba con Calle Piedrabuena. Se encuentra alambrada de la Delegación de Administración de masía de Usera.",0.8505676,0.7
"Estación de la línea 3 que funciona muy bien y estás en el centro de Madrid en diez minutos","Estación de la línea 3 que funciona considerablemente bien y estás en el centro de Madrid en carta del diez minutos",0.9533204,0.6923076923076923
"Estación nueva todo OK","Estación nueva todo OK",1.0000001,1.0
"Almendrales es una estación del servicio de metro de Madrid línea 3 en el barrio Usera en Madrid España","Almendrales es una estación del servicio de metro de Madrid cable 3 en el barrio Usera en Madrid España",0.9326453,0.8461538461538461
"Es ideal !!!","Es ideal !!!",1.0000001,1.0
"Es un lugar bueno y hermoso …","Es un lugar bueno y hermoso …",1.0000001,1.0
"Estación accesible y cercana a muchos puntos de interés del barrio de Chamberí. Situada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal","Estación abordable y cercana a muchos puntos de interés del barrio de Chamberí. Situada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal",0.96933955,0.8823529411764706
"Me intentaron robar el bolso y estaba el seguridad gracias al cielo, si no es por el se lo llevn y a mi detras.","Me intentaron robar el bolso y estaba el firmeza gracias número atómico 13 cielo, si no es por el se lo llevn y a mi detras.",0.8891166,0.625
"La estación de Metro Sur de Alonso de Mendoza fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la intersección de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un amplio aparcamiento en sus alrededores para dejar el coche y acceder al metro.","La estación de tren subterráneo Sur de Alonso de Mendoza fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la encrucijada de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un ancho aparcamiento en sus alrededores para dejar el automóvil y acceder aluminio metro.",0.9394131,0.75
"Bien","Bien",1.0000002,1.0
"Los músicos que tocan / cantan en el interior de la estación.... el volumen de los altavoces y sus micrófonos a veces es ensordecedor. ¿Metro no controla eso?","Los músicos que tocan / cantan en el interior de la estación.... el libro de los altavoces y sus micrófonos a veces es ensordecedor. ¿Metro no controla eso?",0.9670353,0.875
"No hay acceso con silla de ruedas aunque la información en Google Maps diga que sí. He intentado editarlo pero no funciona.","No hay entrada con silla de ruedas aunque la información en Google Maps diga que sí. He intentado editarlo pero no funciona.",0.9846685,0.8571428571428571
"Podrá ser funcional, ancha e intercambiadora con otras líneas, pero la de escaleras que hay que subir desde la línea 10 hasta la calle... ¡Tiene delito! La vez que lo hice por primera con mi padre y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni mecánicas...","Podrá ser funcional, ancha e intercambiadora con otras líneas, pero la de escaleras que hay que subir desde la cable 10 hasta la calle... ¡Tiene delito! La vez que lo hice por primera con mi semental y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni mecánicas...",0.9490912,0.8571428571428571
"No tiene acceso para las personas con movilidad reducida, pero en cambio tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.","No tiene acceso para las personas con movilidad reducida, pero en vuelco tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.",0.98260754,0.875
"No hay ascensor. Las escaleras  mecánicas  está  muy a menudo estropeadas o en mantenimiento. El acceso desde la calle es sólo  mediante  escaleras,  difícil con un carrito  de bebé  o con maletas.","No hay ascensor. Las escaleras mecánicas está sustancialmente a pequeño estropeadas o en mantenimiento. El entrada desde la calle es sólo mediante escaleras, duro con un carrito de bebé o con maletas.",0.96684885,0.6190476190476191
"Las escaleras siempre estropeadas desde hace más de 3 años","Las escaleras perpetuamente estropeadas desde hace más de 3 años",0.9424284,0.7142857142857143
"ATENCIÓN!! Salida de metro infestada de CAPTADORES!! Se recomienda actuar como si hicieras una llamada en caso de que no tengas huevos a mandarles a la mierda, no es fácil deshacerte de ellos educadamente, son listos y numerosos","ATENCIÓN!! partida de tren subterráneo infestada de CAPTADORES!! Se recomienda obrar como si hicieras una llamada telefónica en causa de que no tengas huevos a mandarles a la mierda, no es fácil deshacerte de ellos educadamente, son listos y numerosos",0.8132339,0.6428571428571429
"Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas estropeadas. Esta vieja y actualmente en reformas..... A ver si solucionan algo.....","Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas estropeadas. Esta Orthopristis chrysopterus y actualmente en reformas..... A enterar si solucionan algo.....",0.91848654,0.75
"Alonso Martínez es una estación del servicio de metro de Madrid línea 4 5 y 10 en el barrio Castellana bajo tierra pasa la línea C3 C4 de cercanías RENFE la estación de metro se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid España","Alonso Martínez es una estación del servicio de metro de Madrid línea de transmisión 4 5 y 10 en el barrio Castellana bajo país pasa la línea C3 C4 de cercanías RENFE la estación de tren subterráneo se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid España",0.9688686,0.8275862068965517
"Metro con líneas 4,5 y 10. A los alrededores hay muchas opciones para comer","Metro con líneas 4,5 y 10. A los alrededores hay muchas opciones para comer",1.0000001,1.0
"Bien","Bien",1.0000002,1.0
"Sector muy agradable comodidad seguridad calidez de su personal","Sector muy grato comodidad determinación calidez de su personal",0.8971393,0.5555555555555556
"Buena estación de metro con múltiples salidas a calle.","Buena estación de tren subterráneo con múltiples salidas a calle.",0.7663157,0.625
"Estación de metro de la linea 5 con conexión con las lineas L 4 y L10 del metro de Madrid.","Estación de metro de la linea 5 con enlace con las lineas litro 4 y L10 del tren subterráneo de Madrid.",0.9447161,0.6
"No tiene acceso para sillas de ruedas.","No tiene entrada para sillas de ruedas.",0.9296917,0.6666666666666666
"Esta parada pertenece a las líneas antiguas de metro de Madrid","Esta escala pertenece a las líneas antiguas de tren subterráneo de Madrid",0.78429246,0.4444444444444444
"Limpio e indicaciones claras.","Limpio e indicaciones claras.",1.0000002,1.0
"Bonita","Bonita",1.0,1.0
"Fenomenal","Fenomenal",1.0,1.0
"Excelente estación","Excelente estación",1.0,1.0
"Enchufes y bien comunicado","Enchufes y bien comunicado",1.0000001,1.0
"Lugar emblemático","Lugar emblemático",1.0000002,1.0
"Cerrado !  : (","Cerrado ! : (",1.0,1.0
"Estación de metro normal","Estación de tren subterráneo normal",0.48175424,0.4
"Buena infraestructura.","Buena infraestructura.",1.0000002,1.0
"Estación de metro de la línea 2, saliendo de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y carrefour,dispone de aparcamiento y zonas recreativas","Estación de tren subterráneo de la cable 2, saliendo de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y carrefour,dispone de aparcamiento y zonas recreativas",0.8021175,0.7368421052631579
"Excelente","Excelente",1.0,1.0
"Muy bien mantenida. Muy transitada y el personal de atención al público muy colaborador.","Muy bien mantenida. sustancialmente transitada y el personal de ayuda aluminio público muy colaborador.",0.9102424,0.5833333333333334
"Bien mantenido.","Bien mantenido.",1.0000001,1.0
"Fenomenal","Fenomenal",1.0,1.0
"Estacion nueva Acceso universal Tornos antiguos Escaleras mecánicas.","Estacion nueva entrada global Tornos antiguos Escaleras mecánicas.",0.9194294,0.6
"Una buena estación de metro!!!","Una buena estación de metro!!!",1.0000002,1.0
"Estación de metro línea 1, la estación más vieja del metro de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.","Estación de tren subterráneo línea de transmisión 1, la estación más corocoro burro del tren subterráneo de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.",0.64911425,0.5882352941176471
"Buena comunicación con el transporte público Metro (L1) Emt (143 ,57,58,103)","Buena comunicación con el transporte público tren subterráneo (L1) Emt (143 ,57,58,103)",0.87414825,0.7272727272727273
"Vestíbulo ancho. Muy chulo el vagón antiguo que está expuesto","Vestíbulo ancho. sustancialmente alcahuete el vagón antiguo que está expuesto",0.9391328,0.5555555555555556
"Estación moderna y asistida por personal","Estación moderna y asistida por personal",1.0,1.0
"Muy bonito el lugar","Muy bonito el lugar",1.0,1.0
"Podría estar mejor","Podría haber mejor",0.89362717,0.5
"Huele a vómito.","Huele a vómito.",1.0,1.0
"De acuerdo","De acuerdo",1.0,1.0
"Excelente metro.","Excelente metro.",1.0,1.0
"Si no conoces la zona, la entrada al cercanías apenas se ve y no está señalizada muy allá. La estación es bastante antigua, aunque suele estar siempre limpia. Los trenes de esta línea casi siempre funcionan bien. No hay ni ascensor ni acceso para gente con discapacidad","Si no conoces la zona, la entrada aluminio cercanías apenas se ve y no está señalizada considerablemente allá. La estación es bastante antigua, aunque suele haber perpetuamente limpia. Los trenes de esta cable casi siempre funcionan bien. No hay ni ascensor ni acceso para personas con discapacidad",0.85063756,0.6857142857142857
"Excelente intercambiador de ferrocarril a metro o buses urbanos o interurbanos . Gran estación en si ,que posee alrededor restauración y cerca del carrefour de aluche .","Excelente intercambiador de tren a tren subterráneo o buses urbanos o interurbanos . importante estación en si ,que posee alrededor restitución y alambrada del carrefour de aluche .",0.8031675,0.5238095238095238
"Esta bien","Esta bien",0.9999999,1.0
"Una estación de metro bastante concurrida de lunes a viernes, una de las pocas estaciones de metro al aire libre. Buenas tiendas en el interior por si necesitas algo de comida. También hay una estación de cercanías en la plaza, donde en navidades se ponían puestos artesanales.","Una estación de tren subterráneo bastante concurrida de lunes a viernes, una de las pocas estaciones de metro número atómico 13 gas libre. buenos días tiendas en el interior por si necesitas algo de comida. además hay una estación de cercanías en la plaza, donde en navidades se ponían puestos artesanales.",0.76379895,0.59375
"Acabo de pasar por taquilla para solicitar 1 billete con título zona A, para Guadalajara y estando 2 interventores o señores en taquilla, me dice el más próximo a ventanilla, que no me lo puede dar en ese momento porque está cerrado. Le pregunto y me indica que bajarme en atocha. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren. Para qué se promociona un servicio que no facilita el transporte publico. Muchas máquinas, pero ninguna adaptada para poder sacar este tipo de billetes. He llegado a atocha y he tenido que dejar mi tren para no montarme sin billete. Esto a qué puede llevar ?","Acabo de suceder por taquilla para pedir 1 pasaje con encabezamiento área A, para Guadalajara y estando 2 interventores o señores en taquilla, me dice el más siguiente a ventanilla, que no me lo puede dar en ese momento porque está cerrado. Le pregunto y me indica que bajarme en atocha. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren. Para qué se promociona un servicio que no facilita el transporte publico. Muchas máquinas, pero ninguna adaptada para dar aviso quitar este tipo de billetes. He llegado a atocha y he tenido que dejar mi ferrocarril para no montarme sin billete. Esto a qué puede llevar ?",0.96536845,0.7288135593220338
"Le doy 3 estrellas 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en Atocha En metro esta bien comunicado 2° estrella:su limpieza esta muy bien 3° estrella:puedes tomar un desayuno mientras viene el tren -1 estrella:No tiene acceso para anciano con problemas o con personas con movilidad reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta mal señalado","Le doy 3 estrellas 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en Atocha En tren subterráneo esta bien comunicado 2° estrella:su limpieza esta sustancialmente bien 3° estrella:puedes consumir un almuerzo mientras viene el tren -1 estrella:No tiene acceso para abuelo con problemas o con pueblo con movilidad reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta imperfectamente señalado",0.97010237,0.7021276595744681
"Muy buena","Muy buena",1.0,1.0
"Una estación del metro segura y muy limpia","Una estación del metro segura y considerablemente limpia",0.9460664,0.7142857142857143
"La estación  Renfe de Aluche huele fuertemente a cloaca.. todos los días   por favor aplicar una solución","La estación Renfe de Aluche huele apretado a cloaca.. todos los días por favor aplicar una solución",0.97559655,0.8181818181818182
"Buena comunicación entre metro y cercanías, la pena es que los autobuses no gocen de las mismas facilidades y no estén bien señalizados","Buena comunicación entre tren subterráneo y cercanías, la dolor es que los autobuses no gocen de las mismas facilidades y no estén bien señalizados",0.8180295,0.7058823529411765
"Util, rapido y bien señalizado.","Util, rapido y bien señalizado.",1.0,1.0
"Zona bastante amplia, sin aglomeración.","Zona bastante amplia, sin aglomeración.",1.0,1.0
"Bonita y espaciosa estación de Metro aérea, abierta y techada.","Bonita y espaciosa estación de tren subterráneo aérea, no cercada y techada.",0.7620596,0.45454545454545453
"El buen caffe de la estación de aluche!","El buen caffe de la estación de aluche!",1.0,1.0
"Bien.","Bien.",0.99999994,1.0
"Me encanta","Me encanta",1.0000001,1.0
"Buena","Buena",1.0,1.0
"Bonita estación con muchos autobuses que conectan afuera. La estación en sí tiene algunas cafeterías y lugares debajo. Bastante abierto y limpio","Bonita estación con muchos autobuses que conectan afuera. La estación en sí tiene algunas cafeterías y lugares debajo. Bastante abierto y limpio",0.99999994,1.0
"Normal","Normal",0.9999999,1.0
"Muy bien....","Muy bien....",1.0,1.0
"Limpio y cómodo.","Limpio y cómodo.",1.0,1.0
"Estación de Metro un tanto antigua, penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1. Solo te conduce a las Estaciones al norte de la Línea 1 y al sur a Cuatro Caminos y siguientes de la Línea 1. Necesita una renovación.","Estación de Metro un tan antigua, penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1. Solo te conduce a las Estaciones al norte de la Línea 1 y número atómico 13 sur a Cuatro Caminos y siguientes de la Línea 1. Necesita una renovación.",0.9603543,0.8
"Estación un poco anticuada, pero al menos es bien sencilla","Estación un ligeramente anticuada, pero al menos es bien sencilla",0.9269983,0.7777777777777778
"Hacia mucho q no cogida el metro... Rápido y como siempre con mucha gente","Hacia mucho q no cogida el metro... ágil y como constantemente con mucha gente",0.9231241,0.6363636363636364
"Una estación conveniente con solo dos salidas, que se encuentran en lados opuestos de la carretera. Por eso no da miedo cometer un error. Hay todo lo que necesitas en la calle.","Una estación capaz con solitario dos salidas, que se encuentran en lados opuestos de la carretera. Por eso no da terror cometer un error. Hay todo lo que necesitas en la calle.",0.9354277,0.7272727272727273
"BIEN","BIEN",1.0000002,1.0
"Estación pequeña, poco transitada diría aunque con buena iluminación nocturna, me hubiera gustado que tuviese más comunicación con otras estaciones importantes del metro de Madrid.","Estación pequeña, poco transitada diría aunque con buena claridad nocturna, me hubiera gustado que tuviese más comunicación con otras estaciones importantes del tren subterráneo de Madrid.",0.94560957,0.7619047619047619
"Lento, lentísimo y fines de semana muy pocos, mucha espera","Lento, lentísimo y fines de semana considerablemente pocos, mucha espera",0.96287715,0.75
"Buena","Buena",1.0,1.0
"Buena","Buena",1.0,1.0
"Estación de metro que pertenece a la línea 1. Estación antigua con vestíbulo pequeño. No dispone de ascensores, pero si tiene cobertura móvil. Tiene varios accesos a la calle.","Estación de tren subterráneo que pertenece a la línea 1. Estación antigua con recibidor pequeño. No dispone de ascensores, pero si tiene baño móvil. Tiene varios accesos a la calle.",0.78681105,0.65
"Estación no preparada para viajar con equipaje. Largas escaleras. Tornos pequeños. Hay que saber muy bien de antemano por qué boca te interesa salir.","Estación no preparada para viajar con equipaje. Largas escaleras. Tornos pequeños. Hay que cognición sustancialmente bien de antemano por qué entrada te interesa salir.",0.9332925,0.7
"Una estación antigua, no preparada para minusválidos, el barrio merece la pena, muy centrico","Una estación antigua, no preparada para minusválidos, el barrio merece la pena, considerablemente centrico",0.97503567,0.8181818181818182
"Una estación de las antiguas y muy concurrida","Una estación de las antiguas y sustancialmente concurrida",0.92828417,0.6
"Muchas escaleras para poder salir. No me ha gustado nada","Muchas escaleras para despachar salir. No me ha gustado nada",0.9227335,0.7142857142857143
"Fácil de entender y pequeña","Fácil de comprender y pequeña",0.77102757,0.5
"Todo normal","Todo normal",1.0000001,1.0
"Para nada moderna","Para nada moderna",1.0,1.0
"Super buen","Super buen",1.0000001,1.0
"Una estación de metro más.","Una estación de tren subterráneo más.",0.56370544,0.25
