"Hace 2 años","❤ Si te gusta la ópera, tienes que visitar alguna actuación en el Teatro Real (en el metro Ópera), pues es de los pocos sitios en donde la podrás disfrutar en versión original (no como en las que puedes ver también en Gran Vía, que doblan muchas versiones al castellano) en Madrid. ▶️ Si no te gusta la ópera pero quieres disfrutar el teatro por dentro, también puedes comprobar el día del año que hay entrada guatita, normalmente 16 de julio. Comprueba sus actuaciones con tiempo, pues suele estar bastante lleno para conseguir entradas de última hora. También si quieres te puedes dar el lujo de cenar en el restaurante... ¡toda una maravilla de experiencia!"
"Hace 3 años","Hay un museo dentro de la estación y toda la estación tiene características con banco y techo semejante al sitio donde se asiste óperas! Encantador."
"Hace 6 años","Estación de metro que desemboca en la OPERA, PLAZA ISABEL II, es una plaza icono de la ciudad de Madrid, acceso peatonal, un lugar precioso"
"Hace 2 años","Estación antigua remodelada. Con un museo en su interior muy interesante. Confluyen las líneas 2 y 5 de metro. Buen acceso para personas con movilidad reducida ♿. Estación muy céntrica debajo de la Plaza de Isabel II. En sus alrededores se encuentra el teatro Real, Palacio Real,la Catedral de la Almudena, Puerta del Sol ,Plaza Mayor etc. 100% recomendable ."
"Hace 5 años","Tiene dos salidas a la Plaza de Isabel II más el ascensor a dicha Plaza. Tiene escaleras mecánicas y cobertura de móvil. Acceso a las líneas 2, 5 y R. Su horario es de 6:00 a 1:30. Está dentro de la zona tarifaria A. En su interior está situado el Museo de los Caños del Peral."
"Hace 4 meses","LA ESTACIÓN QUE TE LLENA DE MOMENTOS ACÚSTICOS,.CUANDO PONEN MUSICA OPERA EN LO QUE ESPERAS EL METRO, DISFRUTA DE LA ARMONÍA DE LA VIDA SONRIE SIEMPRE....!!!!😃😃😃❤️"
"Hace 10 meses","La estación está muy bien, tienes el ramal a Príncipe Pío, las líneas 2 y 5, es una estación accesible, aunque algunas veces se llena un poco, también tienes un estilo de ""museo"" que está muy chulo y puedes ver algunas partes del museo desde el vestíbulo."
"Hace 3 años","Si quieres sentarte un rato y ver espectáculos en vivo y palomas a sus anchas, en la Plaza de Ópera tienes la oportunidad. Está situada al final de la Calle Arenal, muy cerca de Sol y del Palacio de Oriente. Con parada de metro y final de línea de varios autobuses, aunque, actualmente, les han cambiado el final de línea. En la foto podemos ver el Teatro Real, en la misma Plaza de Ópera."
"Hace un año","Opera es una de las estaciones de metro madrid mas llamativas. La Estación como tal está muy bien ubicada frente al Teatro Real sirviendo a miles de usuarios diariamente. Muy cercana al Palacio Real, Plaza de Oriente y la Catedral de Almudena."
"Hace 6 años","Metro Opera L 2, L5 y Ramal. Estación de Ópera, situada en el corazón de Madrid, fue abierta al público el 27 de diciembre de 1925 para las líneas 2 y Ramal con el nombre de Isabel II. El 5 de junio de 1968 se abrieron al público los andenes de la línea 5. Tras su última remodelación, la nueva estación de Ópera permite dar continuidad peatonal a la calle Arenal, conectada con la Plaza de Oriente y con la Calle Arieta. Ópera cuenta con un museo de 234 metros cuadrados donde se pueden contemplar vestigios arqueológicos de los siglos XVI y XVII, como la Fuente de los Caños del Peral, que surtía agua a través del 'Acueducto de Amaniel' al Palacio Real y otros elementos hidráulicos descubiertos durante las obras de remodelación, como la 'Alcantarilla del Arenal'. Los viajeros pueden ver los restos expuestos en la estación y acceder a una sala dotada de una zona de audiovisuales para conocer la historia de los vestigios encontrados. La estación aúna los últimos avances tecnológicos y arquitectónicos para hacer de ella un lugar más cómodo y seguro para vecinos y turistas. Más de 55.000 viajeros diarios utilizan el nuevo vestíbulo de la estación, que ha pasado de ocupar una superficie de 114 metros cuadrados a los 821 actuales. Cuenta además con tres ascensores y ocho escaleras mecánicas que aseguran el acceso a personas con movilidad reducida a vestíbulo y andenes de las líneas de Metro, la 2, la 5 y el Ramal, que confluyen en ella."
"Hace 9 meses","La experiencia es positiva en general. Vistas muy bonitas, gente amable, telescopio, arte.. Bastante frío y comida bastante mala, para turistas"
"Hace 4 años","Gran Plaza con el edificio de la Ópera de Madrid, que se une a Sol por la calle Arenal y por el lado contrario al Palacio Real"
"Hace 7 años","Esta estación nos deja junto al Teatro Real. Dentro podemos contemplar los restos arqueológicos de la Fuente de los Caños del Peral y del Acueducto de Amaniel."
"Hace 11 meses","Es una plaza muy maravillosa con e el teatro magnífico que tiene mas el final de la calle arenal una propuesta de paseo  con el Palacio Real a la espalda que es una obra de arte extraordinaria osea fan- tastico todo."
"Hace 2 meses","Es una estación de metro muy antigua pero modernizada"
"Hace un año","Pésima atención al cliente de la señora de pelo blanco y corto del metro, en vez de salir de la cabina y ayudar a mi prima, menor de edad (turista) y explicar amablemente como a cargar la tarjeta del metro va y le grita ahí desde dentro ella tan cómoda y siesa. Poned a gente que realmente quiera ayudar y sea amable osease con ganas de trabajar, a los demás jubiladlos ya por que están amargad@s. Gracias"
"Hace 5 meses","Es una plaza muy bonita y alegre"
"Hace 2 años","Un lugar emblemático al lado del palacio real, visita obligada a Madrid."
"Hace un año","Encantadora plaza ubicada a escasos metros del majestuoso Palacio Real y de la impresionante Catedral de la Almudena. Además, se encuentra a pocos pasos del concurrido Mercado de San Miguel y del emblemático Teatro Real de Madrid. Cuenta con una excelente conectividad con diversas líneas de metro y transporte público. Para los aficionados a las obras clásicas, este lugar será un verdadero paraíso para disfrutar de las producciones que están en temporada. Es posible adquirir las entradas con anticipación o directamente en la taquilla del propio teatro. El barrio rebosa de historia y es altamente recomendable explorarlo a pie para sumergirse en su encanto."
"Hace un año","Una parada imprescindible, da a una plaza donde encuentras el teatro real, si bajas por una de las calles que bordean el teatro vas al palacio real que está precioso , hay un paseo súper agradable donde puedes pasear hasta plaza de España."
"Hace 7 meses","Demasiado concurrido y suele estropearse el ascensor, esto es problemático cuando vas con silla de ruedas o carrito de bebé"
"Hace 4 años","Una de las estaciones del centro de Madrid, donde el el suburbano aún conservan vestigios del pasado, y por arriba está el teatro Nacional."
"Hace 8 meses","En esta plaza, se ubica con este Nombre el Palacio Real de Madrid centro de todos los conciertos clasicos"
"Hace 6 años","Ópera es una zona bellísima de Madrid donde poder sentarse en sus múltiples bancos y tomarse un respiro."
"hace 3 días","De los mejores rincones de Madrid"
"Hace un año","Ayer, 3 de mayo del 2023, sobre las 12,10 horas del medio día, una mujer agente de seguridad se dirigió a mí como si fuera una ladrona  y elevando la voz, porque llevaba en brazos una perrita yorkie y andando una cachorritta de chiguagua. Las normas son las que son, y yo las desconocía, pero hacer que la gente se sienta culpable hablándola con desprecio y altanería ante otras personas que entraban en la estación, es reprobable como poco y dice mucho de uno de los mejores metros del mundo, como ellos nos quieren hacer ver. Menos ego y más sensibilidad, que eso sí que es admirable. La señora, me echo del metro con malas maneras nada más picar mi billete y me dijo que me aguantara, que no me iban a devolver el pase. Vergonzoso qué tengan a alguien que trata así al público. Mayte P."
"Hace 7 años","Me encanta sentarme unos minutos allí."
"Hace 11 meses","Me encanta, aunque siempre está lleno de gente. Ahora mismo hay un mercadillo medieval"
"Hace 5 meses","Es un lugar muy bonito"
"Hace un año","Buen lugar para iniciar recorridos y conocer cosas lindas de Madrid. Muy cerca del Teatro y de la Calle del Espejo"
"Hace un año","Un banco cualquiera en la plaza de Ópera. Muy bonita digna de visitar. En el meteo te ponen música como no podría ser de otra forma"
"Hace un año","Estación de ópera , bien señalizada aunque un poco pequeño el andén de conexión con línea 2,"
"Hace 5 años","Lugar de encuentro, de culturas. Desde el Teatro Real, al ""Museo de los Caños del Peral"" que hay debajo, en el metro. Muchos quedamos ahí con los amigos, familia, etc. A veces hay puestos de artesanía, etc. Le faltan algunos árboles que den sombra, para mí."
"Hace 2 años","Me encanta esta estación de metro de Madrid. Está decorada como si estuvieras en un teatro , con decorados de una Ópera. Me encanta. Pasillos amplios y conecta con el ramal a Príncipe Pío. Muy bonita. Deberían de estar todas las estaciones de metro decoradas de forma temática, como la de Chueca, Goya, Ópera... me encantan"
"Hace 2 años","Opera es uno de los sitios turísticos de Madrid,  está el palacio real, toda la zona de los Austrias,  etc....El metro tiene acceso a silla de ruedas hay unos jardines preciosos con muchos restaurantes, bares, cafeterías, etc....Además en el centro de Madrid"
"Hace 4 años","Estación muy bonita y bastante grande. Tiene un museo y arriba se encuentra el Teatro Real. Suele tener bastante gente por ser una estación céntrica y de intercambio, pero mantiene su belleza."
"Hace 5 meses","Una estación de enlace con otras bastante concurrida"
"Hace un año","Desde hace unos días una música clásica atronadora emitida por altavoces que distorsionan convierten a la ya de por sí estación muy ruidosa en algo aterrador! Música clásica española contemporánea! En vez de captar aficionados... Éstos van a acabar renegando definitivamente de la Música Clásica!... ""Brillante idea""! Pésima ejecución!!! Molesta!!!"
"Hace 2 años","Plaza emblemática en pleno centro junto al Teatro Real y el Palacio Real con grandes avenidas rodeadas de jardines. Custodiada siempre por la policía nacional. Enlaza la avenida hacia plaza España por un lado y por otro la famosa calle arenal que desemboca en la Puerta del Sol."
"Hace 2 años","La estación fue abierta al público el 27 de diciembre de 1925 y lo más curioso es que se pueden ver los restos arqueológicos de la antigua Fuente de los Caños del Peral, que fueron descubiertos durante las obras."
"Hace un año","Plaza emblematica de Madrid. Cafeterias,restaurantes,souvenirs,Teatro Real… Plaza de Oriente al lado. Merece una visita."
"Hace 7 años","Todo muy limpio y sitios para sentarse"
"Hace un año","Plaza emblemática de Madrid, en la que está el Teatro Real. Además ahora está aún más bonita adornada por la Navidad"
"Hace 3 años","Un sitio para visitar Encuentras todo lo que que necesitas.Es el corazoñ 💖de Madrid! Hay bares, restaurantes,hoteles,zonas históricas. Hay un dicho,,De Madrid al cielo,,Eso es muy verdad.…"
"Hace un año","Bonita y típica plaza de Madrid, que  en esta época dispone de un mercadillo de Navidad, donde comprar algún regalito y tomar algo."
"Hace 6 años","Es una de las estaciones de metro de Madrid con enlace con las líneas 2 y 5 y el ramal  a Príncipe Pío. Ubicada en la Plaza de Isabel II y muy próxima al Palacio Real, La Catedral de la Almudena, El Teatro Real, El Senado, las calles Arenal y Mayor entre otros lugares a destacar."
"Hace 4 años","El metro de Madrid es uno de los mejores del mundo, ágil movilidad para una ciudad que cada día es más difícil de recorrer en coche, aunque a pie, cualquier paseo es una delicia, ya que pocas zonas de Madrid se escapan de tener edificios emblemáticos o zonas ajardinadas de gran valor. Ahora con la variedad de bonos es fácil de usar con cualquiera de ellos. De noche o los fines de semana la frecuencia baja quizás demasiado, pero de todas maneras se gana mucho tiempo... Y dinero =)"
"Hace 7 años","Sitio expectacular para ver múltiples obras o simplemente para visitarlo"
"Hace un año","Una plaza muy cosmopolita. Suelen poner mercadillos (navideño). Al lado del teatro real. A la salida del metro de Ópera. Y rodeado de sitios a los que ir a tomar algo 🥳🥳😃😃👍👍🍺🍺🍷🍷🥂🍰…"
"Hace 11 meses","De vez en cuando paso por ahí, ahora hay un mercadillo de cosas muy chulas!"
"Hace 2 años","Emisión en abierto, retransmisión de Nabucco de Verdi. Una experiencia única, la atención inmejorable, se repartían botellines de agua para sofocar el calor, también se entregaban abanicos. Una magnífica idea para acercar la ópera a toda la población. Mis felicitaciones a la organización."
"Hace 2 años","Uno de los centros neurálgicos para visitar el Madrid de los Austrias. Recomiendo visitar los restos arqueológicos del viaje de aguas de los Caños del Peral (fuente, canalización, acueducto)."
"Hace un año","Buena zona del centro de Madrid e imprescindible visitar. Bien cuidado"
"Hace 7 años","Plaza emblemática. Dentro de la estación hay que detenerse unos minutos para ver las ruinas de Los Caños del Peral y ver el audiovisual explicativo. Muy interesante"
"Hace 6 años","Opera es una estación del servicio de metro de Madrid línea 2 5 y R es además la primera estación del ramal opera Príncipe Pío y voy a cantar opera para la ciudad de la capital de España es broma me entraría entrar en el teatro real está cercano al Palacio real y la catedral santa María la real la Almudena en la plaza de Isabel II en el teatro real de la ciudad de Madrid en Madrid España"
"Hace 2 años","Sisi muy bonito y todo pero a ver si se pueden poner más trenes en la ramal, y asi no tener que esperar 5 minutos una vez subidos. Sobre todo a partir de las 9pm 😡…"
"Hace 6 años","De nombre Ópera aunque la plaza donde se encuentra no se llama así como mucha gente cree, sino Plaza de Isabel II. Parada de las líneas 2 y 5 del Metro y del Ramal Norte que conecta con la estación de Príncipe Pío. Ideal para quien quiera visitar el Teatro Real, Palacio Real y Catedral de la Almudena."
"Hace un año","Tanto la plaza, como la estación son dos mundos. Pero siguen un patrón,  comunican con todo Madrid."
"Hace 5 años","Desde el pasado domingo y hasta el 6 de enero del 2019 esta un mercadillo de diferentes productos entre ellos esta un puesto de chocolate donde hacen bellas creaciones con este y muy sabrosas tambien.."
"Hace 2 años","Lo encontramos por casualidad dentro de la hotel week.... Muy fácil reservar por teléfono. Buena acogida y servicio... Un gusto tomar un buen cocido amenizado por algunas canciones de varias Zarzuelas"
"Hace 8 años","Estación de metro que comunica con el centro histórico y más típico de Madrid con el Teatro Real nada más salir y el Palacio Real y la Plaza de Oriente a tres minutos escasos. Para allí la línea 5 y el Ramal que comunica de forma directa con la estación de Príncipe Pío y su cercanías."
"Hace un año","Muy buenas instalaciones y señales de información. Excelente el museo."
"Hace 3 años","Además de ser una estación de metro.emblematica con su particular museo donde se puede apreciar parte de la antigua muralla ,la estación esta muy limpia y cuidada excelentemente organizada"
"Hace 3 años","Muy bonito.Al rededor está la plaza de Horiente,palacio real ,el teatro,jardines del moro  muchas cafeterías y restaurantes"
"Hace 2 años","Hubiese sido mejor piezas más conocida, para ser una hora sólo de concierto. Los dos cuartetos han estado muy bien"
"Hace 10 meses","Obligada parada para conocer una zona muy emblemática de Madrid"
"Hace 4 años","Una plaza típica madrileña situada en el centro histórico de Madrid con la ópera y el Palacio real a escasos metros."
"Hace 4 años","Es una plaza muy céntrica, y popular en Madrid, donde se encuentra situado, el teatro Real y hay mucho ambiente, sobre todo en estas fiestas navideñas."
"Hace un año","Se les va la olla con el volumen de la distorsionada musica que ponen Lo mejor cuando vas a trabajar por la mañana fufff. Genialidades"
"Hace 2 años","Un estación del metro (🚊🚊🚊🚊) que está ubicada en un punto estratégico de la Ciudad de Madrid 🔴⚪🔵🐻🐻. En la cual se ubica muy cerca de la catedral (⛪⛪) y del Palacio Real (🏰🏰).…"
"Hace un mes","Fácil acceso"
"Hace un año","Dicha zona es entretenida es zona a turística y ofrece gran variedad de lockaes"
"Hace un año","Me encanta todo, especialmente el ramal que conecta con príncipe Pío"
"Hace 3 años","Bonita plaza donde suele ponerse mercadillo navideño de productos españoles. Eso si,  a precio de guiri."
"Hace un año","Muy lindo lugar para caminar por puestos de artesanías y comidas"
"Hace 2 años","Un buen sitio para pasear e ir de tapas, baños públicos"
"Hace 11 meses","Es una plaza"
"Hace un año","Bien comunicado con plaza España, a 10 min aproximadamente."
"Hace 3 años","Edificio singular, buena ubicación, espectáculos culturales de gran interés. Aconsejable compra de entradas con antelación.. Ubicado en zona peatonal"
"Hace un año","Muy bien, me gusta y hay muchas cosas"
"Hace 3 años","Es un sitio especial, con monumentos históricos q le dan un toque muy agradable"
"Hace 8 años","Lugar céntrico de encuentro en Madrid, zona bonita y con buen ambiente para todo tipo de actividades."
"Hace un año","El Teatro Real muy  imponente y la plaza muy chula"
"Hace 5 años","ESTACIÓN DE METRO, SU NOMBRE SE LO DA, NATURALMENTE EL TEATRO REAL, DONDE PUEDES VER LAS ÓPERAS Y BALLETS, DE PRODUCCIÓN NACIONAL COMO INTERNACIONAL. MUY CERCA, EXACTAMENTE POR DETRAZ.... TIENES, LA PLAZA DE ORIENTE Y DE FRENTE, EL PALACIO REAL. #HELLOMADRIDNEWS #LETSGUIDE #venavermealgunavez #ELLUJOMEEMBORRCHA #VAVAVGUIDE #VAVAVLYST"
"Hace 2 años","Una visita por los alrededores tuve en esta mañana y muy bonita la vista."
"Hace 2 años","Una de las mejores experiencias cercanas al público y en verano mejor. Acercar la Opera al gran público es una buena oportunidad expandir cultura"
"Hace 2 años","Hermoso este sitio me encanta pasear por el sitio tomar cervezas y alguna que otra tapa"
"Hace 6 años","Es una estación muy moderna y bella. Aparte de posee en sus intalacciones un museo con la historia de los caños del peral."
"Hace 2 años","Muy buena esta ión en una zona muy turística llena de negocios y restaurantes"
"Hace 7 años","Madrid está  lleno de sitios con encanto, pero la zona de opera rodeada del Palacio,el teatro de la Opera, la Catedral de la Almudena,etc es de los lugares más maravillosos de todo Madrid"
"Hace 2 años","De nada vale mucho opera cuando solo el metro Opera huele mal…desagüe o algún conducto en mal estado. Deberían repararlo."
"Hace 2 años","Es un gran gusto pasear por esta parada del metro."
"Hace 11 meses","Gran plaza con mercadillo incluido actualmente"
"Hace 6 meses","Buena y excelente atención"
"Hace 3 años","Pasear por esta zona de Madrid y al atardecer no hay q perdérselo,precioso todo."
"Hace 6 años","Una de las zonas más bonitas de Madrid para pasear,la zona del Palacio Real. Recomendable"
"Hace 4 años","Un lugar en el centro, buen sitio para quedar y recorrer Madrid 😄…"
"Hace 2 años","Falta tiempo para conocer opera,tiene historia muy interesante!!!"
"Hace un año","Mucho ocio y mucha gente en fin de semana"
"Hace 5 años","Una de las plazas más emblemáticas del centro de Madrid, lugar indispensable de paso para cualquier persona que visite Madrid."
"Hace 7 años","Comunica con 2 líneas de metro (y el ramal, al que creo que deberían expandir por que es una línea ridícula) y tiene unas ruinas en su interior. Trasbordo rápido."
"Hace 8 años","Con un curioso proyecto museo gráfico en su interior. Sin duda merece la pena  conocer esta estación."
"Hace 2 años","No he podido entrar... Pero no va a faltar oportunidad de visitarlos"
"Hace 2 años","Muy bonita y bien adornada...y mercadillo navideño"
"Hace 4 años","Una plaza muy concurrida. Me gusta mucho el arbol de navidad que han puesto"
"Hace 10 meses","Un lugar emblemático de Madrid"
"Hace 3 años","Lugar imprescindible en una caminata por el centro de Madrid"
"Hace 2 años","Me vi sorprendido, descubrí que ópera se llenaba de música para mis oídos"
"Hace un año","Una estación muy limpia y con buena información de trenes, salidas y conexiones"
"Hace 3 años","Muy animado. Pedazo de árbol. Edificios espectaculares."
"Hace 5 años","Estando en la estacion cerca a la Opera de Madrid pues disfruta de los bailarines españoles. Realmente son una pasada!"
"Hace un año","Acogedor y lejos del exceso de personas q pueden agobiar los paseos"
"Hace 2 años","Excelente sitio para disfrutar de madrid y másen Me navidad"
"Hace 2 semanas","Es una estación metro"
"Hace un año","Me a gustado tiene muchas cosas guays es fascinante"
"Hace 5 años","Estación con salida céntrica, lineas 5 y 2. Museo Caños del Peral gratuito en el interior"
"Hace un año","A sido reformada la estación y está muy bonita"
"Hace 5 años","Muy lindo edificio con obras actuales y para todos los gustos"
"Hace 2 años","Qué decir de la ópera de Madrid???!!!...que es de ensueño..."
"Hace 6 años","Bonito lugar y está muy próximo al Palacio Real y a la catedral de la Almudena."
"Hace 2 años","En realidad las fotos son del palacio Real"
"Hace un año","Imprescindible para conocer Madrid."
"Hace 6 años","Por el Teatro Real y por las cercanías del Palacio Real es una plaza emblematica de Madrid"
"Hace 2 años","Cerca de muchos lugares turísticos"
"Hace 8 años","Estación comunicada con el centro de Madrid , muy recomendable para el conocimiento de turistas que quieran visitar el centro"
"Hace 4 años","Zona centrica de Madrid para pasear por sus callejuelas"
"Hace un año","sitio histórico de Madrid centro"
"Hace 7 años","La estación de metro está poco cuidada, pero los alrededores de la misma son espectaculares."
"Hace 2 años","Sobre todo me encanta enNavidad"
"Hace 7 años","Un sitio precioso!!,buen ambiente..y la comida excelente...."
"Hace 4 años","En navidad es espectacular, pasear por allí."
"Hace 4 años","Plaza acogedora con terrazas y ambiente turístico"
"Hace 2 años","Uno de los emblemáticos puntos de Madrid"
"Hace 4 años","Preciosa plaza amplia, con sus preciosos jardines"
"Hace 2 años","Excelente atención Rico café"
"Hace 4 años","Un lugar típico de Madrid con grandes posibilidades gastronomicas"
"Hace 2 años","Excelente, sobre todo en navidad"
"Hace 4 años","Exelente ! Sólo deben reparar el ascensor peatonal."
"Hace 2 años","Festival de luces de Madrid una experiencia bonita"
"Hace 2 años","Preciosa Plaza"
"Hace 3 años","Ubicada la estación dentro de la plaza, cerca al Palacio Real"
"Hace 10 meses","Mucho ambiente"
"Hace 4 años","Es una estación de metro amplia y con varias líneas."
"Hace un año","Nada ,es el centro de madrid"
"Hace 3 años","Conociendo Madrid"
"Hace 4 años","Un lugar emblemático de Madrid"
"Hace 6 años","Bonita vista desde el teatro."
"Hace 2 años","Estación céntrica con ramal al intercambiador de príncipe pio"
"Hace 3 años","Lugar centrico y emblematico"
"Hace 3 años","Por estar cerca del Teatro Real"
"Hace 2 años","Para conocer Madrid"
"Hace un año","Muy bonito"
"Hace 2 años","Muchos recuerdos de infancia"
"Hace 3 años","Centro histórico de Madrid"
"Hace un año","Bonito"
"Hace un año","Bien"
"Hace un año","Bueno ena conexcion"
"Hace 2 años","Muy bien comunicado"
"Hace 4 años","La zona histórica... Impresionante."
"Hace 8 años","Uno de los lugares emblemáticos de Madrid"
"Hace un año","metro va de capa caida"
"Hace 2 años","Céntrico y bien comunicado"
"Hace 6 años","No todo se puede explicar con palabras."
"Hace 4 años","Es una estación de Metro, no un museo"
"Hace 4 años","Genial"
"Hace 6 años","Bonito lugar"
"Hace 3 años","Metro línea 5"
"Hace 2 años","Excelente"
"Hace un mes","En general, el gran metro de Madrid es bonito y funciona bien, tiene muy pocos asientos en los andenes, pero los trenes pasan cada 6 metros, así que está bien."
"Hace un año","Vale recordar que se trata de valorar la estación de metro, no la Ópera de Madrid. Hay otro lugar para eso. Buena infraestructura tiene la estación."
"Hace 3 meses","Una plaza muy pintoresca bajo el hermoso edificio de la ópera, que es impresionante y única en sí misma."
"Hace un mes","Uno de los lugares que vale la pena visitar."
"Hace 4 años","La estación de Metro de Ópera está situada en la Plaza de Isabel II frente al Teatro Real. Siempre lleno de gente, sobre todo turistas, viene a visitar el Teatro pero también la Plaza de Oriente y el Palacio Real. Las líneas de metro de Madrid servidas son la 2ª, 5ª y Ramal. Un paseo que se puede sugerir es el que parte desde aquí y llega hasta la Puerta del Sol por la animada Calle Arenal."
"Hace 5 meses","Ópera [ˈo.pe.ɾa] es una estación de la Línea 2, Línea 5 y Ramal del Metro de Madrid. Está ubicado en la Zona tarifaria A, en la Plaza de Isabel II, en el distrito centro de Madrid.[1][2][3] La estación proporciona acceso a una zona con lugares de interés turístico como el Teatro Real, la Plaza de Oriente y el Palacio Real. Su nombre proviene del cercano teatro de ópera de Madrid, el Teatro Real."
"Hace un año","Fantástico y muy especial por dentro. La música y los sonidos acústicos también son realmente TOP. Es muy recomendable ver una función de teatro."
"Hace 2 meses","La estación de metro de Ópera es muy animada y está repleta de gente."
"Hace un año","Precioso teatro en el corazón de Madrid."
"Hace 5 meses","Espacio bien cuidado y bonito."
"Hace un año","Nunca me cansaré de comer esta pizza, es demasiado buena, me siento como en casa cada vez que la como. ¡¡¡Muy recomendable!!!"
