OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"Normalmente los accesos son rápidos...depende del dia y la hora, pero aún así...pasar  control de equipajes son 5 min. Una vez pasado el control, depende de la terminal, puedes tener un paseo largo hasta la puerta de embarque!","Normalmente los accesos son rápidos...depende del dia y la terminal, pero aún así...pasar control de equipajes son 5 min. Una largo pasado el control, depende de la vez puedes tener un paseo hora, hasta la puerta de embarque!",0.99046487,1.0
"La T1 y T2 están bien, adecuados al flujo de pasajeros con buena iluminacion, limpieza, restauración y señalizacion. Heche en falta sitio para cargar los móviles. Por lo demás bien.","La T1 y buena al bien, adecuados están flujo de pasajeros con T2 iluminacion, limpieza, restauración y Heche señalizacion. en falta sitio para cargar los móviles. Por lo demás bien.",0.9834299,1.0
"Aeropuerto de Madrid. Adolfo Suarez... es a espectacular arquitectónicamente. Cómodo y fácil de ubicarte #LetsGuide #rosafrancomendoza","Aeropuerto de Madrid. Adolfo Suarez... es a espectacular Cómodo arquitectónicamente. y fácil de ubicarte #LetsGuide #rosafrancomendoza",0.99793625,1.0
"La T1 está en obras incluido su estacionamiento (P1)  cuyo aspecto mejora mucho su aspecto. Esperemos al final de las obras; ¿Para cuándo?","La T1 está en obras incluido su estacionamiento (P1) cuyo aspecto mejora ¿Para su aspecto. Esperemos mucho final de las obras; al cuándo?",0.9896166,1.0
"en 2021 todavía hay agentes de seguridad en la T2 Madrid que confiscan droga(médicamente)  (ungüentos) y otros por razones de seguridad? !!  y vaciar la basura por la noche","en 2021 todavía agentes hay de Madrid en la T2 seguridad que confiscan droga(médicamente) (ungüentos) y otros por razones de seguridad? !! y vaciar la basura por la noche",0.9944314,1.0
"Experiencia funesta si vienes de la T 1 y tienes vuelo en la T 4 tienes que salir fuera.Nadie te informa y debes pasar seguridad de nuevo. Le pongo una estrella porque no hay 0","Experiencia funesta si vienes de la T 1 y hay vuelo en la T tienes tienes que salir fuera.Nadie te informa y debes pasar seguridad de nuevo. Le pongo una 4 porque no estrella 0",0.99127406,1.0
"Es un aeropuerto demasiado grande , que puedes tardar más de 30 minutos caminado hasta tu puerta de embarque ( hay señalización de los minutos que te hacen falta jajaja), es lo que más me llamo la atención porque terminas agotado antes de viajar… Pero bueno lo demás muy bien!!!","Es un aeropuerto demasiado grande , que puedes jajaja), tardar de 30 minutos más hasta tu puerta de embarque ( hay señalización de los minutos que te hacen falta caminado es lo que más me llamo la atención porque viajar… terminas antes de agotado Pero bueno lo demás muy bien!!!",0.9778671,1.0
"Buen sitio para hacer espera en tus escalas con múltiples tiendas para comprar lo que gustes y hacer de tu estadía en el sitio más agradable, tomando en cuenta el flujo de personas que tiene todo están bike distribuido para que sea cómoda y bueno el momento.","Buen sitio para hacer espera en tus escalas con múltiples tiendas para comprar lo que momento. y hacer de tu estadía en el sitio más agradable, tomando en cuenta el flujo de personas que tiene gustes están bike distribuido para que sea todo y cómoda el bueno",0.99065334,1.0
"El control de seguridad de entrada a la terminal T2 se convierte en una auténtica gymkana si viajas sola con un bebé. Hay que sacar al bebé (esté dormido o despierto) de la mochila de porteo o del carro, plegar el carro, subirlo a la cinta…","El control de seguridad de entrada a la terminal T2 se convierte en una auténtica gymkana si viajas sola con un carro, Hay que sacar al (esté bebé dormido o subirlo de la mochila de porteo o despierto) bebé. plegar el carro, del a la cinta…",0.9887768,1.0
"Buenos paneles informativos, parking de pago exterior, señalización adecuada, pero se concentra mucha gente en los puntos de facturación y se echa de menos recogida de mesas en zonas de restauración, pocos asientos disponibles. En general bien.","Buenos paneles informativos, parking de pago concentra disponibles. adecuada, pero se exterior, mucha gente en los mesas de facturación y se echa de menos recogida de puntos en zonas de restauración, pocos asientos señalización En general bien.",0.9838847,1.0
"Excelente. Un aeropuerto de lujo. Realmente muy moderno, funcional y cómodo para trasladarse a las diferentes terminales","Excelente. Un aeropuerto de lujo. Realmente muy cómodo funcional y moderno, para trasladarse a las diferentes terminales",0.99806505,1.0
"Aeropuerto muy grande la mayor parte muy moderno en especial las terminales más nuevas como la T4 y T4 Satélite pero bastante difícil para el turista, no hay información de nada, como ir de un sitio a otro, no hay señalización para llegar de los tantos parkings q hay hasta las muchas estaciones, así como tampoco hay nadie casi nunca q te explique donde coger un bus o cual coger o como tomar el metro o el tren o cual coger en su caso y donde está Y eso en el caso de uno, q vive aquí y habla el mismo idioma, no me quiero ni imaginar el suplicio q tendrán q pasar los turistas q vienen de todas partes del mundo y nunca hayan llegado a este aeropuerto al no poderse ni comunicar ni encontrar nadie q te explique nada, sobre todo si te toca llegar en horas de la noche q hay menos trabajadores todavía","Aeropuerto imaginar grande la mayor parte muy encontrar en especial las terminales explique nuevas como la coger y T4 Satélite pero bastante difícil para el turista, T4 moderno información de nada, como no de un tomar a otro, mundo comunicar señalización para llegar de los tantos parkings eso hay hasta las muchas estaciones, así como tampoco hay nadie casi nunca trabajadores te ir donde no un bus o cual coger o como sitio el metro o el tren o cual coger en su caso y donde está Y hay en el caso de uno, q vive aquí y habla el mismo idioma, no me quiero ni muy el todo q tendrán q pasar los turistas q vienen de todas partes del más y nunca hayan llegado a este aeropuerto al no poderse ni hay ni q nadie q te explique nada, sobre suplicio si te toca llegar en horas de la noche q hay menos q todavía",0.9811868,1.0
"Yo todo buena Experienza però camine mucho de extremo a extremo però mucha gente pedia informacion y en mi vuelo no llegaron algunos","Yo todo buena Experienza però camine mucho de extremo a extremo però mucha gente pedia informacion y en mi vuelo no llegaron algunos",1.0,1.0
"Tardan en la entrega de las maletas y los baños no muy limpios pero la gente es amable y no se hacen colas","Tardan en la entrega de las maletas y los gente no es limpios pero la baños muy amable y no se hacen colas",0.9971124,1.0
"Mi padre tenía que viajar el 15 de agosto a Londres;  llamamos como se debía para averiguar qué requisitos se necesitaban para no correr ningún tipo de sustos a la hora de embarcar, llegando al aeropuerto a la hora de facturar nos salen como que necesita un test de PCR y aparte tiene que llenar una ficha en inglés e interminable. No me parece en ninguno de los casos que carezcan de información nisiquiera por teléfono para los viajeros los cuales se tienen que quedar solos desde las puertas del aeropuerto y luego dentro buscarse la vida con todas las pocas indicaciones que se dan ahora con esta pandemia.","Mi padre 15 que viajar el pandemia. de tiene a Londres; llamamos como se debía para averiguar qué sustos se necesitaban para PCR correr requisitos tipo de vida a la tenía de embarcar, llegando al aeropuerto a la hora de no nos necesita como que salen un test de facturar y aparte agosto que llenar una ficha en inglés e interminable. No me parece en ninguno de los casos que carezcan de información nisiquiera por teléfono para los viajeros los cuales se tienen que quedar solos desde las puertas del aeropuerto y luego dentro buscarse la ningún con todas las pocas indicaciones que se dan ahora con esta hora",0.9778549,1.0
"Ha comprado una ensaimada y no pone que empresa la hace, ni que composición tiene y me han cobrado 19'70€,me da miedo comermela","Ha cobrado una ensaimada y no pone que empresa la hace, ni que composición tiene y me han da 19'70€,me comprado miedo comermela",0.9930562,1.0
"Es un aeropuerto muy cómodo y completo, con sitios para descansar y desayunar en cualquier punto donde te encuentres.","Es un aeropuerto muy sitios y completo, con cómodo para descansar y desayunar en cualquier punto donde te encuentres.",0.99557346,1.0
"Está pensado para los pasajeros pero no para los empleados de otras compañías,en las pistas faltan fuentes","Está pensado para los pasajeros pero no para los pistas de otras compañías,en las empleados faltan fuentes",0.99442613,1.0
"Super grande, FABULOSO y limpio, con todos los servicios para viajeros, tiendas y comederos,dutty free shop, me encantó BARAJAS","Super grande, FABULOSO y limpio, con todos los shop, para viajeros, tiendas y comederos,dutty free servicios me encantó BARAJAS",0.9923171,1.0
"No está muy bien indicado y si vas a coger un vuelo hay que ir con horas d adelanto porque para encontrar donde sale el vuelo,tela","No está d bien indicado y si vas a coger un hay vuelo que ir con horas muy adelanto porque para encontrar donde sale el vuelo,tela",0.99234533,1.0
"Excelentes facilidades, solo la T2 deben mejorar sus servicios y su confort. Aspecto de aeropuerto viejo.","Excelentes facilidades, deben la T2 solo mejorar sus servicios y su confort. Aspecto de aeropuerto viejo.",0.9970648,1.0
"Los precios de la comida son caros, como en todos los aeropuertos. Por lo demás todo bien.","Los caros, de la comida son precios como en todos los aeropuertos. Por lo demás todo bien.",0.9856533,1.0
"T1 t2 t3. Las 3 terminales de toda la vida de Madrid","T1 t2 t3. Las toda terminales de 3 la vida de Madrid",0.9957662,1.0
"Estamos en la T2 salidas en la zona E 72 hasta la E78 todos los asientos de las puertas de embarques están sucios, tanto!que parece que se han suciado adrede, como si alguien quisiera boicotear","Estamos en la T2 salidas en la zona E 72 hasta la E78 todos los boicotear de las puertas de embarques parece sucios, asientos están que se han suciado adrede, como si alguien quisiera tanto!que",0.9949653,1.0
"Navegación intuitiva para el movimiento dentro y entre terminales. Intuitive navigation for movement inside and between terminals.","Navegación intuitiva para el movimiento dentro y entre terminales. Intuitive navigation movement for inside and between terminals.",0.99483,1.0
"Tetminales con salidas locales un poco descuidadas","Tetminales con salidas descuidadas un poco locales",0.98732495,1.0
"Utilizado para hacer escala con la compañía AirEuropa, la segunda en España, puedo decir que el aeropuerto con las distintas terminales es realmente inmenso y es fácil perderse o ir en direcciones equivocadas. Sin embargo, el personal de información es educado y servicial. El aeropuerto, aunque un poco anticuado, está limpio, especialmente en los baños.","Utilizado para hacer escala con la compañía AirEuropa, la segunda en España, puedo decir que el está con las distintas fácil es realmente inmenso y es limpio, perderse o ir en direcciones equivocadas. Sin personal el embargo, de información es educado y servicial. El aeropuerto, aunque un terminales anticuado, aeropuerto poco especialmente en los baños.",0.98575497,1.0
"Los alimentos y bebidas son demasiado caros, más que en otros aeropuertos. Si llegas temprano al aeropuerto no hay una zona comercial adecuada donde pasar un rato.","Los alimentos y son caros, demasiado bebidas más que en otros aeropuertos. Si llegas temprano al aeropuerto no hay una zona comercial adecuada donde pasar un rato.",0.9970857,1.0
"Muy mal aeropuerto... Si llegas temprano, no tienes suerte, todo lo bueno es después del check-in, pero si tienes que esperar a la recogida de equipaje, pasarás la mayor parte del tiempo en tierra. Sin posibilidad de sentarse en los banquillos. Además, sin enchufes para cargar el móvil. Deberían aprender en Santiago de Compostela cómo mirar en el aeropuerto.","Muy mal aeropuerto... Si es check-in, llegas no suerte, todo lo bueno tienes después del temprano, pero si tienes que esperar a la recogida de equipaje, Santiago la mayor parte del tiempo en tierra. Sin posibilidad de sentarse en los banquillos. Además, sin enchufes para cargar el móvil. Deberían aprender en pasarás de Compostela cómo mirar en el aeropuerto.",0.9931456,1.0
"Es excelente que casi no haya colas, está bien organizado, con enchufes para teléfonos y ordenadores, así como numerosos y limpios baños. Lamentablemente, no podemos aceptar el hecho de que en 2022 ni siquiera haya una zona para fumadores en la Terminal 1. Absurdo sobre todo teniendo en cuenta los retrasos de las aerolíneas y estamos hablando de una necesidad. Incluso en los aeropuertos de las ciudades pequeñas hay zonas para fumadores... e incluso fuera del aeropuerto han puesto carteles y escritos donde se permite fumar (cuando se está al aire libre y al aire libre). Escandaloso.","Es está que estamos no pequeñas colas, teniendo hablando organizado, con enchufes para teléfonos y ordenadores, así como numerosos y limpios baños. Lamentablemente, no podemos aceptar el hecho de que en 2022 ni siquiera haya una zona para fumadores en la retrasos 1. Absurdo sobre todo excelente en cuenta los Terminal de las aerolíneas y libre). bien de una necesidad. Incluso en los aeropuerto de las ciudades haya hay zonas para fumadores... e incluso fuera del aeropuertos Escandaloso. puesto carteles y escritos donde se permite fumar (cuando se está al aire libre y al aire casi han",0.9843921,1.0
"Necesita ampliación pero al menos funciona por el momento. Personal servicial que habla inglés. Se han realizado algunas mejoras interiores para brindar una mejor experiencia en este aeropuerto. El estacionamiento está un poco lejos del aeropuerto, lo que puede resultar frustrante.","habla funciona pero al menos ampliación por el momento. Personal servicial que Necesita inglés. Se han del algunas mejoras interiores para poco una mejor experiencia en este aeropuerto. El estacionamiento está un brindar lejos realizado aeropuerto, lo que puede resultar frustrante.",0.98982334,1.0
"#MadridAeropuerto #Barajas #España Terminal enorme. Líneas bien gestionadas, aunque recomiendo venir lo antes posible, ya que los pasillos son grandes y, tal vez, tu puerta de embarque no esté cerca de los controles. Una vez dentro, muchos restaurantes y tiendas (falta de baños de señoras).","#MadridAeropuerto antes #España Terminal enorme. Líneas bien gestionadas, aunque recomiendo venir lo #Barajas posible, ya que los cerca son grandes y, puerta vez, tu vez de embarque no esté pasillos de los controles. Una tal dentro, muchos restaurantes y tiendas (falta de baños de señoras).",0.99496925,1.0
"Un desastre de Aeropuerto. Grande, desorganizado, mal indicado, grandes distancias entre terminales sin otra opción de andar.","Un desastre de Aeropuerto. Grande, desorganizado, mal indicado, grandes distancias entre opción sin otra terminales de andar.",0.9957367,1.0
"El aeropuerto está bien señalizado, tiene baños muy limpios, es espacioso y tiene sillas cómodas. El metro está conectado con el aeropuerto, es muy sencillo desplazarse con este transporte ya que compras el pase dentro del propio aeropuerto.","El aeropuerto está bien señalizado, compras baños muy espacioso limpios, es y tiene sillas cómodas. El metro está conectado con el aeropuerto, es muy sencillo desplazarse con este transporte ya que tiene el pase dentro del propio aeropuerto.",0.99861014,1.0
"Enorme aeropuerto, equipado con escaleras mecánicas para que puedas moverte, no te puedes perder debido a todas las señales y está altamente patrullado por la policía.","Enorme aeropuerto, escaleras con mecánicas equipado para que puedas moverte, no te puedes perder debido a todas las señales y está altamente patrullado por la policía.",0.9974895,1.0
"Aeropuerto muy, muy grande, no siempre hay suficientes direcciones. Por lo demás muy bien organizado.","Aeropuerto muy, muy grande, no siempre suficientes hay direcciones. Por lo demás muy bien organizado.",0.9984218,1.0
"Todo está bastante bien organizado y es fácil de seguir. Muchas tiendas y restaurantes disponibles. Las terminales son enormes por lo que tendrás que caminar bastante. El transporte público dentro y fuera del centro de la ciudad en metro también es muy fácil desde estas terminales.","Todo está bastante bien organizado y es disponibles. de seguir. Muchas tiendas y restaurantes también Las terminales son enormes por lo que tendrás que caminar bastante. El transporte fácil dentro y fuera ciudad centro de la del en metro público es muy fácil desde estas terminales.",0.98982656,1.0
"No se puede usar el salón, ya que solo está disponible a través de la puerta B de Non Shengen. De lo contrario, no hay asientos disponibles, restaurantes y cafeterías pobres y muy concurridos. Simplemente vaya exactamente antes de que cierre el check-in para no tener que esperar interminablemente.","No se puede usar el salón, puerta que solo está antes a través de la ya B de concurridos. Shengen. De lo contrario, no hay asientos disponibles, restaurantes y cafeterías pobres y muy Non Simplemente vaya exactamente check-in de que cierre el disponible para no tener que esperar interminablemente.",0.9864091,1.0
"Uno de los peores aeropuertos en los que he estado. En construcción, por lo tanto, el espacio es muy limitado para caminar con un carrito. arriba hay mucha gente. Si no puedes caminar largas distancias, tendrás que evitar el intercambio de vuelos en este aeropuerto. además de largas colas en cada baño. La gente en el control de seguridad ni siquiera hablaba inglés. ¡Lo evitaré en el futuro!","Uno de los peores aeropuertos en los que espacio tanto, En ¡Lo por lo cada el he es muy limitado para intercambio con un carrito. arriba hay mucha gente. Si no puedes caminar tendrás distancias, largas que evitar el caminar de vuelos en este aeropuerto. además de largas colas en estado. baño. La gente en el control de seguridad ni siquiera hablaba inglés. construcción, evitaré en el futuro!",0.99117386,1.0
" No me gusta este aeropuerto, definitivamente los peores aeropuertos en los que he estado: - Se tarda muchísimo en llegar al Metro y las indicaciones no son claras - Las bandejas de seguridad son súper pequeñas, por lo que necesitas unas 4 para una bolsa normal. - Y una vez tuve que entrar por una puerta de 'única salida' para reclamar mi equipaje porque de alguna manera casi termino fuera del aeropuerto pasando el reclamo de equipaje por tomar un camino aparentemente equivocado. - Además, en tu tarjeta de metro hay una 'Tasa de Aeropuerto' que eleva su precio de 1,8 euros a 7 euros. Ridículo.. No importa, aparentemente volar es para las riquezas... ","claras me gusta este aeropuerto, definitivamente los peores aeropuertos en los que he estado: Metro Se tarda muchísimo en llegar al importa, y las seguridad no son No - Las bandejas de indicaciones son normal. pequeñas, por lo que necesitas unas 7 para una bolsa súper - Y una vez Además, que entrar por una puerta de 'única salida' para reclamar mi - porque de alguna manera casi hay fuera del aeropuerto equipaje el reclamo de equipaje por tomar un camino aparentemente equivocado. - tuve en tu tarjeta de metro termino una 'Tasa de Aeropuerto' que eleva su precio de 1,8 euros a pasando euros. Ridículo.. No 4 aparentemente volar es para las riquezas...",0.98198044,1.0
"En general todo muy bien, pero las tiendas duty free solo abren a las 8:30 y nosotros salimos a las 7:30 y no pudimos utilizarlas.","En general todo muy no pero las tiendas duty free solo abren a las bien, y nosotros salimos a las 7:30 y 8:30 pudimos utilizarlas.",0.99171937,1.0
"Zona muy extensa. Si no sabes el número de la puerta, es una lástima. Esto es lo primero que debes saber aquí porque es posible que tengas que caminar de punta a punta durante más de 30 minutos. Los establecimientos de comida están bien, pero todo es agobiante. Cuando hay cola en la puerta, bloquea el paso.","Zona muy extensa. Si caminar sabes el número de la puerta, debes una lástima. Esto no lo primero que punta saber aquí porque es posible que tengas que es de minutos. a punta durante más de 30 es Los establecimientos de comida están bien, pero todo es agobiante. Cuando hay cola en la puerta, bloquea el paso.",0.970733,1.0
"Cada máquina expendedora de billetes tiene un miembro del personal que comprará el billete por usted. Ahora no hay billetes de papel. Todas las tarjetas son de plástico. Desde el aeropuerto hasta Sol, la tarifa de la tarjeta es de 2,5 euros, la tarifa es de 3 euros y la tarifa del aeropuerto es de 2,5 euros. Los cargos de la tarjeta no serán reembolsados. Tenga en cuenta que no hay ningún cargo por tarjeta para el billete de 10 veces.","Cada máquina expendedora de billete tiene un 3 del usted. que comprará el billetes por personal Ahora 2,5 hay billetes de papel. Todas las tarjetas son de plástico. Desde el aeropuerto hasta Sol, la es de la veces. tarifa de euros. euros, la tarifa es de miembro ningún y la tarifa del aeropuerto es de 2,5 no Los cargos de la tarjeta no serán reembolsados. Tenga en cuenta que no hay euros cargo por tarjeta para el billete de 10 tarjeta",0.96857816,1.0
"¿De qué sirve todo el control de equipaje y seguridad si la señora que está allí ni siquiera mira la pantalla, sino que habla con un colega mientras mi enorme mochila con todo tipo de aparatos electrónicos y cables pasa?","¿De qué sirve mira el control de equipaje y allí si la señora que está todo ni siquiera aparatos la pantalla, sino que habla con un colega mientras mi enorme mochila con todo tipo de seguridad electrónicos y cables pasa?",0.99331576,1.0
"Si tienes algo de tiempo libre antes del vuelo, no salgas aquí, que es más caro que un billete de metro normal. En su lugar, toma la línea verde hasta la estación de metro Alameda de Osuna y camina unos 20 minutos para llegar al aeropuerto. Ya he hecho eso.","Si aeropuerto. algo de lugar, libre antes del vuelo, no salgas aquí, que es llegar caro que un billete de metro normal. En su camina toma la línea estación hasta la verde de metro Alameda de Osuna y tiempo unos 20 minutos para más al tienes Ya he hecho eso.",0.980756,1.0
"Es inmenso y lleno de tiendas. También puedo decir que es más barato que nuestro aeropuerto de Malpensa, ¡a pesar de la crisis de los últimos dos años los precios son mejores que los nuestros!","Es inmenso y lleno de tiendas. Malpensa, puedo decir que es más barato que nuestro aeropuerto de últimos ¡a pesar de la crisis de los También dos años los mejores son precios que los nuestros!",0.995092,1.0
"Hermoso aeropuerto","aeropuerto Hermoso",0.99640524,1.0
"No hay muchas tiendas ni buenos restaurantes.","hay No muchas tiendas ni buenos restaurantes.",0.9948306,1.0
"Aeropuerto bastante grande, un pequeño duty free pero hay algunas ofertas interesantes allí. Un punto positivo de todos modos, un metro directo con la ciudad.","Aeropuerto bastante grande, un pequeño duty free pero hay algunas ofertas interesantes allí. Un ciudad. positivo de todos punto un metro directo con la modos,",0.99436027,1.0
"El aeropuerto de Madrid es muy grande y disperso, quizás faltan señales específicas para las puertas","El aeropuerto de Madrid grande muy es y disperso, quizás faltan señales específicas para las puertas",0.99737823,1.0
"La terminal T2 se ve muy pobre con baldosas rotas en el suelo. El duty free es demasiado caro, algunas posiciones cuestan un 30% más que en una tienda normal en Alemania.","La terminal T2 se ve muy pobre con baldosas rotas en el suelo. El duty free normal demasiado caro, algunas tienda 30% un cuestan más que en una posiciones es en Alemania.",0.98930776,1.0
"No hay áreas para fumadores en ningún lugar más allá de la seguridad.","No hay áreas para lugar en ningún fumadores más allá de la seguridad.",0.9951676,1.0
"Llévame a la luna","luna a la Llévame",0.97538674,1.0
"Chiquito pero muy bien organizado. Eso sí, te revisan hasta el alma, te hacen casi desnudarte para pasar por el escaner. Te hacen sacar el neceser de la maleta, tablet, portátil, tienes que quitarte el cinturón, los zapatos, la pulseras, anillos, reloj... vamos, que te quedas con la ropa justa. Así que, recomiendo ir con lo justo y necesario y si es posible, menos.","Chiquito pero muy portátil, hacen Eso sí, te revisan hasta el escaner. te organizado. casi desnudarte para pasar por el alma, Te hacen sacar el que, de la maleta, tablet, bien tienes que neceser el cinturón, los zapatos, la pulseras, quitarte reloj... vamos, que te quedas con la ropa justa. Así anillos, recomiendo ir con lo justo y necesario y si es posible, menos.",0.9771798,1.0
"El aeropuerto de Madrid tiene un problema grande con los tiempos de entrega de equipaje en la T4. Y lo mismo se puede decir cuando te toca desplazarte a la T4 Satélite. Deberían buscar una solución. Gracias","El puede de Madrid desplazarte un problema grande con los tiempos de entrega de equipaje en la T4. Y lo tiene se aeropuerto decir cuando te toca mismo a la T4 Satélite. Deberían buscar una solución. Gracias",0.99077076,1.0
"Son varias las veces que he estado en el aeropuerto y no puedo poner ninguna queja. Las instalaciones limpias y con buena temperatura incluso en verano. El personal muy agradable y atento a cualquier preocupación que tengas. El propio aeropuerto tiene parking donde dejar el coche. Una cosa importante, las dimensiones del aeropuerto son muy grandes por lo que perderse o no orientarse está a la orden del día. No olviden que llegar con la hora justa no es nada positivo por los posibles contratiempos que puedan surgir en el proceso de abordaje.","Son varias las veces que he verano. en el aeropuerto y abordaje. puedo poner ninguna queja. Las instalaciones llegar y con buena temperatura está en incluso El personal atento agradable y muy a proceso preocupación que tengas. El propio aeropuerto tiene parking donde dejar el coche. Una cosa importante, las dimensiones del aeropuerto son muy grandes por lo que perderse o no orientarse estado a la orden del justa No olviden que limpias con la hora día. no es nada positivo por los surgir contratiempos que puedan posibles en el cualquier de no",0.9670058,1.0
"Aunque no vayas a viajar te puedes dar un paseo y recrearse con su singular y especial arquitectura. Eso sí evita comer, todo CARÍSIMO, se puede llegar en bus, metro y Renfe","Aunque no vayas a evita te puedes dar un llegar y recrearse con su singular y especial arquitectura. Eso sí viajar comer, todo CARÍSIMO, se puede bus, en paseo metro y Renfe",0.98946244,1.0
"Las instalaciones están muy bien adecuadas. Hay zona infantil, lo cual como madre agradezco mucho que piensen en los niños. Nos tocó dormir en el aeropuerto porque nuestro vuelo salía muy temprano, y encontramos un área donde los niños pudieron estar cómodos para dormir. Dentro del Aeropuerto hay carritos para niños lo cual hace mucho más fácil la estancia en el aeropuerto con niños.","Las instalaciones están muy bien adecuadas. Hay zona mucho lo cual como madre agradezco estar que piensen en los niños. Nos tocó vuelo en el aeropuerto porque nuestro dormir salía muy temprano, y encontramos un área donde los niños del hace cómodos para dormir. Dentro pudieron Aeropuerto hay carritos para niños lo cual infantil, mucho fácil más la estancia en el aeropuerto con niños.",0.99281204,1.0
"Una terminal es una terminal no hay mucho que decir... Excepto que hay una sala de fumadores que para algunas personas les hace más llevadero la espera.","Una terminal más una terminal no sala mucho que decir... Excepto que hay una hay de fumadores que para algunas personas les hace es llevadero la espera.",0.99013656,1.0
"El acceso por esta terminal al sistema de trenes es bastante fácil. Todos los que trabajan en el aeropuerto son muy amables. Tiene variados locales.","El acceso por esta terminal al sistema de trenes es bastante muy Todos los que trabajan en el aeropuerto amables. fácil. son Tiene variados locales.",0.9957268,1.0
"España tiene un hermoso aeropuerto, amigable. Un excelente servicio de transporte.  Hay que tomar en cuenta que es muy grande y se debe prevenir eso. Ir a los vuelos con tiempo para evitar contratiempos. Feliz vuelo viajeros!!! Estoy a la orden si necesitan apoyo para organizar el  viaje ig @aranasmile","eso. tiene un hermoso aeropuerto, amigable. Un excelente servicio de transporte. contratiempos. que muy en cuenta que evitar tomar grande y se debe prevenir necesitan Ir a los vuelos con tiempo para es Hay Feliz vuelo viajeros!!! Estoy a la orden si España apoyo para organizar el viaje ig @aranasmile",0.9849195,1.0
