OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"Estación accesible y cercana a muchos puntos de interés del barrio de Chamberí. Situada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal","Estación accesible y cercana a muchos puntos de interés del barrio de Chamberí. Situada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal.",0.9956821,1.0
"Me intentaron robar el bolso y estaba el seguridad gracias al cielo, si no es por el se lo llevn y a mi detras.","Me intentaron robar el bolso y estaba el seguridad gracias al cielo, si no es por el se lo llevn y a mi detras.",0.99999994,1.0
"La estación de Metro Sur de Alonso de Mendoza fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la intersección de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un amplio aparcamiento en sus alrededores para dejar el coche y acceder al metro.","La estación de Metro Sur de Alonso de Mendoza fue inagurada el 11 de abril de 2003. La estación se encuentra en la intersección de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un amplio aparcamiento en sus alrededores para dejar el coche y acceder al metro. Presta servicio la Linea 12 (Verde oscuro).",0.9937353,1.0
"Bien","Bien.",0.9092742,1.0
"Los músicos que tocan / cantan en el interior de la estación.... el volumen de los altavoces y sus micrófonos a veces es ensordecedor. ¿Metro no controla eso?","Los músicos que tocan / cantan en el interior de la estación. ¿Metro no controla eso?. el volumen de los altavoces y sus micrófonos a veces es ensordecedor.",0.99361324,1.0
"No hay acceso con silla de ruedas aunque la información en Google Maps diga que sí. He intentado editarlo pero no funciona.","No hay acceso con silla de ruedas aunque la información en Google Maps diga que sí. He intentado editarlo pero no funciona.",1.0000001,1.0
"Podrá ser funcional, ancha e intercambiadora con otras líneas, pero la de escaleras que hay que subir desde la línea 10 hasta la calle... ¡Tiene delito! La vez que lo hice por primera con mi padre y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni mecánicas...","Podrá ser funcional, ancha e intercambiadora con otras líneas, pero la de escaleras que hay que subir desde la línea 10 hasta la calle. ¡Tiene delito! La vez que lo hice por primera con mi padre y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni mecánicas.",0.996443,1.0
"No tiene acceso para las personas con movilidad reducida, pero en cambio tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.","No tiene acceso para las personas con movilidad reducida, pero en cambio tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.",1.0000002,1.0
"No hay ascensor. Las escaleras  mecánicas  está  muy a menudo estropeadas o en mantenimiento. El acceso desde la calle es sólo  mediante  escaleras,  difícil con un carrito  de bebé  o con maletas.","No hay ascensor. Las escaleras  mecánicas  está  muy a menudo estropeadas o en mantenimiento. El acceso desde la calle es sólo  mediante  escaleras,  difícil con un carrito  de bebé  o con maletas.",1.0,1.0
"Las escaleras siempre estropeadas desde hace más de 3 años","Las escaleras siempre estropeadas desde hace más de 3 años.",0.99081045,1.0
"ATENCIÓN!! Salida de metro infestada de CAPTADORES!! Se recomienda actuar como si hicieras una llamada en caso de que no tengas huevos a mandarles a la mierda, no es fácil deshacerte de ellos educadamente, son listos y numerosos","ATENCIÓN!! Salida de metro infestada de CAPTADORES!! Se recomienda actuar como si hicieras una llamada en caso de que no tengas huevos a mandarles a la mierda, no es fácil deshacerte de ellos educadamente, son listos y numerosos.",0.9961237,1.0
"Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas estropeadas. Esta vieja y actualmente en reformas..... A ver si solucionan algo.....","Esta vieja y actualmente en reformas. Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas estropeadas. A ver si solucionan algo.",0.9373849,1.0
"Alonso Martínez es una estación del servicio de metro de Madrid línea 4 5 y 10 en el barrio Castellana bajo tierra pasa la línea C3 C4 de cercanías RENFE la estación de metro se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid España","Alonso Martínez es una estación del servicio de metro de Madrid línea 4 5 y 10 en el barrio Castellana bajo tierra pasa la línea C3 C4 de cercanías RENFE la estación de metro se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid España.",0.9975375,1.0
"Metro con líneas 4,5 y 10. A los alrededores hay muchas opciones para comer","Metro con líneas 4,5 y 10. A los alrededores hay muchas opciones para comer.",0.9935827,1.0
"Bien","Bien.",0.9092742,1.0
"Sector muy agradable comodidad seguridad calidez de su personal","Sector muy agradable comodidad seguridad calidez de su personal.",0.98603266,1.0
"Buena estación de metro con múltiples salidas a calle.","Buena estación de metro con múltiples salidas a calle.",1.0,1.0
"Estación de metro de la linea 5 con conexión con las lineas L 4 y L10 del metro de Madrid.","Estación de metro de la linea 5 con conexión con las lineas L 4 y L10 del metro de Madrid.",1.0,1.0
"No tiene acceso para sillas de ruedas.","No tiene acceso para sillas de ruedas.",1.0,1.0
"Esta parada pertenece a las líneas antiguas de metro de Madrid","Esta parada pertenece a las líneas antiguas de metro de Madrid.",0.99175364,1.0
"Limpio e indicaciones claras.","Limpio e indicaciones claras.",1.0000002,1.0
"Bonita","Bonita.",0.8493927,1.0
"Fenomenal","Fenomenal.",0.84108806,1.0
"Excelente estación","Excelente estación.",0.9695778,1.0
"Enchufes y bien comunicado","Enchufes y bien comunicado.",0.98764706,1.0
"Lugar emblemático","Lugar emblemático.",0.9248991,1.0
"Cerrado !  : (","Cerrado !  : (.",0.98536634,1.0
"Estación de metro normal","Estación de metro normal.",0.96263206,1.0
"Buena infraestructura.","Buena infraestructura.",1.0000002,1.0
"Estación de metro de la línea 2, saliendo de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y carrefour,dispone de aparcamiento y zonas recreativas","Estación de metro de la línea 2, saliendo de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y carrefour,dispone de aparcamiento y zonas recreativas.",0.99680257,1.0
"Excelente","Excelente.",0.92112684,1.0
"Muy bien mantenida. Muy transitada y el personal de atención al público muy colaborador.","Muy transitada y el personal de atención al público muy colaborador. Muy bien mantenida.",0.99464774,1.0
"Bien mantenido.","Bien mantenido.",1.0000001,1.0
"Fenomenal","Fenomenal.",0.84108806,1.0
"Estacion nueva Acceso universal Tornos antiguos Escaleras mecánicas.","Estacion nueva Acceso universal Tornos antiguos Escaleras mecánicas.",1.0000001,1.0
"Una buena estación de metro!!!","Una buena estación de metro!!!.",0.99810874,1.0
"Estación de metro línea 1, la estación más vieja del metro de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.","Estación de metro línea 1, la estación más vieja del metro de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.",1.0000001,1.0
"Buena comunicación con el transporte público Metro (L1) Emt (143 ,57,58,103)","Buena comunicación con el transporte público Metro (L1) Emt (143 ,57,58,103).",0.9908556,1.0
"Vestíbulo ancho. Muy chulo el vagón antiguo que está expuesto","Vestíbulo ancho. Muy chulo el vagón antiguo que está expuesto.",0.992098,1.0
"Estación moderna y asistida por personal","Estación moderna y asistida por personal.",0.9861896,1.0
"Muy bonito el lugar","Muy bonito el lugar.",0.9688016,1.0
"Podría estar mejor","Podría estar mejor.",0.9735129,1.0
"Huele a vómito.","Huele a vómito.",1.0,1.0
"De acuerdo","De acuerdo.",0.93186927,1.0
"Excelente metro.","Excelente metro.",1.0,1.0
"Si no conoces la zona, la entrada al cercanías apenas se ve y no está señalizada muy allá. La estación es bastante antigua, aunque suele estar siempre limpia. Los trenes de esta línea casi siempre funcionan bien. No hay ni ascensor ni acceso para gente con discapacidad","La estación es bastante antigua, aunque suele estar siempre limpia. Los trenes de esta línea casi siempre funcionan bien. Si no conoces la zona, la entrada al cercanías apenas se ve y no está señalizada muy allá. No hay ni ascensor ni acceso para gente con discapacidad.",0.9502578,1.0
"Excelente intercambiador de ferrocarril a metro o buses urbanos o interurbanos . Gran estación en si ,que posee alrededor restauración y cerca del carrefour de aluche .","Excelente intercambiador de ferrocarril a metro o buses urbanos o interurbanos. Gran estación en si ,que posee alrededor restauración y cerca del carrefour de aluche.",1.0,1.0
"Esta bien","Esta bien.",0.9503063,1.0
"Una estación de metro bastante concurrida de lunes a viernes, una de las pocas estaciones de metro al aire libre. Buenas tiendas en el interior por si necesitas algo de comida. También hay una estación de cercanías en la plaza, donde en navidades se ponían puestos artesanales.","Una estación de metro bastante concurrida de lunes a viernes, una de las pocas estaciones de metro al aire libre. También hay una estación de cercanías en la plaza, donde en navidades se ponían puestos artesanales. Buenas tiendas en el interior por si necesitas algo de comida.",0.99760246,1.0
"Acabo de pasar por taquilla para solicitar 1 billete con título zona A, para Guadalajara y estando 2 interventores o señores en taquilla, me dice el más próximo a ventanilla, que no me lo puede dar en ese momento porque está cerrado. Le pregunto y me indica que bajarme en atocha. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren. Para qué se promociona un servicio que no facilita el transporte publico. Muchas máquinas, pero ninguna adaptada para poder sacar este tipo de billetes. He llegado a atocha y he tenido que dejar mi tren para no montarme sin billete. Esto a qué puede llevar ?","Esto a qué puede llevar ?. Acabo de pasar por taquilla para solicitar 1 billete con título zona A, para Guadalajara y estando 2 interventores o señores en taquilla, me dice el más próximo a ventanilla, que no me lo puede dar en ese momento porque está cerrado. Muchas máquinas, pero ninguna adaptada para poder sacar este tipo de billetes. Para qué se promociona un servicio que no facilita el transporte publico. Le pregunto y me indica que bajarme en atocha. He llegado a atocha y he tenido que dejar mi tren para no montarme sin billete. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren.",0.97956765,1.0
"Le doy 3 estrellas 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en Atocha En metro esta bien comunicado 2° estrella:su limpieza esta muy bien 3° estrella:puedes tomar un desayuno mientras viene el tren -1 estrella:No tiene acceso para anciano con problemas o con personas con movilidad reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta mal señalado","Le doy 3 estrellas 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en Atocha En metro esta bien comunicado 2° estrella:su limpieza esta muy bien 3° estrella:puedes tomar un desayuno mientras viene el tren -1 estrella:No tiene acceso para anciano con problemas o con personas con movilidad reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta mal señalado.",0.9974103,1.0
"Muy buena","Muy buena.",0.93629116,1.0
"Una estación del metro segura y muy limpia","Una estación del metro segura y muy limpia.",0.989372,1.0
"La estación  Renfe de Aluche huele fuertemente a cloaca.. todos los días   por favor aplicar una solución","La estación  Renfe de Aluche huele fuertemente a cloaca. todos los días   por favor aplicar una solución.",0.99185884,1.0
"Buena comunicación entre metro y cercanías, la pena es que los autobuses no gocen de las mismas facilidades y no estén bien señalizados","Buena comunicación entre metro y cercanías, la pena es que los autobuses no gocen de las mismas facilidades y no estén bien señalizados.",0.9961306,1.0
"Util, rapido y bien señalizado.","Util, rapido y bien señalizado.",1.0,1.0
"Zona bastante amplia, sin aglomeración.","Zona bastante amplia, sin aglomeración.",1.0,1.0
"Bonita y espaciosa estación de Metro aérea, abierta y techada.","Bonita y espaciosa estación de Metro aérea, abierta y techada.",0.9999999,1.0
"El buen caffe de la estación de aluche!","El buen caffe de la estación de aluche!.",0.9970448,1.0
"Bien.","Bien.",0.99999994,1.0
"Me encanta","Me encanta.",0.92333484,1.0
"Buena","Buena.",0.8886279,1.0
"Bonita estación con muchos autobuses que conectan afuera. La estación en sí tiene algunas cafeterías y lugares debajo. Bastante abierto y limpio","Bastante abierto y limpio. La estación en sí tiene algunas cafeterías y lugares debajo. Bonita estación con muchos autobuses que conectan afuera.",0.96288645,1.0
"Normal","Normal.",0.7354664,1.0
"Muy bien....","Muy bien.",0.9763768,1.0
"Limpio y cómodo.","Limpio y cómodo.",1.0,1.0
"Estación de Metro un tanto antigua, penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1. Solo te conduce a las Estaciones al norte de la Línea 1 y al sur a Cuatro Caminos y siguientes de la Línea 1. Necesita una renovación.","Necesita una renovación. Solo te conduce a las Estaciones al norte de la Línea 1 y al sur a Cuatro Caminos y siguientes de la Línea 1. Estación de Metro un tanto antigua, penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1.",0.9731129,1.0
"Estación un poco anticuada, pero al menos es bien sencilla","Estación un poco anticuada, pero al menos es bien sencilla.",0.9912435,1.0
"Hacia mucho q no cogida el metro... Rápido y como siempre con mucha gente","Rápido y como siempre con mucha gente. Hacia mucho q no cogida el metro.",0.9889629,1.0
"Una estación conveniente con solo dos salidas, que se encuentran en lados opuestos de la carretera. Por eso no da miedo cometer un error. Hay todo lo que necesitas en la calle.","Por eso no da miedo cometer un error. Una estación conveniente con solo dos salidas, que se encuentran en lados opuestos de la carretera. Hay todo lo que necesitas en la calle.",0.9641092,1.0
"BIEN","BIEN.",0.9092742,1.0
"Estación pequeña, poco transitada diría aunque con buena iluminación nocturna, me hubiera gustado que tuviese más comunicación con otras estaciones importantes del metro de Madrid.","Estación pequeña, poco transitada diría aunque con buena iluminación nocturna, me hubiera gustado que tuviese más comunicación con otras estaciones importantes del metro de Madrid.",1.0000001,1.0
"Lento, lentísimo y fines de semana muy pocos, mucha espera","Lento, lentísimo y fines de semana muy pocos, mucha espera.",0.9908134,1.0
"Buena","Buena.",0.8886279,1.0
"Buena","Buena.",0.8886279,1.0
"Estación de metro que pertenece a la línea 1. Estación antigua con vestíbulo pequeño. No dispone de ascensores, pero si tiene cobertura móvil. Tiene varios accesos a la calle.","Estación antigua con vestíbulo pequeño. Estación de metro que pertenece a la línea 1. No dispone de ascensores, pero si tiene cobertura móvil. Tiene varios accesos a la calle.",0.9900177,1.0
"Estación no preparada para viajar con equipaje. Largas escaleras. Tornos pequeños. Hay que saber muy bien de antemano por qué boca te interesa salir.","Estación no preparada para viajar con equipaje. Tornos pequeños. Largas escaleras. Hay que saber muy bien de antemano por qué boca te interesa salir.",0.9988351,1.0
"Una estación antigua, no preparada para minusválidos, el barrio merece la pena, muy centrico","Una estación antigua, no preparada para minusválidos, el barrio merece la pena, muy centrico.",0.99114144,1.0
"Una estación de las antiguas y muy concurrida","Una estación de las antiguas y muy concurrida.",0.9914189,1.0
"Muchas escaleras para poder salir. No me ha gustado nada","Muchas escaleras para poder salir. No me ha gustado nada.",0.9912641,1.0
"Fácil de entender y pequeña","Fácil de entender y pequeña.",0.9775083,1.0
"Todo normal","Todo normal.",0.88844323,1.0
"Para nada moderna","Para nada moderna.",0.9495299,1.0
"Super buen","Super buen.",0.89760315,1.0
"Una estación de metro más.","Una estación de metro más.",1.0,1.0
"Estación de metro decente ubicada en un barrio animado","Estación de metro decente ubicada en un barrio animado.",0.9923262,1.0
"Estación de níquel limpio","Estación de níquel limpio.",0.9814063,1.0
"Relativamente nuevo, amplio y de color !!…","Relativamente nuevo, amplio y de color !!….",0.99879575,1.0
"Limpio y rápido.Por ponerle un pero.....pero por qué no hay wifi,siendo una de la lineas de metro más nuevas??…","Por ponerle un pero. Limpio y rápido. pero por qué no hay wifi,siendo una de la lineas de metro más nuevas??….",0.98712856,0.7272727272727273
"Una de las estaciones más limpias de Madrid!","Una de las estaciones más limpias de Madrid!.",0.99780965,1.0
"No es de las estaciones más modernas, pero sí muy necesaria en esta parte de la ciudad.","No es de las estaciones más modernas, pero sí muy necesaria en esta parte de la ciudad.",1.0,1.0
"Conductor de metro ligero , parada Antonio Saura, muy mal fatal,en la puerta de metro y no abrió,  gracias","Conductor de metro ligero , parada Antonio Saura, muy mal fatal,en la puerta de metro y no abrió,  gracias.",0.99363625,1.0
