OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"Excelente idea tener el metro yendo al aeropuerto. Más excelente aún es la idea de tener, prácticamente en cualquier momento, personal disponible para ayudar a las personas que llegan y se encuentran con la máquina expendedora de billetes que ofrece cosas diferentes a las que informan en la web del metro de Madrid (que lamentablemente no está actualizada). .","Es una gran propuesta contar con una línea de metro hacia el aeropuerto, y aún más valioso es disponer de personal accesible en casi cualquier momento para asistir a quienes llegan y se topan con la máquina expendedora de billetes que exhibe opciones distintas a las que se encuentran en la página web del metro de Madrid, la cual, desafortunadamente, no se encuentra actualizada.",0.8306029,0.3617021276595745
"Es muy conveniente que el metro (línea rosa) vaya al aeropuerto. Sí, en muchos aeropuertos del mundo hay trenes (Aeroexpress) desde la ciudad hasta el aeropuerto, pero llegar en metro sin cambiar de tren es mucho más cómodo. El viaje en metro desde el centro de la ciudad (desde la parada Sol) hasta el aeropuerto duró aproximadamente una hora.","Es sumamente beneficioso que la línea rosa del metro conecte directamente con el aeropuerto; aunque en numerosas ciudades alrededor del mundo se ofrecen trenes (Aeroexpress) que trasladan a los pasajeros desde el centro hacia el aeropuerto, viajar en metro sin necesidad de transbordos resulta mucho más práctico; el trayecto desde la estación Sol en el corazón de la ciudad hasta el aeropuerto tomó en torno a una hora.",0.8808727,0.2916666666666667
"Limpio y ordenado. No es caótico a las 6:30 a.m. del domingo. Es necesario comprar un boleto especial de Metro ""Aeropuerto"" para entrar o salir de esta estación de Metro.","Ordenado y limpio, no presenta caos a las 6:30 a.m. del domingo; es imperativo adquirir un boleto específico de Metro "Aeropuerto" para poder entrar o salir de dicha estación.",0.9577694,0.56
"Bien organizado y perfectamente señalizado con las cifras de tráfico: al menos 54.000.000 de pasajeros al año. Desventajas: La T1-2-3 es muy sinuosa y, por lo tanto, los caminos y puertas realmente largos se muestran muy tarde, por lo que hay que darse prisa. Afortunadamente, los tiempos de viaje se muestran relativamente. MÁS: muchos baños limpios y muy espaciosos, conexión rápida de metro con el centro de la ciudad y controles de seguridad súper bien organizados y efectivos sin tiempos de espera... ¡eso sólo se puede soñar en los aeropuertos alemanes!",""Excelente disposición y claramente indicado con las cifras de tránsito: al menos 54 millones de pasajeros anuales. Inconvenientes: la T1-2-3 presenta un diseño muy curvilíneo, lo que hace que los caminos y accesos largos se muestren con retraso, requiriendo así apresurarse. Afortunadamente, los tiempos de viaje son relativamente visibles. Además, cuenta con muchos baños amplios y limpios, una conexión rápida de metro hacia el centro urbano y controles de seguridad extremadamente bien organizados y eficaces sin tiempos de espera... ¡algo que solo se puede anhelar en aeropuertos alemanes!"",0.8446249,0.34615384615384615
"Muy complejo. No muy bien señalizado.  nos perderíamos","Es bastante complicado. Carece de una buena señalización. Podríamos extraviarnos.",0.5595939,0.0
"Muy agradable, rápido, amigable para los niños, cooperativo con las familias.",""Sumamente ameno, veloz, apto para los niños y colaborador con las familias."",0.7918734,0.16666666666666666
"¡Excelente!",""¡Magnífico!"",0.6704329,0.0
"He venido a esperar a alguien. He llegado en metro, excelente. He pagado 3€ para poder salir. Y no he encontrado nada para desayunar por menos de 3€. Un vaso de fruta, pequeño y de plástico de un solo uso, son 4'95€, eso sí pelada.  El personal es amable. Tendré que estar aquí dos horas, pero los asientos son cómodos y he traído lectura.","He llegado con la intención de esperar a alguien. Usé el metro para llegar, lo cual ha sido excelente. Para poder salir, he abonado 3€. Sin embargo, no he hallado nada que cueste menos de 3€ para desayunar. Un pequeño vaso de fruta, en plástico desechable y pelada, tiene un precio de 4,95€. El personal es muy amable. Deberé permanecer aquí durante dos horas, pero los asientos son agradables y he traído material de lectura.",0.8683455,0.5094339622641509
"El cercanías te deja en la puerta del aeropuerto y es más barato que el Metro",""El tren suburbano te deja justo en la entrada del aeropuerto y resulta ser más económico que el Metro."",0.77931416,0.26666666666666666
"Diseño espectacular,limpio,bien comunicado y muy buena atención en general.",""Un diseño impresionante, ordenado, con excelente comunicación y atención en general de calidad."",0.5645195,0.25
"Muy bien",""Excelente"",0.4091437,0.0
"Por lo menos en lo que respecta al metro está todo muy correcto",""Al menos en lo que concierne al metro, todo se encuentra en perfecto estado."",0.8003561,0.36363636363636365
"Fácil usar fácil llegar!",""Simple de utilizar, sencillo de acceder."",0.34807968,0.0
"Al preguntar en información de renfe como puede ir a Madrid , no son precisos y apáticos. No Dan información suficiente  al final te tienes que buscar como llegar a Madrid centro","Al consultar sobre cómo llegar a Madrid en la información de Renfe, la respuesta es vaga y desinteresada; no proporcionan datos suficientes, y al final, tienes que investigar por tu cuenta la forma de acceder al centro de Madrid.",0.81508356,0.3
"Muy bien todo, suele estar muy concurrido a diario pero buena atención y buenos sitios donde tapear o comer",""Todo está excelente, suele haber mucha afluencia diaria, pero se recibe un trato amable y hay excelentes lugares para picar o comer."",0.73272145,0.12
"Rápido y eficiente. Buena ayuda con la orientación del personal.",""Ágil y eficaz. Excelente apoyo en la dirección del equipo."",0.52489054,0.07692307692307693
"Olvídate del tren, es demasiado lento comparado con el metro. El coste es aproximadamente el mismo, pero hay menos trenes y hacen largas paradas de camino a Atocha.","Deja de lado el tren, ya que resulta considerablemente más lento que el metro; aunque el precio es casi equivalente, hay menos trenes disponibles y realizan paradas prolongadas en su trayecto hacia Atocha.",0.8253111,0.2903225806451613
"Limpio y bien organizado.",""Ordenado y en perfecto estado de limpieza."",0.71181214,0.0
"Las maquinas de Renfe Cercanias no aceptan tarjetas extanjeras.Mucha auerte si eres turista sin metalico Euro entonces... No es posible utilizar las máquinas Renfe para adquirir el billete. Rechazan pago con lector contactless. Buena suerte si la oficina está cerrada y no tienes € en efectivo.","Las máquinas de Renfe Cercanías no aceptan tarjetas extranjeras. Buena suerte si eres un turista sin efectivo en euros, ya que no podrás utilizar las máquinas para comprar tu billete. No admiten pagos mediante lector sin contacto. Te deseo suerte si la oficina está cerrada y no cuentas con euros en efectivo.",0.9146911,0.42105263157894735
"Muy poca gente limpia bien",""Son contadas las personas que realizan una limpieza adecuada."",0.57498384,0.0
"Terminal de metro muy bien situado en medio de una gran avenida con facilidades de acceso.","Estación de metro excelentemente ubicada en el centro de una amplia calle, con opciones de acceso sencillas.",0.66519594,0.1111111111111111
"Nuevo, amplio, accesible, limpio. No se qué más pedir a una parada de Metro",""Reciente, espaciosa, fácil de llegar y ordenada. No sé qué más podría desear de una estación de Metro."",0.7738037,0.125
"Me parece un lugar bastante tranquilo","Considero que es un espacio muy sereno.",0.37351698,0.0
"Bien una estación más!!",""¡Otra etapa más!"",0.65139604,0.0
"Una de las mejores estaciones de Metro",""Una de las más destacadas paradas del Metro."",0.73192394,0.16666666666666666
"Estación tranquila en un barrio tranquilo. Nada para comer limpio. Fíjate en el techo de la estación.","Una parada serena en un vecindario apacible. No hay nada de comida inmaculada. Observa el techo de la parada.",0.5487255,0.058823529411764705
"Nueva estación de metro en buen estado.",""Reciente estación de metro en óptimas condiciones."",0.7340939,0.25
"Si algún día renfe repara las escaleras mecánicas será un milagro....llevan como año y medio averiadas!!",""Si en algún momento renfe logra arreglar las escaleras automáticas, será un verdadero milagro... ¡llevan alrededor de un año y medio descompuestas!"",0.7673936,0.3
"Estación muy bien comunicada renfe,metro sur, aparcamientos, taxis, autobuses",""Excelente conexión con Renfe, el Metro Sur, estacionamientos, taxis y autobuses."",0.90165687,0.21428571428571427
"Moderna, cuidada",""Actual, meticulosamente mantenida."",0.44282424,0.0
"Es muy bueno",""Es realmente excelente."",0.5238987,0.2
"Buenas instalaciones.",""Excelentes dotaciones."",0.52417827,0.0
"- No hay acceso desde la calle habilitado, para coches de bebés, sillas de ruedas y personas con movilidad reducida. - Cuando se han hecho obras hace poco tiempo, no han puesto ascensor. En esta…",""- No se ha habilitado un acceso desde la calle para coches de bebés, sillas de ruedas ni para personas con movilidad reducida. - Recientemente, tras realizar obras, no se ha instalado un ascensor en este…"",0.8506737,0.5416666666666666
"Tiene cajero de Bankia. Servicio permanente en taquilla. No tiene ascensor para minusválidos ni padres con carritos de .…",""Dispone de un cajero de Bankia y ofrece atención continua en taquilla, pero carece de ascensor accesible para personas con discapacidad o para padres con carritos."",0.78576684,0.3157894736842105
"Buen emplazamiento de la estación. Limpio.",""La ubicación de la estación es excelente. Muy aseada."",0.5636654,0.1111111111111111
"El barrio no es tan malo y la estación de metro acaba de ser renovada.",""La zona tiene sus aspectos positivos y recientemente se ha actualizado la estación de metro."",0.69912285,0.11764705882352941
"Estacion de metro que pertenece a la linea 3. Dispone de ascensores pero no de cobertura movil. Ademas la estacion tiene goteras. No suele estar muy transitada de gente.","Esta estación de metro, que forma parte de la línea 3, cuenta con elevadores aunque carece de señal de telefonía móvil; asimismo, presenta filtraciones de agua y generalmente no es un lugar con mucho aforo.",0.80042887,0.17647058823529413
"Situada cerca de la Administración de Hacienda de Usera-Villaverde. Ascensor. Amplios andenes.",""Ubicada próximo a la oficina de Hacienda de Usera-Villaverde. Ascensor disponible. Andenes amplios."",0.75392926,0.4166666666666667
"La estación de metro de Almendrales fue inagurada el 21 de abril de 2007. Presta servicio la Linea 3 (Amarilla). Se encuentra ubicada en la intersección de la Avenida de Córdoba con Calle Piedrabuena. Se encuentra cerca de la Delegación de Administración de Hacienda de Usera.","La estación de metro Almendrales fue inaugurada el 21 de abril de 2007 y opera en la Línea 3 (Amarilla), situada en la confluencia de la Avenida de Córdoba y la Calle Piedrabuena, próxima a la Delegación de Administración de Hacienda de Usera.",0.92624885,0.6
"Estación de la línea 3 que funciona muy bien y estás en el centro de Madrid en diez minutos",""La parada de la línea 3 opera de manera excelente y te sitúa en el corazón de Madrid en solo diez minutos."",0.78877366,0.29411764705882354
"Estación nueva todo OK",""Todo en orden en la nueva estación."",0.73329115,0.6
"Almendrales es una estación del servicio de metro de Madrid línea 3 en el barrio Usera en Madrid España","Almendrales es una parada de la línea 3 del metro de Madrid, situada en el distrito Usera, en España.",0.9030617,0.6
"Es ideal !!!","¡Es perfecto!",0.6264093,0.3333333333333333
"Es un lugar bueno y hermoso …",""Es un sitio agradable y encantador..."",0.49770385,0.14285714285714285
"Estación accesible y cercana a muchos puntos de interés del barrio de Chamberí. Situada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal",""La estación, fácil de acceder y próxima a diversos lugares de interés en el distrito de Chamberí, se encuentra entre dos estaciones relevantes de la misma línea, Gregorio Marañón y Canal."",0.87850064,0.36
"Me intentaron robar el bolso y estaba el seguridad gracias al cielo, si no es por el se lo llevn y a mi detras.",""Alguien intentó sustraerme el bolso, pero afortunadamente había un guardia de seguridad; de no ser por él, se lo habrían llevado junto conmigo detrás."",0.728932,0.18181818181818182
"La estación de Metro Sur de Alonso de Mendoza fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la intersección de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un amplio aparcamiento en sus alrededores para dejar el coche y acceder al metro.","La estación de Metro Sur de Alonso de Mendoza fue inaugurada el 11 de abril de 2003, ofreciendo servicio en la Línea 12 (verde oscuro). Se sitúa en la confluencia de la Calle Ferrocarril y la Calle El Greco, en el municipio de Getafe. Además, está adyacente a la autovía A42 y cuenta con un extenso aparcamiento a su alrededor para facilitar el acceso al metro.",0.97973555,0.5111111111111111
"Bien",""Correcto"",0.3701794,0.0
"Los músicos que tocan / cantan en el interior de la estación.... el volumen de los altavoces y sus micrófonos a veces es ensordecedor. ¿Metro no controla eso?","Los artistas que actúan en el interior de la estación... a menudo generan un nivel de sonido de altavoces y micrófonos que resulta casi ensordecedor. ¿No tiene el Metro algún control sobre eso?",0.8342396,0.3076923076923077
"No hay acceso con silla de ruedas aunque la información en Google Maps diga que sí. He intentado editarlo pero no funciona.","A pesar de que Google Maps indica que hay acceso para sillas de ruedas, en realidad no existe tal opción; he tratado de corregirlo, pero no he tenido éxito.",0.8516363,0.2916666666666667
"Podrá ser funcional, ancha e intercambiadora con otras líneas, pero la de escaleras que hay que subir desde la línea 10 hasta la calle... ¡Tiene delito! La vez que lo hice por primera con mi padre y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni mecánicas...","Puede ser práctica, amplia y con posibilidades de conexión con otras líneas, pero la escalera que hay que subir desde la línea 10 hasta la calle... ¡Es un verdadero escándalo! La primera vez que lo hice con mi padre y mi hermano, contamos hasta 8 pisos girando 360 grados. Y sin ascensor ni mecanismos...",0.9101914,0.4473684210526316
"No tiene acceso para las personas con movilidad reducida, pero en cambio tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.","Aunque no es accesible para individuos con movilidad limitada, sí dispone de una entrada para quienes utilizan sillas de ruedas que se abre, sin embargo, no existen ascensores disponibles para ellos.",0.7160366,0.19230769230769232
"No hay ascensor. Las escaleras  mecánicas  está  muy a menudo estropeadas o en mantenimiento. El acceso desde la calle es sólo  mediante  escaleras,  difícil con un carrito  de bebé  o con maletas.",""No hay elevador disponible. Las escaleras mecánicas suelen estar frecuentemente fuera de servicio o en reparación. El acceso desde la calle se realiza únicamente a través de escaleras, lo que resulta complicado si se lleva un carrito de bebé o maletas."",0.81824315,0.2903225806451613
"Las escaleras siempre estropeadas desde hace más de 3 años",""Las escaleras han estado en mal estado durante más de tres años."",0.70301795,0.2
"ATENCIÓN!! Salida de metro infestada de CAPTADORES!! Se recomienda actuar como si hicieras una llamada en caso de que no tengas huevos a mandarles a la mierda, no es fácil deshacerte de ellos educadamente, son listos y numerosos","¡ATENCIÓN! ¡Salida del metro llena de CAPTADORES! Se sugiere que actúes como si estuvieras realizando una llamada si no te atreves a mandarlos al diablo, ya que no es fácil deshacerse de ellos de manera cortés, son astutos y muchos.",0.8040147,0.24324324324324326
"Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas estropeadas. Esta vieja y actualmente en reformas..... A ver si solucionan algo.....",""Se trata de una de las estaciones con menor adecuación; carece de ascensor y presenta numerosas escaleras. A menudo, las escaleras mecánicas están fuera de servicio. Es un lugar antiguo que actualmente se encuentra en reformas... Esperemos que logren mejorar algo..."",0.75781655,0.21212121212121213
"Alonso Martínez es una estación del servicio de metro de Madrid línea 4 5 y 10 en el barrio Castellana bajo tierra pasa la línea C3 C4 de cercanías RENFE la estación de metro se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid España","La estación de metro Alonso Martínez en Madrid pertenece a las líneas 4, 5 y 10, y en su nivel subterráneo circulan las líneas C3 y C4 de cercanías RENFE; ubicada en la Plaza Alonso Martínez y la Plaza Santa Bárbara, esta estación se encuentra en el barrio Castellana de España.",0.9435441,0.6129032258064516
"Metro con líneas 4,5 y 10. A los alrededores hay muchas opciones para comer",""El metro cuenta con las líneas 4, 5 y 10, y en las inmediaciones hay múltiples alternativas para disfrutar de una comida."",0.8290793,0.25
"Bien",""Correcto"",0.3701794,0.0
"Sector muy agradable comodidad seguridad calidez de su personal",""Un ámbito sumamente placentero, donde se valora el confort, la protección y la calidez del equipo humano."",0.45743695,0.0625
"Buena estación de metro con múltiples salidas a calle.",""Excelente parada de metro con diversas entradas hacia la calle."",0.8163005,0.2
"Estación de metro de la linea 5 con conexión con las lineas L 4 y L10 del metro de Madrid.",""Estación de la línea 5 del metro que enlaza con las líneas L 4 y L 10 del metro de Madrid."",0.9689369,0.6923076923076923
"No tiene acceso para sillas de ruedas.",""No se permite el acceso a sillas de ruedas."",0.81926274,0.6666666666666666
"Esta parada pertenece a las líneas antiguas de metro de Madrid",""Esta estación forma parte de las viejas líneas del metro de Madrid."",0.8092886,0.2727272727272727
"Limpio e indicaciones claras.",""Ordenado y con instrucciones precisas."",0.36770302,0.0
"Bonita",""Linda"",0.38486123,0.0
"Fenomenal",""Extraordinario"",0.3487522,0.0
"Excelente estación",""Magnífica temporada"",0.38374805,0.0
"Enchufes y bien comunicado",""Conectores y buena comunicación."",0.63150555,0.0
"Lugar emblemático",""Sitio icónico"",0.44248354,0.0
"Cerrado !  : (","¡No está disponible! : (",0.49517283,0.0
"Estación de metro normal",""Parada de metro estándar"",0.70317334,0.2
"Buena infraestructura.",""Excelente sistema de instalaciones."",0.38427085,0.0
"Estación de metro de la línea 2, saliendo de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y carrefour,dispone de aparcamiento y zonas recreativas","Al salir de la estación de metro de la línea 2, te encontrarás con el centro comercial Las Rosas, que alberga una variedad de tiendas y un Carrefour, además de contar con aparcamiento y áreas recreativas.",0.93381184,0.4
"Excelente",""Extraordinario"",0.43284035,0.0
"Muy bien mantenida. Muy transitada y el personal de atención al público muy colaborador.",""Excelentemente cuidada, con un alto flujo de visitantes y un equipo de atención al cliente sumamente servicial."",0.57120657,0.1111111111111111
"Bien mantenido.",""En buen estado."",0.46899253,0.0
"Fenomenal",""Impresionante"",0.26898992,0.0
"Estacion nueva Acceso universal Tornos antiguos Escaleras mecánicas.",""Nueva estación Acceso inclusivo Torniquetes antiguos Ascensores automáticos."",0.80743384,0.3333333333333333
"Una buena estación de metro!!!","¡Un excelente sistema de metro!",0.84374917,0.2
"Estación de metro línea 1, la estación más vieja del metro de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.","La línea 1 del metro, la más antigua de Madrid, está excelentemente vinculada con las estaciones más centrales de la ciudad.",0.90407276,0.4375
"Buena comunicación con el transporte público Metro (L1) Emt (143 ,57,58,103)","Excelentes conexiones con el transporte público, incluyendo la línea 1 del Metro y las EMT (líneas 143, 57, 58, 103).",0.85075396,0.2631578947368421
"Vestíbulo ancho. Muy chulo el vagón antiguo que está expuesto","Amplio vestíbulo. El viejo vagón en exhibición es realmente atractivo.",0.7524376,0.15384615384615385
"Estación moderna y asistida por personal",""Centro contemporáneo con apoyo de personal especializado."",0.5907139,0.125
"Muy bonito el lugar",""El sitio es realmente encantador."",0.38318366,0.0
"Podría estar mejor",""Podría estar en mejores condiciones."",0.85554993,0.4
"Huele a vómito.","Se percibe un olor a vómito.",0.70492935,0.25
"De acuerdo",""Estoy de acuerdo."",0.8696408,0.5
"Excelente metro.",""Un magnífico sistema de metro."",0.66038424,0.25
"Si no conoces la zona, la entrada al cercanías apenas se ve y no está señalizada muy allá. La estación es bastante antigua, aunque suele estar siempre limpia. Los trenes de esta línea casi siempre funcionan bien. No hay ni ascensor ni acceso para gente con discapacidad","Si no estás familiarizado con el área, la entrada a los trenes de cercanías es poco visible y carece de señalización adecuada. La estación, aunque algo envejecida, se mantiene generalmente en buenas condiciones de limpieza. Los trenes que operan en esta línea funcionan correctamente casi siempre. No hay ascensor ni opciones de acceso para personas con discapacidades.",0.71416986,0.2765957446808511
"Excelente intercambiador de ferrocarril a metro o buses urbanos o interurbanos . Gran estación en si ,que posee alrededor restauración y cerca del carrefour de aluche .","Fantástico punto de conexión entre ferrocarril, metro y autobuses urbanos o interurbanos. Una gran estación por sí misma, cuenta con opciones de restauración y se encuentra cerca del Carrefour de Aluche.",0.8729597,0.4583333333333333
"Esta bien",""Está correcto."",0.6923529,0.0
"Una estación de metro bastante concurrida de lunes a viernes, una de las pocas estaciones de metro al aire libre. Buenas tiendas en el interior por si necesitas algo de comida. También hay una estación de cercanías en la plaza, donde en navidades se ponían puestos artesanales.","Se trata de una estación de metro muy transitada de lunes a viernes, una de las escasas paradas al aire libre; en su interior hay buenas tiendas por si requieres comida, además, en la plaza hay una estación de trenes de cercanías donde durante la Navidad se instalaban puestos de artesanía.",0.91349185,0.4411764705882353
"Acabo de pasar por taquilla para solicitar 1 billete con título zona A, para Guadalajara y estando 2 interventores o señores en taquilla, me dice el más próximo a ventanilla, que no me lo puede dar en ese momento porque está cerrado. Le pregunto y me indica que bajarme en atocha. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren. Para qué se promociona un servicio que no facilita el transporte publico. Muchas máquinas, pero ninguna adaptada para poder sacar este tipo de billetes. He llegado a atocha y he tenido que dejar mi tren para no montarme sin billete. Esto a qué puede llevar ?","Recientemente visité la taquilla para pedir un billete de la categoría zona A hacia Guadalajara; ahí, uno de los dos empleados me informó que no podía proporcionármelo en ese instante ya que la taquilla estaba cerrada. Al interrogarle, me sugirió que me bajara en Atocha. En ese momento pensé que debía perder mi tiempo en Atocha, posiblemente arriesgando la posibilidad de perder mi tren. ¿Por qué se publicita un servicio que complica el uso del transporte público? Hay muchas máquinas, pero ninguna adecuada para emitir este tipo de billetes. Al llegar a Atocha, me vi obligado a dejar mi tren para no viajar sin billete. ¿A qué concluirá esto?",0.8929302,0.21176470588235294
"Le doy 3 estrellas 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en Atocha En metro esta bien comunicado 2° estrella:su limpieza esta muy bien 3° estrella:puedes tomar un desayuno mientras viene el tren -1 estrella:No tiene acceso para anciano con problemas o con personas con movilidad reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta mal señalado","Otorgo 3 estrellas: 1ª estrella: la comunicación, en menos de 10 minutos puedes llegar a Atocha, el metro está bien conectado; 2ª estrella: la limpieza es excelente; 3ª estrella: puedes desayunar mientras esperas el tren; -1 estrella: carece de accesibilidad para personas mayores con dificultades o para aquellos con movilidad reducida; -1 estrella: resulta complicado localizar la estación de cercanías desde el metro, ya que está mal señalizada.",0.860893,0.29508196721311475
"Muy buena",""Excelente."",0.48131314,0.0
"Una estación del metro segura y muy limpia",""Una parada de metro que es segura y extremadamente aseada."",0.75108045,0.2
"La estación  Renfe de Aluche huele fuertemente a cloaca.. todos los días   por favor aplicar una solución",""La estación de Renfe en Aluche presenta un olor intenso a alcantarilla; se solicita encarecidamente que se implemente una solución cada día."",0.77883,0.21052631578947367
"Buena comunicación entre metro y cercanías, la pena es que los autobuses no gocen de las mismas facilidades y no estén bien señalizados",""Una comunicación adecuada entre el metro y los trenes de cercanías es notable, sin embargo, es lamentable que los autobuses carezcan de las mismas ventajas y no cuenten con una señalización adecuada."",0.9004111,0.30434782608695654
"Util, rapido y bien señalizado.",""Práctico, ágil y adecuadamente señalizado."",0.63189924,0.14285714285714285
"Zona bastante amplia, sin aglomeración.",""Espacio lo suficientemente extenso, libre de multitudes."",0.39093325,0.0
"Bonita y espaciosa estación de Metro aérea, abierta y techada.","Atractiva y amplia estación de metro elevada, tanto accesible como cubierta.",0.72621214,0.15384615384615385
"El buen caffe de la estación de aluche!",""El excelente café de la parada de Aluche!"",0.73387057,0.14285714285714285
"Bien.",""Todo correcto."",0.34214038,0.0
"Me encanta",""Me fascina."",0.52248704,0.0
"Buena",""Excelente"",0.5035206,0.0
"Bonita estación con muchos autobuses que conectan afuera. La estación en sí tiene algunas cafeterías y lugares debajo. Bastante abierto y limpio",""Atractiva terminal con numerosos autobuses que enlazan con el exterior. La terminal cuenta con varias cafeterías y áreas subterráneas. Es bastante espaciosa y limpia."",0.74808145,0.13043478260869565
"Normal",""Habitual"",0.25256425,0.0
"Muy bien....",""Excelente..."",0.4690926,0.0
"Limpio y cómodo.",""Aseptico y confortable."",0.47162867,0.0
"Estación de Metro un tanto antigua, penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1. Solo te conduce a las Estaciones al norte de la Línea 1 y al sur a Cuatro Caminos y siguientes de la Línea 1. Necesita una renovación.","La estación de metro, algo vetusta, es la penúltima antes de alcanzar el nudo de Cuatro Caminos en la Línea 1; únicamente conecta con las estaciones al norte y, hacia el sur, dirige a Cuatro Caminos y las siguientes en esta misma línea, requiriendo una puesta al día.",0.89860684,0.45161290322580644
"Estación un poco anticuada, pero al menos es bien sencilla",""Una terminal algo desfasada, aunque al menos resulta bastante práctica."",0.4832492,0.15384615384615385
"Hacia mucho q no cogida el metro... Rápido y como siempre con mucha gente",""Hacía tiempo que no utilizaba el metro... Rápido y, como de costumbre, con bastante afluencia de personas."",0.7803092,0.2
"Una estación conveniente con solo dos salidas, que se encuentran en lados opuestos de la carretera. Por eso no da miedo cometer un error. Hay todo lo que necesitas en la calle.",""Una parada práctica con únicamente dos salidas, situadas en extremos opuestos de la vía. Por esta razón, no es intimidante cometer un error. En la calle hay todo lo que deseas."",0.7234763,0.3103448275862069
"BIEN",""EN BUEN ESTADO"",0.34257844,0.0
"Estación pequeña, poco transitada diría aunque con buena iluminación nocturna, me hubiera gustado que tuviese más comunicación con otras estaciones importantes del metro de Madrid.",""Pequeña estación con escaso flujo de personas, aunque bien iluminada por la noche; hubiera preferido que contara con una mayor conexión a otras paradas relevantes del metro madrileño."",0.7492113,0.1935483870967742
"Lento, lentísimo y fines de semana muy pocos, mucha espera",""Despacio, extremadamente despacio y escasos fines de semana, una larga espera."",0.6393479,0.2727272727272727
"Buena",""Excelente"",0.5035206,0.0
"Buena",""Aceptable"",0.23096792,0.0
