"URL","Usuario","Fecha","Info","Reseña"
"https://lh3.googleusercontent.com/a-/ALV-UjVAAEUIZYVqijncMhk0mkm5nvn-rsbx48_BXgjj_0P2Vz6zdGae=w36-h36-p-rp-mo-ba4-br100","Giovanni P.","Local Guide · 79 reseñas · 198 fotos","Hace 6 meses","Ni ascensor,  ni escaleras mecánica, en el 2024 es algo que la comunidad de Madrid tiene que solucionar"
"https://lh3.googleusercontent.com/a-/ALV-UjXzhO-HvNsmCTpKAkjK92dcS6IL-tZFmJbpb6ypTRFwcok0HCY=w36-h36-p-rp-mo-ba5-br100","Enrique Samer Vargas Al-Kassimi","Local Guide · 135 reseñas · 246 fotos","Hace un año","Muy descontento con la señalización. La aplicación marca está estación como ""accesible"". Ni rampas ni ascensor. Mal por ""Metro de Madrid"" y MUY MAL por Google, dando información falsa."
"https://lh3.googleusercontent.com/a-/ALV-UjWdWoJG-7kfRg889diZWelgHtaQa30LJ5zTXN27aFVECIAuM12F5Q=w36-h36-p-rp-mo-ba5-br100","Cristo Barbuzano","Local Guide · 118 reseñas · 2.173 fotos","Hace 4 años","Hay una fina línea transparente entre el Madrid dentro y fuera del río, pero para l@s amantes de Madrid, sólo vemos unos puentes que unen, que respiran diferencia, que trasladan experiencias y que no hay distancias. Desde Marqués de Vadillo se disfruta de frente la Puerta de Toledo a apenas unos minutos y con Metro y buses en la misma rotonda para ir a donde tú quieras."
"https://lh3.googleusercontent.com/a-/ALV-UjWA9z4evjU4OAphVv3KdxtkMGHZtzC2JzWRPbZGeJUNnw7DF74=w36-h36-p-rp-mo-br100","Mandarina Mecánica","34 reseñas · 38 fotos","Hace 2 años","No se os ocurra pedir ayuda a las trabajadoras de la estación de Marqués de Vadillo al mediodía (hora de comer) o durante la madrugada, no van a querer tomar un minuto de su tiempo en explicarte con paciencia o interés las cosas cuando hay algún problema a lo que se refiere con la tarjeta de transporte. Básicamente, búscate la vida. En cuanto a la estación, está bien conectada con otras paradas de Metro y los tiempos de espera de los trenes son considerables exceptuando los fines de semana que tarda el doble de lo habitual."
"https://lh3.googleusercontent.com/a/ACg8ocKriYAPAdy46p1agZogS8w1fcx8hXrVXnvQdgIkLnqht0KL3Q=w36-h36-p-rp-mo-br100","Daniela Vergara","2 reseñas","Hace un año","Le pedi ayuda a La señora que trabaja en la taquilla de la estación Marques de vadillo. Tenia un problema con mi abono de transporte y en vez de ayudarme, ha tomado una actitud intimidante y amenazante, me ha ofrecido golpes y todo… pueden verlo por las cámaras. Decepcionante la actitud de las personas que contratan para brindar un servicio de calidad."
"https://lh3.googleusercontent.com/a-/ALV-UjUxAmXzdseORBJno5x8IzzTMrlL_oGC04LAku09-0RfCf6HBpdf=w36-h36-p-rp-mo-ba6-br100","Toñi Carrascal","Local Guide · 166 reseñas · 1.361 fotos","Hace 2 años","Es una plaza que tiene metro, bus y taxis, además de varios restaurantes, diferentes todos, también hay más comercios como estanco, tienda de móviles y accesorios, etc..Desde allí empieza el puente de Toledo y estás en el centro en pocos minutos"
"https://lh3.googleusercontent.com/a-/ALV-UjVuu0Y4bBET0C8jpkQLe_1nZ-uEQRIRE5h515nCkdxsmR0Q_9C7=w36-h36-p-rp-mo-ba4-br100","José Luis","Local Guide · 72 reseñas · 199 fotos","Hace un año","En cuanto caen cuatro gotas se inunda y casi siempre hay pedigüeños en las entradas o escaleras"
"https://lh3.googleusercontent.com/a-/ALV-UjVKdVi4EgfYls67oaN9Pjj6WQtskeYaH2gFaBiOakQM_UxaClh1Fw=w36-h36-p-rp-mo-ba5-br100","Hugo Ortuño Suárez","Local Guide · 114 reseñas · 824 fotos","Hace 2 años","La frecuencia de los trenes es un poco larga. Sin embargo, es una línea de metro que te lleva a La Latina y al centro en poco tiempo, y te conecta con el sur de la ciudad y Casa de Campo."
"https://lh3.googleusercontent.com/a-/ALV-UjUzDkPzaRq7kBn21mfCcADHnXa6VN9cfwDhBrIupwgt8lrI5GURPQ=w36-h36-p-rp-mo-br100","Francisco Gomez","3 reseñas","Hace 2 años","Para mi él puente de Toledo és istoria pués nací en la calle Antonio López puente de Toledo y sigo viviendo aquí y mí colegio colegio arenal y nos bañamos todos mis amigos en el río Manzanares para mí una época muy bonita.👏👏👏…"
"https://lh3.googleusercontent.com/a-/ALV-UjUGGwLqefgTQBqIRMNUlQQhuAsfYi6NEozaeFkBy9eZr_OxfdU=w36-h36-p-rp-mo-ba5-br100","Antonio Antonio","Local Guide · 158 reseñas · 594 fotos","Hace un año","Buen sitio para desayunar por la zona, local súper limpio, comida rica, no suelo comer muchos durums, pero aquí están ricos."
"https://lh3.googleusercontent.com/a-/ALV-UjXHmIXczcj1GxIeEGm2mU-ay2rd13RUqG00lEITOqNLiLbkgxY=w36-h36-p-rp-mo-br100","Jose luis Gonzales","45 reseñas","Hace 3 años","Una estacion del metro en la linea 5 en el barrio de carabanchel muy cerca del parque san isidro y del Rio manzanares faltan ascesos para personas discapacitadas incluyendo ascensores o escaleras mecanicas un poco con 2 salidas a la calle general Ricardo y dotada para poder cargar el telefono"
"https://lh3.googleusercontent.com/a-/ALV-UjXn7YJU5jk6efYdW8eg85anaIsSmM3oTVfb1vuN-fQ8y7tTA5w9=w36-h36-p-rp-mo-ba6-br100","Silvia Guimard","Local Guide · 500 reseñas · 970 fotos","Hace 2 años","Un paseo por el Manzanares, unas tapas en un bar. Un dulce paseo por el puente de toledo. Un lujo vivir en Madrid."
"https://lh3.googleusercontent.com/a-/ALV-UjW_w1xrWT2camo9Y16pMFrQHSpCxfQ_U6_j7sKaJirQmd1hSdH-hg=w36-h36-p-rp-mo-br100","neire pereira","3 reseñas · 22 fotos","Hace 2 años","Muy bien comunicado, muchos autobús, pongo un cuatro por no tener ascensor en el metro"
"https://lh3.googleusercontent.com/a-/ALV-UjVOndL8u38rLOAVhN6viDO-hITKmeL55ONGLgKGvxj-XCcr812y=w36-h36-p-rp-mo-ba4-br100","miriam ferraz","Local Guide · 74 reseñas · 6 fotos","Hace 7 años","Una linea lenta,lenta.. mucha reforma en verano pero yo no noto nada, de hecho va de mal en peor...antes almenos tardaba un tren 3-5 min ahora de buena mañana si te tarda 15 min dale gracias y se va parando en todas partes. Espero que almenos hayan arreglado algo para que cuando llueva no se inunde.."
"https://lh3.googleusercontent.com/a-/ALV-UjVr9S_tnXk7wRk-Xx5ZN_dXUQqJGZMlrH74S17VE7Q1L40J6T-OPg=w36-h36-p-rp-mo-ba4-br100","Pedro Vargas Casique","Local Guide · 78 reseñas · 177 fotos","Hace un año","Es una estación antigua sin ascensor ni escalera mecánica, dificultad para personas discapacitadas y ancianos"
"https://lh3.googleusercontent.com/a-/ALV-UjXcs5G3R_dsJY11IULoqMRvzCtCyGaISolvE6qCPfujjbuQXEM=w36-h36-p-rp-mo-ba4-br100","Mariana ferigra montufar","Local Guide · 110 reseñas · 451 fotos","Hace 6 años","Está muy bien comunicado , metro, varias líneas de autobuses  y , el cercanías.  Muchas zonas comerciales como Madrid Río están cerca."
"https://lh3.googleusercontent.com/a-/ALV-UjVfEtdek4971TEAiw5judfCzRpxW0QAF6ZtuKrSNZVpiYP05RD8=w36-h36-p-rp-mo-ba5-br100","Yvy San","Local Guide · 136 reseñas · 160 fotos","Hace 2 años","Una estación de metro normal. Sin ascensor ni rampas, por eso pongo 4*"
"https://lh3.googleusercontent.com/a-/ALV-UjUaN1eqZhngSGaVjs0JwIWCBEjn6vscceQRRPJ7u8zVxmaqHiCi=w36-h36-p-rp-mo-ba4-br100","inma Mezcua","Local Guide · 43 reseñas · 21 fotos","Hace un año","Estacion bastante antigua sin acceso para personas con discapacidad"
"https://lh3.googleusercontent.com/a-/ALV-UjVvujnkihdJF6cWvou5Q9fhJdGUFS1EmUWkdEFiPpaP3xYZn68T=w36-h36-p-rp-mo-ba4-br100","Fernando Rodriguez","Local Guide · 85 reseñas · 51 fotos","Hace 7 años","Lugar histórico. Aunque con los años ha perdido su esencia, aun se puede disfrutar de su entrada al río."
"https://lh3.googleusercontent.com/a-/ALV-UjUpA_UdbSoMfx_gqgLfKHBHrtr1yP8_8rNxxnRuXQA1Kgyp8N-j=w36-h36-p-rp-mo-br100","FELIPE","4 reseñas · 1 foto","Hace 4 años","BAR LA ESPERANZA Cocina tradicional, buenas tapas, y una terracita bien atendida."
"https://lh3.googleusercontent.com/a-/ALV-UjU6pvTjaWFG0Y4S1qpWCQrxj9FpQx5kBPKpVLBYB5yvbcTGqwhO=w36-h36-p-rp-mo-ba4-br100","Jose Miguel Tenorio Garcia","Local Guide · 64 reseñas · 59 fotos","Hace 2 años","Barrio obrero precioso,esperemos que no lo destrocen las políticas de derechas"
"https://lh3.googleusercontent.com/a-/ALV-UjV2t8K1LpMx9s-JjjIvDm6_jPU8shYAXm5iXTE00axCCP6bBshN5w=w36-h36-p-rp-mo-ba7-br100","Daniel Bravo Capote","Local Guide · 907 reseñas · 3.987 fotos","Hace un año","Bien para visitar Madrid Río"
"https://lh3.googleusercontent.com/a-/ALV-UjULMR-wcm3c86UWGSqbRdI3yE7xodtY_2UnZWMfffYxzD0aBhs7=w36-h36-p-rp-mo-br100","Carlos Jovanny Beltran","4 reseñas · 1 foto","Hace 4 años","Fatal mucha gente, poco personal entrevlis pedidos para llevar y todo una confucion total pésima organización  decepción total"
"https://lh3.googleusercontent.com/a-/ALV-UjVsTreIheig4efc-mawwm5UEwxPI3IChAi3ECmT3b3qzl1m-nI=w36-h36-p-rp-mo-ba3-br100","Carmina Romero Muñiz","Local Guide · 5 reseñas","Hace 4 meses","Vivo por aquí"
"https://lh3.googleusercontent.com/a-/ALV-UjVRQ1_qpGAaqfvrx2Tt_oHozyTEC7kFSlH-HsZmoLuoZliNCiwO=w36-h36-p-rp-mo-ba3-br100","Winnie Franco","Local Guide · 22 reseñas · 10 fotos","Hace 3 años","Ligar bonito, con un paseo hermoso, a boca de metro hay parada de taxis y varios comercios"
"https://lh3.googleusercontent.com/a/ACg8ocIpmLMXxL9pEvKo8oa2MSt0NQi_Cd5OpGxmYPb_y0NulkaSo1g=w36-h36-p-rp-mo-ba5-br100","M E","Local Guide · 563 reseñas · 299 fotos","Hace 7 años","Nudo de calles que tras la construcción del Madrid Río ha quedado muy bonita."
"https://lh3.googleusercontent.com/a-/ALV-UjVjflBNUGpHj_mXSPZJQg2r0F_Rq3aW0BVmCqWGVVUVrxNJ1IOWQw=w36-h36-p-rp-mo-ba3-br100","Pilar Conde","Local Guide · 50 reseñas · 8 fotos","Hace 7 años","Sin ascensor ni escaleras mecánicas. Acceso imposible para discapacitados y complicado para carritos de bebés"
"https://lh3.googleusercontent.com/a-/ALV-UjWykrF03hg391xZjVQlF9aGy7MjlGpqMRNPCD7JwTLrjz6AvDc0=w36-h36-p-rp-mo-ba6-br100","Pablo J.","Local Guide · 471 reseñas · 847 fotos","Hace 8 años","Lo mejor es el puente de Toledo que está junto a la salida del metro y todo el entorno de Madrid Río"
"https://lh3.googleusercontent.com/a-/ALV-UjXbUbCbNTIJ4L176mbf-GnMDTCjJvBmkyxH0kq2iDv0_WkSdsTM=w36-h36-p-rp-mo-ba4-br100","Mercedes Roldan (Cava Baja Gallery)","Local Guide · 28 reseñas · 169 fotos","Hace 4 años","Alegre y castiza plaza, cruzando el puente de Toledo sobre el río Manzanares."
"https://lh3.googleusercontent.com/a-/ALV-UjVzbEB55tNs0RsHii8BPClavQZeS2qkBeoua0q4yO2JQDYzMuhH=w36-h36-p-rp-mo-br100","Mei wo","1 reseña","Hace 7 años","Necesitamos ascensor. No pensáis en las personas discapacitadas, en persona mayores y en las mujeres que tienen un bebé."
"https://lh3.googleusercontent.com/a-/ALV-UjURfeJI2mrl5um6F2UjKKYcZB5rzSXJBgVKRZPKBxFsgjAaKu8ikw=w36-h36-p-rp-mo-ba4-br100","Jesús Herrero","Local Guide · 310 reseñas · 88 fotos","Hace 7 años","Calle muy popular, de buen ambiente y agradable para pasear."
"https://lh3.googleusercontent.com/a/ACg8ocL6j3fUjdHjzglCFPCFitAnCJ2BggebpG8jNROfZWVFbqChuA=w36-h36-p-rp-mo-ba4-br100","Rocio Rodrigo Rubio","Local Guide · 276 reseñas","Hace 6 años","Marqués de Vadillo es una estación de metro de Madrid al lado del puente de Toledo en Madrid y al lado de la glorieta de marqués de Vadillo"
"https://lh3.googleusercontent.com/a-/ALV-UjVST4njDmKVfr25YSu83Uj8PAo3ndchtWgkwRhYvJCtR5ItmsJlYg=w36-h36-p-rp-mo-br100","Nicolas Valente","63 reseñas · 58 fotos","Hace 8 años","Tipica estación de metro con las paredes naranjitas. No estaría mal que pongan un ascensor..."
"https://lh3.googleusercontent.com/a/ACg8ocIIL4kxcAzhIMg7bhEKZ5QDtQXJcKtJPuXU2Bynt4rp9bt8GA=w36-h36-p-rp-mo-br100","Dulce Muñiz","20 reseñas","Hace 10 meses","Una buena  zona  para pasear"
"https://lh3.googleusercontent.com/a-/ALV-UjWQc9J82MuWdDDXc-KoVSh_YiKE-EZr9eKECchFeoZn1NFRejU=w36-h36-p-rp-mo-ba4-br100","Joel Manuel Diaz Quintana","Local Guide · 176 reseñas · 90 fotos","Hace 3 años","Buen lugar para vivir en Madrid."
"https://lh3.googleusercontent.com/a-/ALV-UjVRTBTmMsiVBLmSdEHZ0BOs1upg_H58goY9ziU4ZlZ-IQuu8tMp=w36-h36-p-rp-mo-ba5-br100","Maria Jesus González","Local Guide · 146 reseñas · 219 fotos","Hace 7 años","El metro carece de escaleras mecánicas o ascensores, lo cual impide el acceso a discapacitados."
"https://lh3.googleusercontent.com/a-/ALV-UjVZ0JI_YwD6714jF5uZWLEEqW557epl1NInIFNl7KvPnEm84bd7=w36-h36-p-rp-mo-ba5-br100","Eat er","Local Guide · 346 reseñas · 6 fotos","Hace 2 años","Falta acceso silla de ruedas"
"https://lh3.googleusercontent.com/a-/ALV-UjV--SwYsyLnIOm4e-QAlX_AHJFAZEcuKidcoyikjuYUKx1Wp3uc=w36-h36-p-rp-mo-ba5-br100","Jesus maria Henao","Local Guide · 323 reseñas · 320 fotos","Hace un año","Muy  agradable buena atencion calides de personal"
"https://lh3.googleusercontent.com/a/ACg8ocJtePnpfZOpzshUoxPIK0PPJP1SaqvEtzGle5nJEFn2hX9QWg=w36-h36-p-rp-mo-ba4-br100","Maria Rodriguez","Local Guide · 50 reseñas · 352 fotos","Hace 3 años","Plaza con encanto,al lado de Madrid Rio"
"https://lh3.googleusercontent.com/a/ACg8ocJBaJHn9LoUZz4JyYWKqT0lyXE6v7tB5Q-Uuq69mO_aB_Gd_jU=w36-h36-p-rp-mo-ba5-br100","martin biggi","Local Guide · 466 reseñas · 345 fotos","Hace 2 años","Muy bien todo limpio y ordenado"
"https://lh3.googleusercontent.com/a/ACg8ocIckM29ETePxo7voCLMUQc5rP7WcBvU63sLY6vcZTdWaD_1WA=w36-h36-p-rp-mo-br100","María Teresa Izquierdo Castellano","2 reseñas","Hace 7 años","Nos haría falta unas escaleras eléctricas en el metro Marqués de Vadillo"
"https://lh3.googleusercontent.com/a-/ALV-UjXoMNREm7LtFqyutr4EbpeehtyTJTpjkXDRl3InEHAmgcIaYt0=w36-h36-p-rp-mo-ba2-br100","Mónica Andra","Local Guide · 7 reseñas · 11 fotos","Hace 3 semanas","Espectacular"
"https://lh3.googleusercontent.com/a-/ALV-UjWsPxdOJfwH5EVy1lQHk3Y1bSsFMvuSlICOg1JI77HdpMeIpEY=w36-h36-p-rp-mo-ba5-br100","Daia sm","Local Guide · 236 reseñas · 123 fotos","Hace 4 años","Un poco sucio, tiene que mejorar la accesibilidad"
"https://lh3.googleusercontent.com/a-/ALV-UjUC53Zv6LbSZq2_fR1FpHaitVQSQwQwtgutmmDpY9126PeP3m0=w36-h36-p-rp-mo-ba4-br100","Milagros rosa Teullet yañez","Local Guide · 136 reseñas · 75 fotos","Hace 3 años","👌💯💯💯…"
"https://lh3.googleusercontent.com/a-/ALV-UjWMeF3pzIjBQHj1Qj0onqSa1SpLV0b_7Wq4zFz4JyLEylJm774OlQ=w36-h36-p-rp-mo-ba5-br100","Doroteo Castuera Parra","Local Guide · 131 reseñas · 158 fotos","Hace 7 años","Está fuera de servicio todo el mes de julio y agosto de 2017 por obras en la línea."
"https://lh3.googleusercontent.com/a-/ALV-UjWlAnkj7cPTX2p-QrxNqVf17fEDQXz3-rLuCWz370g__k5YIxMh0Q=w36-h36-p-rp-mo-ba4-br100","Gonzalo Ventura","Local Guide · 162 reseñas · 129 fotos","Hace 7 años","Acceso anticuado, sin ascensor ni escaleras mecánicas, imposible para discapacitados"
"https://lh3.googleusercontent.com/a-/ALV-UjUeT-RtNgJKE5qrBbqyILtsZW6OvYohtHIFeGZRzue7LnW-CZHe9A=w36-h36-p-rp-mo-ba3-br100","Karina Donatila Coello Gomez","Local Guide · 18 reseñas · 28 fotos","Hace un año","bien 👍🏻…"
"https://lh3.googleusercontent.com/a-/ALV-UjWOdnB6OL2SweMw7PhQ06k1svM6FoN4uXzG57e8OLcy2E6U-nHA=w36-h36-p-rp-mo-ba5-br100","Kaykayo","Local Guide · 128 reseñas · 91 fotos","Hace un año","Muy buenos churros y chocolate"
"https://lh3.googleusercontent.com/a/ACg8ocJY_Rp9HjYpf0AHfMLVNEhAeTRPT_2XTvA5vSqDOl9-NG0y0Q=w36-h36-p-rp-mo-ba4-br100","julian diaz","Local Guide · 79 reseñas · 99 fotos","Hace 8 meses","Magnífico"
"https://lh3.googleusercontent.com/a-/ALV-UjVhvjpK5y6Mmd9KdOF0FaWeERJuMUHWfTxHYzSspVnL85YSyu8=w36-h36-p-rp-mo-ba2-br100","luisto 346","Local Guide · 5 reseñas · 36 fotos","Hace 6 años","Es una estacion muy clasica y muy bien comunicada"
"https://lh3.googleusercontent.com/a-/ALV-UjUhCtm4ddhwyeATBxk5Z1cELR0nj_yjeNiOe_hSJSrPJS0scS8=w36-h36-p-rp-mo-br100","ARON RAMIRO CARTAGENA NEVAREZ","2 reseñas","Hace 5 años","El mejor acceso hacia Madrid Río."
"https://lh3.googleusercontent.com/a-/ALV-UjWxOcV0kfx_95ShPlKwnhmm3D_CL7739kRI1SY3dl_fcNvT0xw4nA=w36-h36-p-rp-mo-br100","Damiana Cepa","55 reseñas · 7 fotos","Hace 6 años","Esta mañana estaba a tope , mucha gente"
"https://lh3.googleusercontent.com/a-/ALV-UjWyOHqOJEUqI9PVf-3pNUgzLtSr6kVNNbY2bq-L09ksEMFH6D6vfw=w36-h36-p-rp-mo-ba6-br100","Marcel Núñez","Local Guide · 301 reseñas · 1.641 fotos","Hace 6 años","Sales al Manzanares,o a San Isidro"
"https://lh3.googleusercontent.com/a-/ALV-UjWO2SlmloiZwvlKjIt5LRAG-v-4XirYe2WlrPurxpluYtoh67il=w36-h36-p-rp-mo-ba5-br100","Johnny Rojas","Local Guide · 106 reseñas · 637 fotos","Hace 2 años","Rotonda de Márquez de Vadillo"
"https://lh3.googleusercontent.com/a-/ALV-UjV1hGI0Wb3eZOOfLR2CF4tdETiRKAtUPIhXELz6T7wy1KPt8dp5=w36-h36-p-rp-mo-br100","ruby Moreno","6 reseñas · 8 fotos","Hace 2 años","Hermosos atardeceres 🌇…"
