OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"He venido a esperar a alguien. He llegado en metro, excelente. He pagado 3€ para poder salir. Y no he encontrado nada para desayunar por menos de 3€. Un vaso de fruta, pequeño y de plástico de un solo uso, son 4'95€, eso sí pelada.  El personal es amable. Tendré que estar aquí dos horas, pero los asientos son cómodos y he traído lectura.","He venido a esperar a alguien. He llegado en metro, excelente. He 3€ para poder salir. Y no he encontrado nada para desayunar por menos de 3€. Un de fruta, pequeño y de plástico de un solo uso, son 4'95€, eso El personal amable. Tendré que estar aquí dos horas, pero los asientos son y he traído lectura.",0.98083985,0.8611111111111112
"El cercanías te deja en la puerta del aeropuerto y es más barato que el Metro","El cercanías te deja en la puerta del aeropuerto y más barato que el Metro",0.99821323,0.875
"Diseño espectacular,limpio,bien comunicado y muy buena atención en general.","Diseño espectacular,limpio,bien y muy buena atención en general.",0.9834745,0.8571428571428571
"Muy bien","bien",0.7979345,0.5
"Por lo menos en lo que respecta al metro está todo muy correcto","Por lo menos en lo que respecta al metro está todo muy",0.96892655,0.8571428571428571
"Fácil usar fácil llegar!","Fácil usar fácil",0.88747865,0.6666666666666666
"Al preguntar en información de renfe como puede ir a Madrid , no son precisos y apáticos. No Dan información suficiente  al final te tienes que buscar como llegar a Madrid centro","Al preguntar en información de renfe como ir a , no son y apáticos. No Dan información suficiente al final te tienes que buscar como llegar a Madrid centro",0.9755387,0.8888888888888888
"Muy bien todo, suele estar muy concurrido a diario pero buena atención y buenos sitios donde tapear o comer","Muy bien todo, suele muy concurrido a diario pero buena atención y buenos sitios donde tapear o comer",0.9951008,0.9230769230769231
"Rápido y eficiente. Buena ayuda con la orientación del personal.","Rápido y eficiente. ayuda con la orientación del personal.",0.98741245,0.8571428571428571
"Olvídate del tren, es demasiado lento comparado con el metro. El coste es aproximadamente el mismo, pero hay menos trenes y hacen largas paradas de camino a Atocha.","Olvídate del tren, demasiado lento comparado con el metro. El coste es aproximadamente el mismo, pero hay menos trenes y hacen paradas de camino a Atocha.",0.99479336,0.9473684210526315
"Limpio y bien organizado.","Limpio y organizado.",0.9542587,0.6666666666666666
"Las maquinas de Renfe Cercanias no aceptan tarjetas extanjeras.Mucha auerte si eres turista sin metalico Euro entonces... No es posible utilizar las máquinas Renfe para adquirir el billete. Rechazan pago con lector contactless. Buena suerte si la oficina está cerrada y no tienes € en efectivo.","Las maquinas de Renfe Cercanias no aceptan tarjetas extanjeras.Mucha auerte si eres turista sin metalico Euro No es posible utilizar las máquinas Renfe para el billete. Rechazan pago con lector contactless. Buena suerte si la oficina cerrada y no € en efectivo.",0.99086326,0.8928571428571429
"Muy poca gente limpia bien","Muy poca gente limpia",0.9385988,0.8
"Terminal de metro muy bien situado en medio de una gran avenida con facilidades de acceso.","Terminal de metro muy situado en medio de una gran avenida con facilidades de acceso.",0.9890109,0.9
"Nuevo, amplio, accesible, limpio. No se qué más pedir a una parada de Metro","Nuevo, amplio, accesible, No se qué más pedir a una parada de Metro",0.9466714,0.875
"Me parece un lugar bastante tranquilo","Me parece un lugar tranquilo",0.9192759,0.75
"Bien una estación más!!","una estación más!!",0.95358264,0.5
"Una de las mejores estaciones de Metro","Una de las estaciones de Metro",0.9079821,0.6666666666666666
"Estación tranquila en un barrio tranquilo. Nada para comer limpio. Fíjate en el techo de la estación.","Estación en un barrio tranquilo. Nada para comer limpio. Fíjate en el techo de la estación.",0.9700302,0.875
"Nueva estación de metro en buen estado.","Nueva estación de metro en buen",0.9660376,0.8
"Si algún día renfe repara las escaleras mecánicas será un milagro....llevan como año y medio averiadas!!","Si algún día renfe repara las escaleras será un milagro....llevan como año y medio averiadas!!",0.9769273,0.9090909090909091
"Estación muy bien comunicada renfe,metro sur, aparcamientos, taxis, autobuses","Estación muy bien comunicada renfe,metro aparcamientos, taxis, autobuses",0.99438524,0.8888888888888888
"Moderna, cuidada","cuidada",0.8152287,0.5
"Es muy bueno","muy bueno",0.9048811,0.6666666666666666
"Buenas instalaciones.","instalaciones.",0.8155488,0.5
"- No hay acceso desde la calle habilitado, para coches de bebés, sillas de ruedas y personas con movilidad reducida. - Cuando se han hecho obras hace poco tiempo, no han puesto ascensor. En esta…","- No hay desde la calle habilitado, para coches de bebés, sillas de ruedas y personas con reducida. - Cuando se han hecho obras hace poco tiempo, no han puesto En esta…",0.95339733,0.85
"Tiene cajero de Bankia. Servicio permanente en taquilla. No tiene ascensor para minusválidos ni padres con carritos de .…","Tiene cajero de Bankia. Servicio permanente en No tiene ascensor para minusválidos ni padres con carritos de .…",0.97669655,0.9090909090909091
"Buen emplazamiento de la estación. Limpio.","Buen emplazamiento de la Limpio.",0.94991195,0.75
"El barrio no es tan malo y la estación de metro acaba de ser renovada.","El no es tan malo y la estación de metro acaba de ser renovada.",0.95048773,0.9
"Estacion de metro que pertenece a la linea 3. Dispone de ascensores pero no de cobertura movil. Ademas la estacion tiene goteras. No suele estar muy transitada de gente.","Estacion de metro que pertenece a la linea 3. de ascensores pero no de cobertura movil. Ademas la estacion tiene goteras. No suele muy transitada de gente.",0.9937891,0.8888888888888888
"Situada cerca de la Administración de Hacienda de Usera-Villaverde. Ascensor. Amplios andenes.","Situada cerca de la Administración de de Usera-Villaverde. Ascensor. Amplios andenes.",0.93621033,0.875
"La estación de metro de Almendrales fue inagurada el 21 de abril de 2007. Presta servicio la Linea 3 (Amarilla). Se encuentra ubicada en la intersección de la Avenida de Córdoba con Calle Piedrabuena. Se encuentra cerca de la Delegación de Administración de Hacienda de Usera.","La de metro de Almendrales fue inagurada el 21 de abril de 2007. Presta servicio la Linea 3 Se encuentra en la intersección de la Avenida de Córdoba con Calle Piedrabuena. Se encuentra de la Delegación de Administración de Hacienda de Usera.",0.97754264,0.84
"Estación de la línea 3 que funciona muy bien y estás en el centro de Madrid en diez minutos","Estación de la línea 3 que funciona muy bien y estás en el centro de Madrid en minutos",0.98531127,0.9
"Estación nueva todo OK","nueva todo OK",0.9436866,0.75
"Almendrales es una estación del servicio de metro de Madrid línea 3 en el barrio Usera en Madrid España","Almendrales una estación del servicio de metro de Madrid línea 3 en el barrio Usera en Madrid España",0.9970543,0.9166666666666666
"Es ideal !!!","ideal !!!",0.81231755,0.5
"Es un lugar bueno y hermoso …","un lugar bueno y hermoso …",0.9819594,0.75
"Estación accesible y cercana a muchos puntos de interés del barrio de Chamberí. Situada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal","Estación accesible y a muchos puntos de interés del barrio de Chamberí. entre dos estaciones importantes de la línea, Gregorio Marañón y Canal",0.99138916,0.875
"Me intentaron robar el bolso y estaba el seguridad gracias al cielo, si no es por el se lo llevn y a mi detras.","Me intentaron robar el bolso y el seguridad al cielo, si no es por el se lo llevn y a mi detras.",0.9816929,0.8333333333333334
"La estación de Metro Sur de Alonso de Mendoza fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la intersección de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un amplio aparcamiento en sus alrededores para dejar el coche y acceder al metro.","La estación de Sur de Alonso de Mendoza fue inagurada el de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se en la de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y de un amplio aparcamiento en sus para dejar el y acceder al metro.",0.9520402,0.8529411764705882
"Bien","Bien",1.0000002,1.0
"Los músicos que tocan / cantan en el interior de la estación.... el volumen de los altavoces y sus micrófonos a veces es ensordecedor. ¿Metro no controla eso?","Los músicos que tocan / cantan en el interior de la estación.... el volumen de los altavoces y sus a es ensordecedor. ¿Metro no controla eso?",0.96920764,0.8666666666666667
"No hay acceso con silla de ruedas aunque la información en Google Maps diga que sí. He intentado editarlo pero no funciona.","No hay acceso con silla de ruedas aunque la en Google Maps diga que sí. He intentado pero no funciona.",0.95966405,0.8461538461538461
"Podrá ser funcional, ancha e intercambiadora con otras líneas, pero la de escaleras que hay que subir desde la línea 10 hasta la calle... ¡Tiene delito! La vez que lo hice por primera con mi padre y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni mecánicas...","Podrá ser funcional, e intercambiadora con líneas, pero la de escaleras que hay que desde la línea 10 hasta la calle... delito! La vez que lo hice por primera con mi padre y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni",0.981723,0.8076923076923077
"No tiene acceso para las personas con movilidad reducida, pero en cambio tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.","No para las personas con movilidad reducida, pero en tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.",0.9642529,0.8
"No hay ascensor. Las escaleras  mecánicas  está  muy a menudo estropeadas o en mantenimiento. El acceso desde la calle es sólo  mediante  escaleras,  difícil con un carrito  de bebé  o con maletas.","No hay ascensor. Las escaleras mecánicas está muy a menudo estropeadas o en mantenimiento. El acceso desde la sólo mediante escaleras, con un carrito de bebé o con maletas.",0.981913,0.8235294117647058
"Las escaleras siempre estropeadas desde hace más de 3 años","Las escaleras siempre estropeadas desde más de 3 años",0.9808298,0.8333333333333334
"ATENCIÓN!! Salida de metro infestada de CAPTADORES!! Se recomienda actuar como si hicieras una llamada en caso de que no tengas huevos a mandarles a la mierda, no es fácil deshacerte de ellos educadamente, son listos y numerosos","ATENCIÓN!! de metro infestada de CAPTADORES!! Se recomienda actuar como si hicieras una llamada en caso de que no tengas huevos a mandarles a la no es fácil de ellos educadamente, son listos y numerosos",0.98485017,0.8636363636363636
"Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas estropeadas. Esta vieja y actualmente en reformas..... A ver si solucionan algo.....","Es una de las estaciones No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas Esta vieja y actualmente en reformas..... A ver si solucionan algo.....",0.9582779,0.8235294117647058
"Alonso Martínez es una estación del servicio de metro de Madrid línea 4 5 y 10 en el barrio Castellana bajo tierra pasa la línea C3 C4 de cercanías RENFE la estación de metro se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid España","Alonso una estación del servicio de metro de Madrid línea 4 5 y 10 en el barrio Castellana bajo pasa la línea C3 C4 de cercanías RENFE la estación de metro se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid",0.9775455,0.88
"Metro con líneas 4,5 y 10. A los alrededores hay muchas opciones para comer","Metro con líneas 4,5 y 10. A los hay muchas opciones para comer",0.9780811,0.875
"Bien","Bien",1.0000002,1.0
"Sector muy agradable comodidad seguridad calidez de su personal","Sector agradable comodidad seguridad calidez de su personal",0.98472154,0.8571428571428571
"Buena estación de metro con múltiples salidas a calle.","Buena de metro con múltiples salidas a calle.",0.964054,0.8333333333333334
"Estación de metro de la linea 5 con conexión con las lineas L 4 y L10 del metro de Madrid.","Estación de metro de la linea 5 con conexión con las lineas 4 y del metro de Madrid.",0.97371036,0.8181818181818182
"No tiene acceso para sillas de ruedas.","tiene acceso para sillas de ruedas.",0.9613502,0.8
"Esta parada pertenece a las líneas antiguas de metro de Madrid","Esta pertenece a las líneas antiguas de metro de Madrid",0.9801656,0.8333333333333334
"Limpio e indicaciones claras.","Limpio e claras.",0.90772235,0.6666666666666666
"Bonita","Bonita",1.0,1.0
"Fenomenal","Fenomenal",1.0,1.0
"Excelente estación","Excelente",0.90052056,0.5
"Enchufes y bien comunicado","Enchufes y comunicado",0.96803695,0.6666666666666666
"Lugar emblemático","emblemático",0.73424417,0.5
"Cerrado !  : (","Cerrado : (",0.97374177,1.0
"Estación de metro normal","Estación de metro",0.8893389,0.6666666666666666
"Buena infraestructura.","Buena",0.7693727,0.5
"Estación de metro de la línea 2, saliendo de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y carrefour,dispone de aparcamiento y zonas recreativas","Estación de metro de la línea 2, de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y de aparcamiento y zonas recreativas",0.9785296,0.875
"Excelente","Excelente",1.0,1.0
"Muy bien mantenida. Muy transitada y el personal de atención al público muy colaborador.","Muy bien Muy transitada y el personal de atención al público muy colaborador.",0.9712682,0.8888888888888888
"Bien mantenido.","mantenido.",0.85994935,0.5
"Fenomenal","Fenomenal",1.0,1.0
"Estacion nueva Acceso universal Tornos antiguos Escaleras mecánicas.","Estacion Acceso universal Tornos antiguos Escaleras mecánicas.",0.98759043,0.875
"Una buena estación de metro!!!","Una buena de metro!!!",0.9534317,0.6666666666666666
"Estación de metro línea 1, la estación más vieja del metro de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.","Estación de línea 1, la estación más vieja del metro de Madrid, conectada con las estaciones más céntricas de la ciudad.",0.96292645,0.9166666666666666
"Buena comunicación con el transporte público Metro (L1) Emt (143 ,57,58,103)","Buena con el transporte público Metro (L1) Emt (143 ,57,58,103)",0.9729067,0.8888888888888888
"Vestíbulo ancho. Muy chulo el vagón antiguo que está expuesto","Vestíbulo ancho. Muy chulo el antiguo que está expuesto",0.98555654,0.8571428571428571
"Estación moderna y asistida por personal","Estación moderna y por personal",0.91308546,0.75
"Muy bonito el lugar","Muy bonito el",0.8947545,0.6666666666666666
"Podría estar mejor","Podría mejor",0.92875856,0.6666666666666666
"Huele a vómito.","a vómito.",0.84488237,0.5
"De acuerdo","De acuerdo",1.0,1.0
"Excelente metro.","Excelente",0.7522407,0.5
"Si no conoces la zona, la entrada al cercanías apenas se ve y no está señalizada muy allá. La estación es bastante antigua, aunque suele estar siempre limpia. Los trenes de esta línea casi siempre funcionan bien. No hay ni ascensor ni acceso para gente con discapacidad","Si conoces la zona, la entrada al cercanías apenas se ve y no está señalizada muy allá. La estación antigua, aunque suele estar siempre limpia. Los trenes de esta línea casi siempre funcionan bien. No ni ascensor ni acceso para gente con discapacidad",0.98438483,0.896551724137931
"Excelente intercambiador de ferrocarril a metro o buses urbanos o interurbanos . Gran estación en si ,que posee alrededor restauración y cerca del carrefour de aluche .","Excelente intercambiador de ferrocarril a metro o buses urbanos o interurbanos . Gran estación en si ,que posee alrededor restauración y cerca del de .",0.97657,0.875
"Esta bien","Esta bien",0.9999999,1.0
"Una estación de metro bastante concurrida de lunes a viernes, una de las pocas estaciones de metro al aire libre. Buenas tiendas en el interior por si necesitas algo de comida. También hay una estación de cercanías en la plaza, donde en navidades se ponían puestos artesanales.","Una estación de metro bastante concurrida de lunes a viernes, una de las pocas estaciones de metro al aire Buenas tiendas en el por si necesitas algo de comida. También hay una estación de cercanías en la donde en se ponían puestos artesanales.",0.9602934,0.8260869565217391
"Acabo de pasar por taquilla para solicitar 1 billete con título zona A, para Guadalajara y estando 2 interventores o señores en taquilla, me dice el más próximo a ventanilla, que no me lo puede dar en ese momento porque está cerrado. Le pregunto y me indica que bajarme en atocha. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren. Para qué se promociona un servicio que no facilita el transporte publico. Muchas máquinas, pero ninguna adaptada para poder sacar este tipo de billetes. He llegado a atocha y he tenido que dejar mi tren para no montarme sin billete. Esto a qué puede llevar ?","de pasar por taquilla para solicitar 1 billete con zona A, para Guadalajara y estando 2 interventores o en taquilla, me dice el más próximo a ventanilla, que no me lo dar en ese momento porque está Le pregunto y me indica que bajarme en atocha. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren. Para qué se promociona un servicio que no facilita el transporte publico. Muchas pero ninguna para poder este de billetes. He llegado a atocha y tenido que dejar mi para no montarme sin billete. Esto a qué puede llevar ?",0.95814,0.84
"Le doy 3 estrellas 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en Atocha En metro esta bien comunicado 2° estrella:su limpieza esta muy bien 3° estrella:puedes tomar un desayuno mientras viene el tren -1 estrella:No tiene acceso para anciano con problemas o con personas con movilidad reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta mal señalado","Le doy 3 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en En esta comunicado 2° estrella:su limpieza esta bien 3° estrella:puedes tomar un desayuno mientras viene el tren -1 estrella:No tiene acceso para anciano con problemas o con personas con reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta mal señalado",0.97165537,0.875
"Muy buena","buena",0.85608256,0.5
"Una estación del metro segura y muy limpia","Una estación del metro y muy limpia",0.97437257,0.8333333333333334
"La estación  Renfe de Aluche huele fuertemente a cloaca.. todos los días   por favor aplicar una solución","La Renfe de Aluche huele fuertemente a cloaca.. todos los días por favor aplicar una solución",0.9856824,0.9
"Buena comunicación entre metro y cercanías, la pena es que los autobuses no gocen de las mismas facilidades y no estén bien señalizados","Buena comunicación entre metro y cercanías, la pena es que los autobuses no de las mismas facilidades y no estén señalizados",0.9863267,0.8571428571428571
"Util, rapido y bien señalizado.","rapido y bien señalizado.",0.9253303,0.75
"Zona bastante amplia, sin aglomeración.","Zona bastante sin aglomeración.",0.9413931,0.75
"Bonita y espaciosa estación de Metro aérea, abierta y techada.","y espaciosa estación de Metro aérea, abierta y techada.",0.9632558,0.8571428571428571
"El buen caffe de la estación de aluche!","El caffe de la estación de aluche!",0.9480648,0.75
"Bien.","Bien.",0.99999994,1.0
"Me encanta","Me encanta",1.0000001,1.0
"Buena","Buena",1.0,1.0
"Bonita estación con muchos autobuses que conectan afuera. La estación en sí tiene algunas cafeterías y lugares debajo. Bastante abierto y limpio","Bonita estación con muchos autobuses que conectan La estación en sí tiene algunas cafeterías y lugares debajo. Bastante abierto y",0.9639228,0.8333333333333334
"Normal","Normal",0.9999999,1.0
"Muy bien....","bien....",0.82549417,0.5
"Limpio y cómodo.","Limpio y",0.8726391,0.5
"Estación de Metro un tanto antigua, penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1. Solo te conduce a las Estaciones al norte de la Línea 1 y al sur a Cuatro Caminos y siguientes de la Línea 1. Necesita una renovación.","Estación de Metro un penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1. Solo te conduce a las al norte de la Línea 1 y al a Cuatro Caminos y siguientes de la Línea 1. Necesita una renovación.",0.9624213,0.8095238095238095
"Estación un poco anticuada, pero al menos es bien sencilla","Estación un poco anticuada, pero al menos es sencilla",0.9845578,0.875
"Hacia mucho q no cogida el metro... Rápido y como siempre con mucha gente","Hacia mucho q no cogida el metro... Rápido y como con mucha gente",0.9912497,0.8888888888888888
"Una estación conveniente con solo dos salidas, que se encuentran en lados opuestos de la carretera. Por eso no da miedo cometer un error. Hay todo lo que necesitas en la calle.","Una estación con solo dos salidas, que se encuentran en opuestos de la carretera. Por eso no da miedo cometer un error. Hay lo que necesitas en la calle.",0.98243344,0.8421052631578947
"BIEN","BIEN",1.0000002,1.0
"Estación pequeña, poco transitada diría aunque con buena iluminación nocturna, me hubiera gustado que tuviese más comunicación con otras estaciones importantes del metro de Madrid.","Estación pequeña, poco transitada diría aunque con buena iluminación nocturna, me hubiera gustado que tuviese más con otras estaciones del metro de Madrid.",0.98744655,0.8888888888888888
"Lento, lentísimo y fines de semana muy pocos, mucha espera","Lento, lentísimo y fines de semana muy pocos, mucha",0.986771,0.8571428571428571
"Buena","Buena",1.0,1.0
"Buena","Buena",1.0,1.0
"Estación de metro que pertenece a la línea 1. Estación antigua con vestíbulo pequeño. No dispone de ascensores, pero si tiene cobertura móvil. Tiene varios accesos a la calle.","Estación de metro que pertenece a la línea 1. Estación antigua con vestíbulo pequeño. dispone de ascensores, pero si cobertura móvil. Tiene varios accesos a la calle.",0.99268335,0.9375
"Estación no preparada para viajar con equipaje. Largas escaleras. Tornos pequeños. Hay que saber muy bien de antemano por qué boca te interesa salir.","Estación preparada para viajar con equipaje. Largas escaleras. Tornos pequeños. que saber muy bien de antemano por qué boca te interesa salir.",0.99111074,0.8823529411764706
"Una estación antigua, no preparada para minusválidos, el barrio merece la pena, muy centrico","Una estación antigua, no preparada para minusválidos, el barrio la pena, muy centrico",0.98670685,0.9
"Una estación de las antiguas y muy concurrida","Una de las antiguas y muy concurrida",0.9702351,0.75
"Muchas escaleras para poder salir. No me ha gustado nada","Muchas escaleras para poder No me ha gustado nada",0.97468257,0.8333333333333334
"Fácil de entender y pequeña","de entender y pequeña",0.923811,0.6666666666666666
"Todo normal","Todo",0.79356503,0.5
"Para nada moderna","Para nada moderna",1.0,1.0
"Super buen","buen",0.8233749,0.5
"Una estación de metro más.","Una estación de más.",0.73858106,0.5
"Estación de metro decente ubicada en un barrio animado","de metro decente ubicada en un barrio animado",0.9820568,0.8333333333333334
"Estación de níquel limpio","de níquel limpio",0.9191133,0.6666666666666666
"Relativamente nuevo, amplio y de color !!…","Relativamente nuevo, y de color !!…",0.9494035,0.75
"Limpio y rápido.Por ponerle un pero.....pero por qué no hay wifi,siendo una de la lineas de metro más nuevas??…","Limpio y rápido.Por ponerle un pero.....pero por qué no wifi,siendo una de la lineas de metro más nuevas??…",0.9962189,0.9
"Una de las estaciones más limpias de Madrid!","Una de las más limpias de Madrid!",0.96818197,0.6666666666666666
"No es de las estaciones más modernas, pero sí muy necesaria en esta parte de la ciudad.","No es de las estaciones más modernas, pero sí muy necesaria en esta de la ciudad.",0.98665917,0.875
"Conductor de metro ligero , parada Antonio Saura, muy mal fatal,en la puerta de metro y no abrió,  gracias","Conductor de metro ligero , parada Antonio Saura, muy mal fatal,en la puerta de metro y no gracias",0.9966286,0.9230769230769231
"Una estación con un aparcamiento escaso donde, sin estorbar a la circulación, a veces mandan a la grúa. La estación no tiene cuartos de baño. Hay unas encargadas amables, pero los trenes tienen pésimos rótulos anunciadores del destino. Suele haber retrasos, pero el servicio es uno de los mejores de Europa.","Una estación con un aparcamiento escaso donde, sin estorbar a la a veces mandan a la grúa. La estación no cuartos de baño. Hay unas encargadas amables, pero los trenes tienen pésimos anunciadores del destino. Suele pero el servicio es uno de los mejores de Europa.",0.9511493,0.8275862068965517
"Muy cómodo y práctico recome dado","cómodo y práctico recome dado",0.97248775,0.8
"Funcional elegante instalación pública que da servicio de tren a toda la zona de Aravaca y avenida Europa de Pozuelo","Funcional elegante instalación pública que da servicio de a la zona de Aravaca y avenida Europa de Pozuelo",0.98251,0.8461538461538461
"Trayectos largos y encima suelen tardar hasta 15 minutos por tren, eso sí no hay demoras, hay para poder aparcar","Trayectos largos y encima suelen tardar hasta 15 minutos por eso sí no hay demoras, hay para aparcar",0.980351,0.8571428571428571
