OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"Bien organizado y perfectamente señalizado con las cifras de tráfico: al menos 54.000.000 de pasajeros al año. Desventajas: La T1-2-3 es muy sinuosa y, por lo tanto, los caminos y puertas realmente largos se muestran muy tarde, por lo que hay que darse prisa. Afortunadamente, los tiempos de viaje se muestran relativamente. MÁS: muchos baños limpios y muy espaciosos, conexión rápida de metro con el centro de la ciudad y controles de seguridad súper bien organizados y efectivos sin tiempos de espera... ¡eso sólo se puede soñar en los aeropuertos alemanes!","Bien organizado y perfectamente señalizado con cifras de tráfico: al menos 54.000.000 de pasajeros al año. Desventajas: La T1-2-3 tiene muchas curvas y, por lo tanto, los caminos son muy largos y las puertas de embarque se muestran muy tarde, por lo que hay que darse prisa. Afortunadamente, los tiempos de viaje se muestran de manera relativa. VENTAJAS: Muchos aseos limpios y muy espaciosos, una conexión rápida en metro con el centro de la ciudad y controles de seguridad muy bien organizados y efectivos sin tiempos de espera: ¡eso es algo con lo que solo se puede soñar en los aeropuertos alemanes!",0.9228771,0.7763157894736842
"Muy complejo. No muy bien señalizado.  nos perderíamos","Muy complejo. No está muy bien señalizado. Nos perderíamos",0.9765349,0.875
"Muy agradable, rápido, amigable para los niños, cooperativo con las familias.","Muy agradable, rápido, amigable con los niños, cooperativo con las familias".,0.9811754,0.9090909090909091
"¡Excelente!","¡Excelente!",0.99999994,1.0
"He venido a esperar a alguien. He llegado en metro, excelente. He pagado 3€ para poder salir. Y no he encontrado nada para desayunar por menos de 3€. Un vaso de fruta, pequeño y de plástico de un solo uso, son 4'95€, eso sí pelada.  El personal es amable. Tendré que estar aquí dos horas, pero los asientos son cómodos y he traído lectura.","Vine a esperar a alguien. Llegué en metro, excelente. Pagué 3 € para poder irme. Y no encontré nada para desayunar por menos de 3 €. Un vaso de plástico pequeño de un solo uso con fruta cuesta 4,95 €, pero pelada. El personal es amable. Tendré que estar aquí dos horas, pero los asientos son cómodos y he traído algo de material de lectura.",0.83521885,0.7288135593220338
"El cercanías te deja en la puerta del aeropuerto y es más barato que el Metro",“El tren de cercanías te deja en la puerta del aeropuerto y es más barato que el Metro”,0.97892046,0.8823529411764706
"Diseño espectacular,limpio,bien comunicado y muy buena atención en general.",“Diseño espectacular, limpio, bien comunicado y muy buen servicio en general.”,0.9465404,0.42857142857142855
"Muy bien","Muy bien",1.0,1.0
"Por lo menos en lo que respecta al metro está todo muy correcto","Todo es muy correcto, al menos en lo que respecta al metro".,0.9639946,0.7692307692307693
"Fácil usar fácil llegar!",“¡Fácil de usar y acceder!”,0.69192,0.3333333333333333
"Al preguntar en información de renfe como puede ir a Madrid , no son precisos y apáticos. No Dan información suficiente  al final te tienes que buscar como llegar a Madrid centro",“Cuando preguntas a Renfe cómo llegar a Madrid, son poco precisos y apáticos. No dan suficiente información y al final tienes que buscar cómo llegar al centro de Madrid.”,0.9362191,0.7142857142857143
"Muy bien todo, suele estar muy concurrido a diario pero buena atención y buenos sitios donde tapear o comer",“Está todo muy bien, suele estar muy concurrido todos los días pero buen servicio y buenos sitios para tapear o comer”,0.93330824,0.52
"Rápido y eficiente. Buena ayuda con la orientación del personal.","Rápido y eficiente. Buena ayuda y orientación por parte del personal.",0.9754012,0.6666666666666666
"Olvídate del tren, es demasiado lento comparado con el metro. El coste es aproximadamente el mismo, pero hay menos trenes y hacen largas paradas de camino a Atocha.","Olvídate del tren, es demasiado lento comparado con el metro. El coste es más o menos el mismo, pero hay menos trenes y hacen paradas largas en el trayecto hasta Atocha".,0.9531145,0.7
"Limpio y bien organizado.","Limpio y bien organizado.",1.0,1.0
"Las maquinas de Renfe Cercanias no aceptan tarjetas extanjeras.Mucha auerte si eres turista sin metalico Euro entonces... No es posible utilizar las máquinas Renfe para adquirir el billete. Rechazan pago con lector contactless. Buena suerte si la oficina está cerrada y no tienes € en efectivo.","Las máquinas de Renfe Cercanías no aceptan tarjetas extranjeras. Si eres turista sin euros en efectivo, mucha suerte... No puedes comprar billetes en las máquinas de Renfe. Lectores sin contacto Tu pago será rechazado. Buena suerte si la oficina está cerrada y no No disponer de € en efectivo.,0.93499625,0.43137254901960786
"Muy poca gente limpia bien",“Muy poca gente limpia adecuadamente”,0.8847881,0.6666666666666666
"Terminal de metro muy bien situado en medio de una gran avenida con facilidades de acceso.",“Estación de metro muy bien ubicada en medio de una gran avenida con fácil acceso.”,0.9048176,0.6470588235294118
"Nuevo, amplio, accesible, limpio. No se qué más pedir a una parada de Metro",“Nuevo, amplio, accesible, limpio. No sé qué más pedirle a una parada de Metro”,0.9887254,0.8666666666666667
"Me parece un lugar bastante tranquilo","Me parece un lugar bastante tranquilo",0.9999998,1.0
"Bien una estación más!!","¡¡Bueno, una estación más!!",0.86788416,0.6
"Una de las mejores estaciones de Metro","Una de las mejores estaciones de Metro",1.0000002,1.0
"Estación tranquila en un barrio tranquilo. Nada para comer limpio. Fíjate en el techo de la estación.","Una estación tranquila en un barrio tranquilo. No hay comida limpia. Mire el techo de la estación.",0.9637203,0.47619047619047616
"Nueva estación de metro en buen estado.","Nueva estación de metro en buen estado.",1.0,1.0
"Si algún día renfe repara las escaleras mecánicas será un milagro....llevan como año y medio averiadas!!","Si algún día Renfe repara las escaleras mecánicas será un milagro... ¡llevan rotas un año y medio!",0.9447822,0.6842105263157895
"Estación muy bien comunicada renfe,metro sur, aparcamientos, taxis, autobuses","Estación muy bien comunicada con Renfe, Metro Sur, parking, taxis, autobuses",0.95147467,0.5384615384615384
"Moderna, cuidada","Moderno, bien cuidado",0.91353047,0.0
"Es muy bueno","Es muy bueno",1.0000002,1.0
"Buenas instalaciones.","Buenas instalaciones.",1.0000001,1.0
"- No hay acceso desde la calle habilitado, para coches de bebés, sillas de ruedas y personas con movilidad reducida. - Cuando se han hecho obras hace poco tiempo, no han puesto ascensor. En esta…","- No hay acceso por la calle para cochecitos, sillas de ruedas o personas con movilidad reducida. - Las obras han finalizado recientemente, pero no se ha instalado ningún ascensor. Algo de esto...",0.8384909,0.40476190476190477
"Tiene cajero de Bankia. Servicio permanente en taquilla. No tiene ascensor para minusválidos ni padres con carritos de .…","Hay cajero Bankia. Hay servicio permanente en taquilla. No hay ascensor para personas discapacitadas ni padres con cochecitos...",0.8584486,0.6
"Buen emplazamiento de la estación. Limpio.","Buena ubicación de la estación. Limpio.",0.88688964,0.5
"El barrio no es tan malo y la estación de metro acaba de ser renovada.","El barrio no está tan mal y la estación de metro acaba de ser renovada".,0.98837376,0.75
"Estacion de metro que pertenece a la linea 3. Dispone de ascensores pero no de cobertura movil. Ademas la estacion tiene goteras. No suele estar muy transitada de gente.","Estación de metro de la línea 3. Tiene ascensores pero no hay cobertura móvil. Además, la estación tiene goteras. No suele estar muy concurrida.",0.9426248,0.68
"Situada cerca de la Administración de Hacienda de Usera-Villaverde. Ascensor. Amplios andenes.","Situado cerca de la Oficina de Hacienda de Usera-Villaverde. Ascensor. Andenes amplios.",0.89416426,0.6666666666666666
"La estación de metro de Almendrales fue inagurada el 21 de abril de 2007. Presta servicio la Linea 3 (Amarilla). Se encuentra ubicada en la intersección de la Avenida de Córdoba con Calle Piedrabuena. Se encuentra cerca de la Delegación de Administración de Hacienda de Usera.","La estación de metro de Almendrales fue inaugurada el 21 de abril de 2007. Está servida por la Línea 3 (Amarilla). Está situada en la intersección de la Avenida de Córdoba con la calle Piedrabuena. Se encuentra próxima a la Oficina de Administración de Hacienda de Usera.",0.9722982,0.6410256410256411
"Estación de la línea 3 que funciona muy bien y estás en el centro de Madrid en diez minutos",“Estación de la línea 3 que funciona muy bien y en diez minutos estás en el centro de Madrid”,0.9948304,1.0
"Estación nueva todo OK","Nueva estación, todo OK",0.98124987,1.0
"Almendrales es una estación del servicio de metro de Madrid línea 3 en el barrio Usera en Madrid España","Almendrales es una estación de la línea 3 del Metro de Madrid en el barrio de Usera de Madrid, España",0.96713555,0.8823529411764706
"Es ideal !!!",“¡¡Es ideal!!”,0.8585545,1.0
"Es un lugar bueno y hermoso …",“Este es un lugar suave y hermoso...”,0.88340646,0.625
"Estación accesible y cercana a muchos puntos de interés del barrio de Chamberí. Situada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal","Estación accesible y próxima a muchos puntos de interés del barrio de Chamberí. Ubicada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal",0.98411167,0.8333333333333334
"Me intentaron robar el bolso y estaba el seguridad gracias al cielo, si no es por el se lo llevn y a mi detras.","Intentaron robarme el bolso y el guardia de seguridad estaba allí, menos mal. Si no fuera por él, se lo habrían llevado y a mí también".,0.8585904,0.41935483870967744
"La estación de Metro Sur de Alonso de Mendoza fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la intersección de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un amplio aparcamiento en sus alrededores para dejar el coche y acceder al metro.","La estación de Metro Sur de Alonso de Mendoza fue inaugurada el 11 de abril de 2003. Da servicio a la Línea 12 (verde oscuro). La estación está situada en la intersección de la calle Ferrocarril con la calle El Greco en el término municipal de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un amplio aparcamiento en sus inmediaciones para dejar el coche y acceder al metro.",0.98563665,0.8076923076923077
"Bien","Bien",1.0000002,1.0
"Los músicos que tocan / cantan en el interior de la estación.... el volumen de los altavoces y sus micrófonos a veces es ensordecedor. ¿Metro no controla eso?","Los músicos que tocan/cantan dentro de la estación... el volumen de los altavoces y de sus micrófonos a veces es ensordecedor. ¿No controla Metro eso?",0.9604139,0.7692307692307693
"No hay acceso con silla de ruedas aunque la información en Google Maps diga que sí. He intentado editarlo pero no funciona.","No hay acceso para sillas de ruedas a pesar de que la información en Google Maps dice que sí. He intentado editarla pero no funciona.",0.9635019,0.5925925925925926
"Podrá ser funcional, ancha e intercambiadora con otras líneas, pero la de escaleras que hay que subir desde la línea 10 hasta la calle... ¡Tiene delito! La vez que lo hice por primera con mi padre y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni mecánicas...",“Puede que sea funcional, amplia e intercambiable con otras líneas, pero la cantidad de escaleras que hay que subir desde la línea 10 hasta la calle… ¡Es criminal! La primera vez que lo hice con mi padre y mi hermano contamos hasta 8 pisos girando 360º. Y sin ascensor ni piezas mecánicas…”,0.90732354,0.6938775510204082
"No tiene acceso para las personas con movilidad reducida, pero en cambio tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.",“No hay acceso para personas con movilidad reducida, sino que tienen una puerta para personas en silla de ruedas que se abre pero luego no hay ascensores para ellos”.,0.93730843,0.8461538461538461
"No hay ascensor. Las escaleras  mecánicas  está  muy a menudo estropeadas o en mantenimiento. El acceso desde la calle es sólo  mediante  escaleras,  difícil con un carrito  de bebé  o con maletas.","No hay ascensor. Las escaleras mecánicas a menudo están estropeadas o en mantenimiento. El acceso desde la calle sólo se realiza por escaleras, lo que resulta complicado con cochecitos y maletas".,0.9561926,0.5128205128205128
"Las escaleras siempre estropeadas desde hace más de 3 años","Las escaleras están rotas desde hace más de 3 años",0.8947007,0.6666666666666666
"ATENCIÓN!! Salida de metro infestada de CAPTADORES!! Se recomienda actuar como si hicieras una llamada en caso de que no tengas huevos a mandarles a la mierda, no es fácil deshacerte de ellos educadamente, son listos y numerosos","¡ATENCIÓN! ¡Salida del metro infestada de CAPTADORES! Se recomienda actuar como si estuvieras haciendo una llamada en caso de que no tengas los cojones de decirles que se vayan a la mierda, no es fácil deshacerse de ellos educadamente, son astutos y numerosos",0.92890704,0.6666666666666666
"Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas estropeadas. Esta vieja y actualmente en reformas..... A ver si solucionan algo.....","Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Las escaleras mecánicas suelen estar rotas. Es antigua y está en reformas... A ver si arreglan algo...",0.8789171,0.6470588235294118
"Alonso Martínez es una estación del servicio de metro de Madrid línea 4 5 y 10 en el barrio Castellana bajo tierra pasa la línea C3 C4 de cercanías RENFE la estación de metro se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid España",“Alonso Martínez es una estación de las líneas 4, 5 y 10 del Metro de Madrid en el distrito de Castellana, pasando bajo tierra a la línea C3 C4 de cercanías de RENFE. La estación de metro está ubicada entre la Plaza Alonso Martínez y la Plaza Santa Bárbara de Madrid, España. ubicado en,0.9527345,0.6666666666666666
"Metro con líneas 4,5 y 10. A los alrededores hay muchas opciones para comer",“Metro con líneas 4, 5 y 10. Hay muchas opciones para comer en los alrededores”,0.9830282,0.7058823529411765
"Bien","Bien",1.0000002,1.0
"Sector muy agradable comodidad seguridad calidez de su personal",“Sector muy agradable, comodidad, seguridad, calidez de su personal”,0.9745162,1.0
"Buena estación de metro con múltiples salidas a calle.","Buena estación de metro con múltiples salidas a la calle.",0.99419487,0.9
"Estación de metro de la linea 5 con conexión con las lineas L 4 y L10 del metro de Madrid.","Estación de metro de la línea 5 con conexiones con las líneas L 4 y L10 del metro de Madrid.",0.9972092,0.8823529411764706
"No tiene acceso para sillas de ruedas.","No accesible para sillas de ruedas.",0.8744905,0.625
"Esta parada pertenece a las líneas antiguas de metro de Madrid","Esta parada pertenece a las antiguas líneas del metro de Madrid",0.9950048,0.9090909090909091
"Limpio e indicaciones claras.","Instrucciones limpias y claras".,0.82390815,0.14285714285714285
"Bonita","Bonito",0.80135036,0.0
"Fenomenal","Fenomenal",1.0,1.0
"Excelente estación","Excelente estación",1.0,1.0
"Enchufes y bien comunicado","El enchufe está bien conectado",0.8297117,0.125
"Lugar emblemático","Lugar emblemático",1.0000002,1.0
"Cerrado !  : (","Cerrado !  : (",1.0,1.0
"Estación de metro normal","Estación de metro normal",1.0000002,1.0
"Buena infraestructura.","Buena infraestructura.",1.0000002,1.0
"Estación de metro de la línea 2, saliendo de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y carrefour,dispone de aparcamiento y zonas recreativas","Estación de metro de la línea 2, saliendo de la estación encontrarás el centro comercial Las Rosas donde hay diversas tiendas y Carrefour, dispone de parking y zonas recreativas",0.944598,0.7037037037037037
"Excelente","Excelente",1.0,1.0
"Muy bien mantenida. Muy transitada y el personal de atención al público muy colaborador.","Está muy bien mantenido. Está muy ocupado y el personal de servicio al cliente es de gran apoyo".,0.7791513,0.35
"Bien mantenido.","Bien mantenido.",1.0000001,1.0
"Fenomenal","Fenomenal",1.0,1.0
"Estacion nueva Acceso universal Tornos antiguos Escaleras mecánicas.","Nueva estación Acceso universal Torniquetes antiguos Escaleras mecánicas.",0.9882326,0.7777777777777778
"Una buena estación de metro!!!","¡Es una buena estación de metro!",0.96862626,0.8333333333333334
"Estación de metro línea 1, la estación más vieja del metro de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.","Estación de metro línea 1, la más antigua del metro de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.",0.9735381,0.8888888888888888
"Buena comunicación con el transporte público Metro (L1) Emt (143 ,57,58,103)","Buena comunicación con transporte público Metro (L1) Emt (143,57,58,103)",0.9930006,0.6666666666666666
"Vestíbulo ancho. Muy chulo el vagón antiguo que está expuesto","El vestíbulo es amplio. El carruaje antiguo que se exhibe es muy lindo.",0.81666017,0.3125
"Estación moderna y asistida por personal","Estación moderna y con personal",0.9081307,0.5714285714285714
"Muy bonito el lugar","Es un lugar muy bonito.",0.9141543,0.5
"Podría estar mejor","Podría ser mejor",0.9447803,0.5
"Huele a vómito.","Huele a vómito.",1.0,1.0
"De acuerdo","DE ACUERDO",1.0,1.0
"Excelente metro.","Excelente metro.",1.0,1.0
"Si no conoces la zona, la entrada al cercanías apenas se ve y no está señalizada muy allá. La estación es bastante antigua, aunque suele estar siempre limpia. Los trenes de esta línea casi siempre funcionan bien. No hay ni ascensor ni acceso para gente con discapacidad",“Si no conoces la zona, la entrada al tren de cercanías es poco visible y no está bien señalizada. La estación es bastante antigua, aunque suele estar siempre limpia. Los trenes de esta línea funcionan casi siempre bien. No hay ascensor ni acceso para personas con discapacidad”.,0.93006915,0.7727272727272727
"Excelente intercambiador de ferrocarril a metro o buses urbanos o interurbanos . Gran estación en si ,que posee alrededor restauración y cerca del carrefour de aluche .","Excelente intercambiador de trenes con metro o autobuses urbanos o interurbanos. Gran estación en sí misma, con restaurantes alrededor y cerca del Carrefour de Aluche.",0.82699144,0.6071428571428571
"Esta bien","Está bien",0.9999999,1.0
"Una estación de metro bastante concurrida de lunes a viernes, una de las pocas estaciones de metro al aire libre. Buenas tiendas en el interior por si necesitas algo de comida. También hay una estación de cercanías en la plaza, donde en navidades se ponían puestos artesanales.",“Es una estación de metro bastante concurrida de lunes a viernes y una de las pocas estaciones de metro al aire libre. Si necesitas comer hay buenas tiendas interiores. La plaza también cuenta con una estación de cercanías y contará con un puesto de artesanía en Navidad. ",0.9677048,0.5319148936170213
"Acabo de pasar por taquilla para solicitar 1 billete con título zona A, para Guadalajara y estando 2 interventores o señores en taquilla, me dice el más próximo a ventanilla, que no me lo puede dar en ese momento porque está cerrado. Le pregunto y me indica que bajarme en atocha. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren. Para qué se promociona un servicio que no facilita el transporte publico. Muchas máquinas, pero ninguna adaptada para poder sacar este tipo de billetes. He llegado a atocha y he tenido que dejar mi tren para no montarme sin billete. Esto a qué puede llevar ?",“Acabo de ir a taquilla a solicitar un billete con título zona A, para Guadalajara y mientras había 2 revisores o señores en taquilla, el que estaba más cerca de la ventanilla me dijo que no me lo podía dar en ese momento porque estaba cerrado. Le pregunté y me dijo que me bajara en Atocha. Y me dije, tengo que perder el tiempo en bajarme en Atocha, puede que mi tren. Para qué promocionar un servicio que no facilita el transporte público. Muchas máquinas, pero ninguna adaptada para poder sacar este tipo de billetes. Llegué a Atocha y tuve que bajarme de mi tren para no subir sin billete. ¿A qué puede llevar esto?”,0.9604223,0.5978260869565217
"Le doy 3 estrellas 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en Atocha En metro esta bien comunicado 2° estrella:su limpieza esta muy bien 3° estrella:puedes tomar un desayuno mientras viene el tren -1 estrella:No tiene acceso para anciano con problemas o con personas con movilidad reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta mal señalado","Le doy 3 estrellas 1ª estrella: su comunicación. Puedes llegar a Atocha en tren de cercanías en menos de 10 minutos. El metro está bien comunicado 2ª estrella: su limpieza es muy buena 3ª estrella: puedes desayunar mientras viene el tren -1 estrella: no tiene acceso para personas mayores con problemas o personas con movilidad reducida -1 estrella: es difícil ver por la meteorología donde pasa el tren de cercanías, está mal señalizado",0.9351067,0.5285714285714286
"Muy buena","Muy bien",0.76499796,0.3333333333333333
"Una estación del metro segura y muy limpia","Estación de metro segura y muy limpia",0.98252213,0.6666666666666666
"La estación  Renfe de Aluche huele fuertemente a cloaca.. todos los días   por favor aplicar una solución","La estación de Renfe en Aluche huele muy fuerte a cloaca... cada día aplicad una solución",0.9179149,0.43478260869565216
"Buena comunicación entre metro y cercanías, la pena es que los autobuses no gocen de las mismas facilidades y no estén bien señalizados",“Hay buena comunicación entre el metro y los trenes de cercanías, pero el único problema es que los autobuses no tienen las mismas instalaciones y no están bien señalizados”,0.92583525,0.5333333333333333
"Util, rapido y bien señalizado.",“Útil, rápido y bien señalizado.”,0.99584734,1.0
"Zona bastante amplia, sin aglomeración.","Un área bastante grande, sin aglomeraciones.",0.72012776,0.2222222222222222
"Bonita y espaciosa estación de Metro aérea, abierta y techada.","Hermosa y espaciosa estación de Metro aérea, abierta y techada.",0.9246066,0.8
"El buen caffe de la estación de aluche!","¡El buen café de la estación de Aluche!",0.8541409,0.75
"Bien.","Bien.",0.99999994,1.0
"Me encanta","Me encanta",1.0000001,1.0
"Buena","Bien",0.6365399,0.0
"Bonita estación con muchos autobuses que conectan afuera. La estación en sí tiene algunas cafeterías y lugares debajo. Bastante abierto y limpio","Es una estación bonita, con muchos autobuses que conectan afuera. La estación en sí tiene algunas cafeterías y lugares debajo de la estación. Es muy abierta y limpia".,0.9551435,0.6538461538461539
"Normal","Normal",0.9999999,1.0
"Muy bien....","Muy bien....",1.0,1.0
"Limpio y cómodo.","Limpio y cómodo.",1.0,1.0
"Estación de Metro un tanto antigua, penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1. Solo te conduce a las Estaciones al norte de la Línea 1 y al sur a Cuatro Caminos y siguientes de la Línea 1. Necesita una renovación.","Estación de Metro algo antigua, penúltima antes de llegar al enlace de Cuatro Caminos de la Línea 1. Sólo te lleva a las estaciones del norte de la Línea 1 y al sur a Cuatro Caminos y siguientes estaciones de la Línea 1. Necesita renovación.",0.9742346,0.7058823529411765
"Estación un poco anticuada, pero al menos es bien sencilla","Estación un poco anticuada, pero al menos es bastante sencilla",0.95227516,0.8181818181818182
"Hacia mucho q no cogida el metro... Rápido y como siempre con mucha gente",“Hace mucho que no cojo el metro... Rápido y como siempre con mucha gente”,0.9566689,0.6470588235294118
"Una estación conveniente con solo dos salidas, que se encuentran en lados opuestos de la carretera. Por eso no da miedo cometer un error. Hay todo lo que necesitas en la calle.","Es una estación muy cómoda, con sólo dos salidas, que se encuentran en lados opuestos de la calle. Por eso no hay miedo a equivocarse. En la calle hay todo lo que necesitas.",0.85611606,0.6764705882352942
"BIEN","BIEN",1.0000002,1.0
"Estación pequeña, poco transitada diría aunque con buena iluminación nocturna, me hubiera gustado que tuviese más comunicación con otras estaciones importantes del metro de Madrid.","Es una estación pequeña, poco transitada diría yo, aunque con buena iluminación por la noche. Me hubiera gustado que tuviera mejores conexiones con otras estaciones importantes del metro de Madrid.",0.9675834,0.6060606060606061
"Lento, lentísimo y fines de semana muy pocos, mucha espera",“Lento, muy lento y muy pocos fines de semana, mucha espera”,0.9757791,0.9
"Buena","Bien",0.6365399,0.0
"Buena","Bien",0.6365399,0.0
"Estación de metro que pertenece a la línea 1. Estación antigua con vestíbulo pequeño. No dispone de ascensores, pero si tiene cobertura móvil. Tiene varios accesos a la calle.","Estación de metro de la línea 1. Estación antigua con un pequeño vestíbulo. No dispone de ascensores, pero sí de cobertura móvil. Tiene varios accesos a la calle.",0.9676482,0.88
"Estación no preparada para viajar con equipaje. Largas escaleras. Tornos pequeños. Hay que saber muy bien de antemano por qué boca te interesa salir.","Estación no preparada para viajar con equipaje. Escaleras largas. Torniquetes pequeños. Hay que saber con mucha antelación qué salida se quiere tomar.",0.93433595,0.43333333333333335
"Una estación antigua, no preparada para minusválidos, el barrio merece la pena, muy centrico","Estación antigua, no acondicionada para personas con movilidad reducida, el barrio merece la pena, muy céntrico",0.90828913,0.5789473684210527
"Una estación de las antiguas y muy concurrida","Una estación antigua y muy concurrida",0.9684007,0.5555555555555556
"Muchas escaleras para poder salir. No me ha gustado nada","Hay muchas escaleras para salir. No me gustó nada.",0.9185369,0.5833333333333334
"Fácil de entender y pequeña","Fácil de entender y pequeño",0.95744354,0.6666666666666666
"Todo normal","Todo es normal",0.8849094,0.6666666666666666
"Para nada moderna",“Nada moderno”,0.9027723,0.25
"Super buen","Súper bueno",0.8113157,0.3333333333333333
"Una estación de metro más.","Una estación de metro más.",1.0,1.0
"Estación de metro decente ubicada en un barrio animado","Estación de metro decente situada en un barrio animado",0.9546377,0.8
"Estación de níquel limpio","Estación de níquel limpio",1.0,1.0
