OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"Yo todo buena Experienza però camine mucho de extremo a extremo però mucha gente pedia informacion y en mi vuelo no llegaron algunos",“Tuve una buena experiencia, pero caminé mucho de un lado a otro, pero mucha gente pidió información y algunas personas no llegaron en mi vuelo”.,0.9011147,0.5
"Tardan en la entrega de las maletas y los baños no muy limpios pero la gente es amable y no se hacen colas","La entrega de maletas tarda mucho y los baños no están muy limpios, pero la gente es amable y no hay colas".,0.9192414,0.625
"Mi padre tenía que viajar el 15 de agosto a Londres;  llamamos como se debía para averiguar qué requisitos se necesitaban para no correr ningún tipo de sustos a la hora de embarcar, llegando al aeropuerto a la hora de facturar nos salen como que necesita un test de PCR y aparte tiene que llenar una ficha en inglés e interminable. No me parece en ninguno de los casos que carezcan de información nisiquiera por teléfono para los viajeros los cuales se tienen que quedar solos desde las puertas del aeropuerto y luego dentro buscarse la vida con todas las pocas indicaciones que se dan ahora con esta pandemia.",“Mi padre tenía que viajar a Londres el 15 de agosto. Llamamos como debíamos para saber qué requisitos hacía falta para no tener sorpresas al embarcar. Cuando llegamos al aeropuerto, a la hora de facturar, nos dijeron que necesitaba una prueba PCR y que además tenía que rellenar un interminable formulario en inglés. En ningún caso me parece que les falte información, ni siquiera por teléfono, para los viajeros que tienen que quedarse solos desde las puertas del aeropuerto y luego buscarse el camino dentro con todas las pocas instrucciones que se dan ahora con esta pandemia”.,0.9105641,0.55
"Ha comprado una ensaimada y no pone que empresa la hace, ni que composición tiene y me han cobrado 19'70€,me da miedo comermela","Compré una ensaimada y no pone ni de qué marca ni de qué está hecha y me cobraron 19,70€. Me da miedo comerla".,0.85496724,0.3448275862068966
"Es un aeropuerto muy cómodo y completo, con sitios para descansar y desayunar en cualquier punto donde te encuentres.",“Es un aeropuerto muy cómodo y completo, con lugares para descansar y desayunar donde quiera que estés”.,0.86387515,0.5454545454545454
"Está pensado para los pasajeros pero no para los empleados de otras compañías,en las pistas faltan fuentes",“Está pensado para pasajeros pero no para empleados de otras empresas, no hay fuentes en las pistas”,0.9160384,0.6666666666666666
"Super grande, FABULOSO y limpio, con todos los servicios para viajeros, tiendas y comederos,dutty free shop, me encantó BARAJAS","Super grande, FABULOSO y limpio, con todos los servicios para viajeros, tiendas y restaurantes, tienda duty free, me encantó BARAJAS",0.9391689,0.7619047619047619
"No está muy bien indicado y si vas a coger un vuelo hay que ir con horas d adelanto porque para encontrar donde sale el vuelo,tela",“No está muy bien indicado y si vas a coger un vuelo tienes que ir con horas de antelación porque es muy difícil encontrar dónde sale el vuelo.”,0.91723096,0.6774193548387096
"Excelentes facilidades, solo la T2 deben mejorar sus servicios y su confort. Aspecto de aeropuerto viejo.",“Las instalaciones son excelentes. El servicio y la comodidad en la T2 sólo deberían ser mejores. Vista antigua del aeropuerto.",0.7854954,0.20689655172413793
"Los precios de la comida son caros, como en todos los aeropuertos. Por lo demás todo bien.","Los precios de la comida son caros, como en todos los aeropuertos. Por lo demás todo bien.",0.99999994,1.0
"T1 t2 t3. Las 3 terminales de toda la vida de Madrid","T1 t2 t3. Las 3 terminales tradicionales de Madrid",0.9157344,0.6666666666666666
"Estamos en la T2 salidas en la zona E 72 hasta la E78 todos los asientos de las puertas de embarques están sucios, tanto!que parece que se han suciado adrede, como si alguien quisiera boicotear",“Estamos en salidas T2 en la zona E 72 a E78, todos los asientos de las puertas de embarque están sucios, tanto que parece que los han ensuciado a propósito, como si alguien quisiera boicotear”,0.96192116,0.6944444444444444
"Navegación intuitiva para el movimiento dentro y entre terminales. Intuitive navigation for movement inside and between terminals.","Navegación intuitiva para moverse dentro y entre terminales".,0.8112857,0.3888888888888889
"Tetminales con salidas locales un poco descuidadas",«El teminar con salidas locales está un poco descuidado.»,0.8963505,0.45454545454545453
"Utilizado para hacer escala con la compañía AirEuropa, la segunda en España, puedo decir que el aeropuerto con las distintas terminales es realmente inmenso y es fácil perderse o ir en direcciones equivocadas. Sin embargo, el personal de información es educado y servicial. El aeropuerto, aunque un poco anticuado, está limpio, especialmente en los baños.","He utilizado el avión para hacer escala con AirEuropa, la segunda compañía aérea en España. Puedo decir que el aeropuerto, con sus distintas terminales, es realmente enorme y es fácil perderse o tomar la dirección equivocada. Sin embargo, el personal de información es amable y servicial. El aeropuerto, aunque un poco anticuado, está limpio, sobre todo en los baños.",0.9498714,0.6785714285714286
"Los alimentos y bebidas son demasiado caros, más que en otros aeropuertos. Si llegas temprano al aeropuerto no hay una zona comercial adecuada donde pasar un rato.","La comida y la bebida son demasiado caras, más que en otros aeropuertos. Si llegas temprano al aeropuerto no hay una zona de compras adecuada para pasar el tiempo.",0.89639485,0.5277777777777778
"Muy mal aeropuerto... Si llegas temprano, no tienes suerte, todo lo bueno es después del check-in, pero si tienes que esperar a la recogida de equipaje, pasarás la mayor parte del tiempo en tierra. Sin posibilidad de sentarse en los banquillos. Además, sin enchufes para cargar el móvil. Deberían aprender en Santiago de Compostela cómo mirar en el aeropuerto.","Aeropuerto muy malo... Si llegas antes, no tienes suerte, todo lo bueno está después del check-in, pero si tienes que esperar a recoger el equipaje, te pasarás la mayor parte del tiempo en tierra. No hay posibilidad de sentarse en los bancos. Tampoco hay enchufes para cargar el móvil. Deberían aprender en Santiago de Compostela a mirar en el aeropuerto.",0.9550284,0.7090909090909091
"Es excelente que casi no haya colas, está bien organizado, con enchufes para teléfonos y ordenadores, así como numerosos y limpios baños. Lamentablemente, no podemos aceptar el hecho de que en 2022 ni siquiera haya una zona para fumadores en la Terminal 1. Absurdo sobre todo teniendo en cuenta los retrasos de las aerolíneas y estamos hablando de una necesidad. Incluso en los aeropuertos de las ciudades pequeñas hay zonas para fumadores... e incluso fuera del aeropuerto han puesto carteles y escritos donde se permite fumar (cuando se está al aire libre y al aire libre). Escandaloso.","Es genial que casi no haya colas, que esté todo bien organizado, con enchufes para teléfonos y ordenadores, así como numerosos aseos limpios. Desgraciadamente, no podemos aceptar el hecho de que en 2022 ni siquiera haya una zona de fumadores en la Terminal 1. Es absurdo, sobre todo teniendo en cuenta los retrasos de las compañías aéreas y que estamos hablando de una necesidad. Incluso en los aeropuertos de las ciudades pequeñas hay zonas de fumadores... e incluso fuera del aeropuerto han colocado carteles y letreros donde está permitido fumar (al aire libre y al aire libre). Escandaloso".,0.96974623,0.7777777777777778
"Necesita ampliación pero al menos funciona por el momento. Personal servicial que habla inglés. Se han realizado algunas mejoras interiores para brindar una mejor experiencia en este aeropuerto. El estacionamiento está un poco lejos del aeropuerto, lo que puede resultar frustrante.","Necesita una mejora, pero al menos funciona por ahora. El personal habla inglés y es muy servicial. Se han realizado algunas mejoras en el interior para ofrecer una mejor experiencia en este aeropuerto. El estacionamiento está un poco lejos del aeropuerto, lo que puede resultar frustrante".,0.9411967,0.7555555555555555
"#MadridAeropuerto #Barajas #España Terminal enorme. Líneas bien gestionadas, aunque recomiendo venir lo antes posible, ya que los pasillos son grandes y, tal vez, tu puerta de embarque no esté cerca de los controles. Una vez dentro, muchos restaurantes y tiendas (falta de baños de señoras).",“#MadridAirport #Barajas #Spain Terminal enorme. Bien gestionada, pero los pasillos son amplios y las puertas de embarque probablemente no estén cerca de los controles, por lo que es mejor llegar lo antes posible una vez dentro..., muchos restaurantes y tiendas. (pocos baños de mujeres).,0.92701566,0.4444444444444444
"Un desastre de Aeropuerto. Grande, desorganizado, mal indicado, grandes distancias entre terminales sin otra opción de andar.","Un desastre de aeropuerto. Grande, desorganizado, mal señalizado, largas distancias entre terminales sin otra opción que caminar.",0.89486575,0.65
"El aeropuerto está bien señalizado, tiene baños muy limpios, es espacioso y tiene sillas cómodas. El metro está conectado con el aeropuerto, es muy sencillo desplazarse con este transporte ya que compras el pase dentro del propio aeropuerto.",“El aeropuerto está bien señalizado, tiene baños muy limpios, es espacioso y tiene sillas cómodas. El metro está conectado con el aeropuerto, es muy fácil moverse usando este transporte ya que compras el pase dentro del propio aeropuerto.”,0.9806713,0.8387096774193549
"Enorme aeropuerto, equipado con escaleras mecánicas para que puedas moverte, no te puedes perder debido a todas las señales y está altamente patrullado por la policía.","Es un aeropuerto enorme, equipado con escaleras mecánicas para poder desplazarte, no puedes perderte por todas las señales y está fuertemente patrullado por la policía".,0.94152063,0.5625
"Aeropuerto muy, muy grande, no siempre hay suficientes direcciones. Por lo demás muy bien organizado.","Aeropuerto muy grande, no siempre hay suficientes direcciones. Por lo demás, está muy bien organizado.",0.98975915,0.9285714285714286
"Todo está bastante bien organizado y es fácil de seguir. Muchas tiendas y restaurantes disponibles. Las terminales son enormes por lo que tendrás que caminar bastante. El transporte público dentro y fuera del centro de la ciudad en metro también es muy fácil desde estas terminales.","Está todo bastante bien organizado y es fácil moverse. Hay muchas tiendas y restaurantes disponibles. Las terminales son enormes, por lo que tendrás que caminar bastante. El transporte público para entrar y salir del centro de la ciudad en metro también es muy fácil desde estas terminales".,0.95327723,0.813953488372093
"No se puede usar el salón, ya que solo está disponible a través de la puerta B de Non Shengen. De lo contrario, no hay asientos disponibles, restaurantes y cafeterías pobres y muy concurridos. Simplemente vaya exactamente antes de que cierre el check-in para no tener que esperar interminablemente.","No se puede utilizar la sala VIP, ya que solo está disponible a través de la puerta B de no Schengen. De lo contrario, no hay asientos disponibles y los restaurantes y cafés son malos y están muy concurridos. Solo hay que ir justo antes de que cierre el check-in para no tener que esperar eternamente".,0.83559036,0.5769230769230769
"Uno de los peores aeropuertos en los que he estado. En construcción, por lo tanto, el espacio es muy limitado para caminar con un carrito. arriba hay mucha gente. Si no puedes caminar largas distancias, tendrás que evitar el intercambio de vuelos en este aeropuerto. además de largas colas en cada baño. La gente en el control de seguridad ni siquiera hablaba inglés. ¡Lo evitaré en el futuro!","Uno de los peores aeropuertos en los que he estado. Está en obras, por lo que el espacio para caminar con un cochecito es muy limitado. En el piso de arriba hay mucha gente. Si no puedes caminar largas distancias, tendrás que evitar los transbordos en este aeropuerto. Además, hay largas colas en todos los baños. El personal de seguridad ni siquiera habla inglés. ¡Lo evitaré en el futuro!",0.9550108,0.6833333333333333
" No me gusta este aeropuerto, definitivamente los peores aeropuertos en los que he estado: - Se tarda muchísimo en llegar al Metro y las indicaciones no son claras - Las bandejas de seguridad son súper pequeñas, por lo que necesitas unas 4 para una bolsa normal. - Y una vez tuve que entrar por una puerta de 'única salida' para reclamar mi equipaje porque de alguna manera casi termino fuera del aeropuerto pasando el reclamo de equipaje por tomar un camino aparentemente equivocado. - Además, en tu tarjeta de metro hay una 'Tasa de Aeropuerto' que eleva su precio de 1,8 euros a 7 euros. Ridículo.. No importa, aparentemente volar es para las riquezas... ","No me gusta este aeropuerto, definitivamente es el peor aeropuerto en el que he estado: - Se tarda una eternidad en llegar al metro y las señales no son claras. - Los contenedores de seguridad son muy pequeños, así que necesitas como 4 para una maleta normal. - Y una vez tuve que pasar por una puerta de "solo ida" para reclamar mi equipaje porque de alguna manera casi terminé fuera del aeropuerto, pasando la zona de recogida de equipajes, por tomar un giro aparentemente equivocado. - Además, en tu tarjeta de metro hay una "tasa de aeropuerto" que aumenta su precio de 1,8 euros a 7 euros. Ridículo... No importa, aparentemente volar es para los ricos...",0.90401495,0.6161616161616161
"En general todo muy bien, pero las tiendas duty free solo abren a las 8:30 y nosotros salimos a las 7:30 y no pudimos utilizarlas.",“En general estuvo muy bien, pero la tienda duty free no abre hasta las 8:30 y salí a las 7:30 así que no pude usarla.”,0.8975281,0.41935483870967744
"Zona muy extensa. Si no sabes el número de la puerta, es una lástima. Esto es lo primero que debes saber aquí porque es posible que tengas que caminar de punta a punta durante más de 30 minutos. Los establecimientos de comida están bien, pero todo es agobiante. Cuando hay cola en la puerta, bloquea el paso.","Es un lugar muy grande. Si no sabes el número de la puerta, es una pena. Es lo primero que debes saber aquí porque es posible que tengas que caminar de un lado a otro durante más de 30 minutos. Los establecimientos de comida están bien, pero todo está abarrotado. Cuando hay cola en la puerta, se bloquea el paso".,0.8152813,0.7222222222222222
"Cada máquina expendedora de billetes tiene un miembro del personal que comprará el billete por usted. Ahora no hay billetes de papel. Todas las tarjetas son de plástico. Desde el aeropuerto hasta Sol, la tarifa de la tarjeta es de 2,5 euros, la tarifa es de 3 euros y la tarifa del aeropuerto es de 2,5 euros. Los cargos de la tarjeta no serán reembolsados. Tenga en cuenta que no hay ningún cargo por tarjeta para el billete de 10 veces.","En cada máquina expendedora de billetes hay un empleado que compra el billete por ti. Ahora no hay billetes de papel, todas las tarjetas son de plástico. Desde el aeropuerto hasta Sol, la tarifa de la tarjeta es de 2,5 euros, la tarifa de la entrada es de 3 euros y la tarifa del aeropuerto es de 2,5 euros. Los cargos de la tarjeta no se reembolsarán. Ten en cuenta que no se cobra ningún cargo por el billete de 10 usos.",0.97155505,0.6724137931034483
"¿De qué sirve todo el control de equipaje y seguridad si la señora que está allí ni siquiera mira la pantalla, sino que habla con un colega mientras mi enorme mochila con todo tipo de aparatos electrónicos y cables pasa?","¿Qué sentido tiene todo ese control de equipaje y de seguridad si la señora que está ahí ni siquiera mira la pantalla, sino que habla con un colega mientras pasa mi enorme mochila con todo tipo de aparatos electrónicos y cables?",0.984265,0.8055555555555556
"Si tienes algo de tiempo libre antes del vuelo, no salgas aquí, que es más caro que un billete de metro normal. En su lugar, toma la línea verde hasta la estación de metro Alameda de Osuna y camina unos 20 minutos para llegar al aeropuerto. Ya he hecho eso.","Si tienes algo de tiempo libre antes de tu vuelo, no salgas de aquí, ya que es más caro que un billete de metro normal. En su lugar, coge la línea verde hasta la estación de metro de Alameda de Osuna y camina unos 20 minutos para llegar al aeropuerto. Yo ya lo he hecho antes".,0.97700846,0.8541666666666666
"Es inmenso y lleno de tiendas. También puedo decir que es más barato que nuestro aeropuerto de Malpensa, ¡a pesar de la crisis de los últimos dos años los precios son mejores que los nuestros!","Es enorme y está lleno de tiendas. Puedo decir que es más barato que nuestro aeropuerto de Malpensa. A pesar de la crisis de los dos últimos años, los precios son mejores que los nuestros".,0.9720742,0.8620689655172413
"Hermoso aeropuerto","Hermoso aeropuerto",0.9999999,1.0
"No hay muchas tiendas ni buenos restaurantes.","No hay muchas tiendas ni buenos restaurantes.",1.0,1.0
"Aeropuerto bastante grande, un pequeño duty free pero hay algunas ofertas interesantes allí. Un punto positivo de todos modos, un metro directo con la ciudad.","Es un aeropuerto bastante grande, con un pequeño duty free pero con ofertas interesantes. Además, un punto a favor es que hay un metro directo a la ciudad.",0.95201325,0.6071428571428571
"El aeropuerto de Madrid es muy grande y disperso, quizás faltan señales específicas para las puertas","El aeropuerto de Madrid es muy grande y disperso, quizás no hay señalización específica para las puertas",0.9798908,0.65
"La terminal T2 se ve muy pobre con baldosas rotas en el suelo. El duty free es demasiado caro, algunas posiciones cuestan un 30% más que en una tienda normal en Alemania.","La terminal T2 tiene un aspecto muy lamentable, con baldosas rotas en el suelo. El duty free es demasiado caro, algunos artículos cuestan un 30% más que en una tienda normal en Alemania".,0.9463258,0.7058823529411765
"No hay áreas para fumadores en ningún lugar más allá de la seguridad.","No hay zona para fumadores fuera del área de seguridad.",0.86401296,0.35294117647058826
"Llévame a la luna","Llévame a la luna",1.0,1.0
"Chiquito pero muy bien organizado. Eso sí, te revisan hasta el alma, te hacen casi desnudarte para pasar por el escaner. Te hacen sacar el neceser de la maleta, tablet, portátil, tienes que quitarte el cinturón, los zapatos, la pulseras, anillos, reloj... vamos, que te quedas con la ropa justa. Así que, recomiendo ir con lo justo y necesario y si es posible, menos.",“Pequeño pero muy bien organizado. Eso sí, te registran al detalle, te hacen casi desnudarte para pasar por el escáner. Te hacen sacar de la maleta el neceser, la tablet, el portátil, te tienes que quitar el cinturón, los zapatos, las pulseras, los anillos, el reloj… en fin, te dejan con la ropa justa. Así que recomiendo ir con lo necesario y a ser posible, menos”.,0.86958337,0.6721311475409836
"El aeropuerto de Madrid tiene un problema grande con los tiempos de entrega de equipaje en la T4. Y lo mismo se puede decir cuando te toca desplazarte a la T4 Satélite. Deberían buscar una solución. Gracias","El aeropuerto de Madrid tiene un gran problema con los tiempos de entrega de equipajes en la T4. Y lo mismo se puede decir cuando hay que ir a la T4 Satélite. Deberían buscar una solución. Gracias.",0.99200356,0.7368421052631579
"Son varias las veces que he estado en el aeropuerto y no puedo poner ninguna queja. Las instalaciones limpias y con buena temperatura incluso en verano. El personal muy agradable y atento a cualquier preocupación que tengas. El propio aeropuerto tiene parking donde dejar el coche. Una cosa importante, las dimensiones del aeropuerto son muy grandes por lo que perderse o no orientarse está a la orden del día. No olviden que llegar con la hora justa no es nada positivo por los posibles contratiempos que puedan surgir en el proceso de abordaje.","He estado varias veces en el aeropuerto y no tengo ninguna queja. Las instalaciones están limpias y tienen buena temperatura incluso en verano. El personal es muy agradable y atento a cualquier duda que puedas tener. El propio aeropuerto dispone de un parking donde puedes dejar el coche. Una cosa importante es que el aeropuerto es muy grande por lo que perderse o no orientarse es algo habitual. No olvides que llegar a la hora indicada no es buena idea por los posibles contratiempos que pueden surgir durante el proceso de embarque.",0.94211066,0.5647058823529412
"Aunque no vayas a viajar te puedes dar un paseo y recrearse con su singular y especial arquitectura. Eso sí evita comer, todo CARÍSIMO, se puede llegar en bus, metro y Renfe",“Aunque no vayas a viajar, puedes dar un paseo y disfrutar de su arquitectura única y especial. Eso sí, evita comer, todo es MUY CARO, puedes llegar en autobús, metro y Renfe”,0.91293883,0.5945945945945946
"Las instalaciones están muy bien adecuadas. Hay zona infantil, lo cual como madre agradezco mucho que piensen en los niños. Nos tocó dormir en el aeropuerto porque nuestro vuelo salía muy temprano, y encontramos un área donde los niños pudieron estar cómodos para dormir. Dentro del Aeropuerto hay carritos para niños lo cual hace mucho más fácil la estancia en el aeropuerto con niños.",“Las instalaciones están muy bien equipadas. Hay una zona infantil, lo cual como madre agradezco mucho porque piensan en los niños. Nosotros tuvimos que dormir en el aeropuerto porque nuestro vuelo salía muy temprano y encontramos una zona donde los niños podían dormir cómodamente. Dentro del aeropuerto hay cochecitos para niños lo que hace mucho más fácil la estancia en el aeropuerto con niños.”,0.9707288,0.6785714285714286
"Una terminal es una terminal no hay mucho que decir... Excepto que hay una sala de fumadores que para algunas personas les hace más llevadero la espera.","Una terminal es una terminal, no hay mucho que decir... Salvo que hay una sala de fumadores que hace más llevadera la espera para algunas personas.",0.96358407,0.782608695652174
"El acceso por esta terminal al sistema de trenes es bastante fácil. Todos los que trabajan en el aeropuerto son muy amables. Tiene variados locales.","El acceso a los trenes desde esta terminal es muy fácil. Todos los que trabajan en el aeropuerto son muy amables. Hay muchos lugares diferentes en el aeropuerto".,0.88573325,0.5333333333333333
